"test_ligand" "auroc" "aupr" "aupr_corrected" "pearson"
"IFNL2" 0.495931728419863 0.254725938321587 0.00423942178002457 0.00607185099560835
"DLL4" 0.495930218941989 0.252705470564973 0.00221895402341016 0.00349818779633818
"SIGLEC1" 0.495869336667724 0.251313164016102 0.000826647474539144 -0.00121930747676341
"ALKAL2" 0.495634178311602 0.252738526804048 0.00225201026248595 0.00920847242769257
"HLA-DMB" 0.495624160867523 0.253586738647564 0.00310022210600169 0.00364074576745275
"PTPRC" 0.495443663907161 0.253289656506076 0.00280313996451376 0.00104951021135227
"SPON2" 0.495419649486429 0.256186040184953 0.00569952364339105 0.00710194431498335
"PIP" 0.495365788571369 0.252823334620136 0.00233681807857317 0.000281354900556757
"EBI3" 0.495254110079543 0.255062586024629 0.00457606948306705 0.00656790093624488
"ORM1" 0.495173970526943 0.24982736362144 -0.000659152920122447 -0.00503590893082092
"IFNB1" 0.495123837564812 0.257095159818442 0.00660864327687921 0.023423012787722
"NGF" 0.495009254471623 0.255439768172411 0.0049532516308482 0.0263825810365467
"IL15" 0.494929435111297 0.24912100309707 -0.00136551344449198 -0.00136697391368307
"LILRB4" 0.494921567529649 0.255773586020925 0.00528706947936269 0.00774409862927403
"IL12A" 0.49492060695282 0.249800567635886 -0.000685948905675943 -0.00068622304542112
"IFNA17" 0.494838043087271 0.255045638137975 0.00455912159641303 0.0101770465769492
"NPPB" 0.494779287804556 0.252065942448237 0.0015794259066742 0.00277071656839738
"TNFSF9" 0.494743769332751 0.256435993557702 0.00594947701613985 0.0217887777064226
"SIGLEC6" 0.494727691106305 0.253405077837191 0.00291856129562834 0.00242545964559498
"CRLF1" 0.494684533761622 0.253018084958505 0.00253156841694258 -0.000467843072681523
"IL12B" 0.494654069753611 0.25351381605707 0.0030272995155079 0.0102297122990919
"SIRPG" 0.494538823404994 0.252279635461291 0.00179311891972872 -0.00167929655613005
"TSLP" 0.494459255624316 0.250371457400543 -0.000115059141019169 0.000576181354733028
"RBP3" 0.494384879532687 0.25384233437148 0.00335581782991773 -0.00383323809839048
"CD40LG" 0.494366857281701 0.255369705008235 0.00488318846667263 0.0201335453691075
"TNFSF13B" 0.494332459482868 0.256767974072043 0.00628145753048071 0.0290747775329763
"DLK2" 0.494324957835251 0.252169377157441 0.00168286061587863 -0.00222645868479883
"DLL1" 0.49431242459472 0.251225152660866 0.000738636119303582 -0.00517071466733136
"CD38" 0.494298656326835 0.253117654529929 0.00263113798836706 0.00427145939561959
"CD274" 0.494274413197337 0.255873443717142 0.00538692717557954 0.0179166196192089
"PAPLN" 0.494273864296292 0.250212673938414 -0.000273842603148 -0.00384733191767594
"CCL1" 0.494217922131433 0.251124613406624 0.000638096865061111 -0.00119627133981892
"IL26" 0.494007967481637 0.252089092937382 0.00160257639581984 0.00311455487992521
"IFNA8" 0.49379956805147 0.253928612320593 0.00344209577903026 0.00316325264791766
"IFNA1" 0.493785937008848 0.256533232736274 0.00604671619471187 0.0302025212802137
"IGSF11" 0.493698158583367 0.249529950865537 -0.000956565676025312 -0.00296875127388439
"IL36B" 0.493560773225926 0.248821377980446 -0.00166513856111594 0.000875529069963066
"LTB" 0.493547393762946 0.244755545056741 -0.00573097148482127 -0.025336246955804
"TNFSF12" 0.493503893355113 0.249629114768773 -0.000857401772789007 0.000782290145971362
"IL1RN" 0.493489759153199 0.251961148125289 0.00147463158372696 -0.00344240764410517
"SCGB1A1" 0.493445343910288 0.250018339842746 -0.000468176698815936 -0.00187687736870059
"HLA-G" 0.493398207033033 0.25227349649348 0.00178697995191773 -8.40610605553636e-05
"TNF" 0.493221781088749 0.251200056759542 0.00071354021797948 0.0140817322352872
"SECTM1" 0.493158360147151 0.251211797973433 0.000725281431870395 -0.00309349147866396
"PCDHA7" 0.493131258158041 0.250721727891942 0.000235211350379738 -0.00279685890120597
"COL26A1" 0.493130137485075 0.253212572659202 0.00272605611763926 0.000509233001889798
"IFNL4" 0.492901085653081 0.253969020427149 0.00348250388558619 0.00356949011549497
"LTA" 0.492870553032439 0.249608838190853 -0.000877678350709149 -0.00354027619615504
"ANGPTL2" 0.492790001804052 0.253953888654166 0.00346737211260323 0.0168781555282012
"CLEC11A" 0.492776279277925 0.250692604494678 0.000206087953115996 -0.00386060055513576
"IL36G" 0.492700713900698 0.249141401953143 -0.00134511458841979 -0.000837993675633464
"SELE" 0.492625605941011 0.252836394762861 0.00234987822129812 0.000687931900815249
"S100B" 0.492604336025509 0.253387652089674 0.002901135548112 0.00943926092694254
"PRSS3" 0.492557176277376 0.250922970603611 0.000436454062048564 -0.00390135674527226
"SIRPA" 0.492390287488753 0.251771157855626 0.00128464131406408 -0.00311446545279506
"ANGPTL3" 0.492371624853216 0.2522918296933 0.00180531315173754 0.000205880846030809
"IFNA6" 0.492348776847209 0.252562994158418 0.0020764776168552 -0.000190179245022486
"MFAP5" 0.492346444017767 0.249982435812049 -0.000504080729513717 -0.00142494798197773
"CNTN5" 0.492321743470729 0.246473532080185 -0.00401298446137716 -0.0117880970937307
"SLPI" 0.492261570193649 0.2494202566794 -0.00106625986216277 -0.00596853830813689
"ASIP" 0.492197325900482 0.251832123466092 0.00134560692452962 -0.000267077027364866
"JAM2" 0.492091342257 0.25176399423358 0.00127747769201758 -0.00292199387397941
"IL9" 0.492011980314212 0.250959655663796 0.000473139122234012 -0.00134346620965549
"IL36A" 0.491999950232971 0.248357432232399 -0.00212908430916384 -0.00396089531544288
"WIF1" 0.49199203690957 0.248910001193078 -0.00157651534848474 -0.00978933456876407
"SIGLEC14" 0.491895315971227 0.250356069135506 -0.000130447406056722 -0.00389660663591968
"CD5L" 0.491885435752414 0.251186457185097 0.000699940643534958 -0.000846721045901923
"IL17C" 0.49187761391252 0.248086829076108 -0.00239968746545449 -0.000456747798340598
"CCL18" 0.491822998258519 0.251477234501138 0.000990717959575671 0.00282985465807287
"HLA-DMA" 0.491820825525214 0.249756970834275 -0.000729545707287504 -0.00677946675316632
"CCL3" 0.49178658782252 0.253146226464128 0.00265970992256531 0.0129658658965549
"ALCAM" 0.491776844828967 0.251688426701233 0.00120191015967097 0.00413172107453611
"IL17A" 0.49175767903414 0.249106008887722 -0.00138050765384079 0.000467296587264301
"JAML" 0.491705441951335 0.252134444140301 0.00164792759873905 -0.0010875146829463
"BACE2" 0.491687808505259 0.251119601183773 0.000633084642210735 -0.000169736970547004
"ADAM17" 0.491672622243009 0.250014961862823 -0.000471554678739328 0.0108696858949614
"PTPRZ1" 0.491595341550016 0.248797703080712 -0.00168881346085079 -0.00782201866385411
"CNTN1" 0.491522680774154 0.250490324128418 3.80758685530891e-06 -0.00393818358950932
"MFNG" 0.491518975692101 0.249771338204064 -0.000715178337498068 -0.00631087292985136
"HLA-DRB5" 0.491467035930698 0.25123135184733 0.000744835305767966 -0.00123457230168271
"ICAM2" 0.491449150904973 0.251330343059808 0.000843826518245328 0.00108223855207465
"IL11" 0.491448624874803 0.250828488498429 0.000341971956866749 0.00692617301882958
"HLA-F" 0.491418503929949 0.250687687866283 0.000201171324720639 -0.00433863773663729
"SARAF" 0.491396113341478 0.250896157054717 0.000409640513154175 -0.00432835523355701
"CD14" 0.491274440276457 0.25027451209238 -0.00021200444918279 -0.0047702455221147
"PCDHA4" 0.49120571329142 0.252662176303222 0.00217565976166006 -0.00267980224799942
"POSTN" 0.491140142487394 0.251376950200711 0.000890433659148426 0.025887811876663
"ENG" 0.491084131709903 0.250403875287917 -8.26412536452659e-05 0.00130549044320684
"IL18" 0.49103242065727 0.2456530816257 -0.00483343491586197 -0.0151082024279584
"EPO" 0.491002917226088 0.250882314662536 0.000395798120973734 0.0100674893052745
"COL19A1" 0.490856177680001 0.250914793997083 0.000428277455520432 -0.00373675090854009
"HAS2" 0.49076451120545 0.249711506674902 -0.000775009866660015 -0.00566437611840618
"MDK" 0.490737843763001 0.248228942987439 -0.0022575735541234 -0.0104795666562931
"PRG4" 0.490717077006793 0.247898898336391 -0.00258761820517123 -0.00935179007366445
"IGFL2" 0.490619235395481 0.25139750125275 0.000910984711187612 0.00192293264038899
"FCER2" 0.490586941717321 0.248929944127444 -0.00155657241411838 -0.00474077681423585
"IL1B" 0.490564642612358 0.247980822088402 -0.00250569445316082 0.000611612955652133
"PECAM1" 0.490521393784172 0.248876419112043 -0.00161009742951954 -0.00852870837910319
"CNTF" 0.490518443441055 0.248240886789344 -0.00224562975221815 -0.003527401052124
"CEACAM1" 0.490516819608792 0.248912382090407 -0.00157413445115559 -0.00600708180523522
"CCN4" 0.490515127163905 0.247060477937598 -0.00342603860396481 -0.0122951598658193
"MICA" 0.490208771768044 0.247159276053551 -0.00332724048801164 -0.0105182263649118
"LTF" 0.490075251588795 0.248671212669899 -0.00181530387166359 0.00266669765419817
"LRTM2" 0.49007184382814 0.250928959871595 0.000442443330033016 -0.00245010730750678
"LAMA2" 0.489992756335871 0.248071249517923 -0.00241526702363912 0.0041427025185536
"EDIL3" 0.489966660665348 0.252961219941967 0.00247470340040429 0.000129329966028582
"LIF" 0.489929998649702 0.247052460245761 -0.00343405629580182 0.00303454691951323
"FGF7" 0.489901135603076 0.25179106896861 0.00130455242704769 0.0243131152852619
"SAA1" 0.489893176537922 0.24920379430201 -0.00128272223955272 -0.00769874830991406
"COL15A1" 0.489891758543553 0.248085803731186 -0.00240071281037618 -0.00844865369251108
"COL18A1" 0.489891209642508 0.249965639629402 -0.000520876912160573 -0.00686711565366004
"DEFB4A" 0.489867561155809 0.250964422608529 0.000477906066966682 -0.00414622540325334
"CLCF1" 0.489865365551628 0.250090939111851 -0.000395577429711302 -0.00559836426292996
"CDH9" 0.489833369194865 0.246187337929455 -0.00429917861210719 -0.0118877203378765
"HLA-E" 0.489805466725074 0.248984186507135 -0.00150233003442696 -0.00841812980031254
"JAG2" 0.489743875453621 0.249570545225681 -0.000915971315880948 -0.00692527075024215
"CD79B" 0.489715241115761 0.248158513025752 -0.00232800351581061 -0.0020303297454536
"CCN1" 0.489701976007172 0.248122158875367 -0.0023643576661953 -0.0114404642529499
"TNR" 0.48968736151684 0.247029377739446 -0.00345713880211615 -0.0130407192768935
"SHH" 0.489670414197069 0.247562971287706 -0.00292354525385607 -0.00362939528554546
"S100A8" 0.489593064891447 0.248715469549194 -0.00177104699236855 -0.00349629974106325
"FGF23" 0.489583459123159 0.248680513746399 -0.0018060027951636 0.0110945912754569
"PROS1" 0.489581766678268 0.249162675751807 -0.001323840789755 -0.00783367188788842
"OSM" 0.489573990580127 0.249971741945714 -0.000514774595848894 0.0179633224481011
"IL13" 0.489529598208094 0.246889405034777 -0.00359711150678518 0.000407954316206285
"CCL4L2" 0.489485960574999 0.248897935890037 -0.00158858065152565 -0.00386500898893985
"PCDHA11" 0.489482735781361 0.245791004246403 -0.00469551229515941 -0.0138147372346228
"CTSG" 0.489457989492571 0.249914469911565 -0.000572046629996992 -0.00738371932675496
"REN" 0.48944829224077 0.249479532014486 -0.00100698452707632 0.00167937507719919
"CCL11" 0.489434867036041 0.249105445523995 -0.00138107101756721 -0.00619552233742006
"PCDHA1" 0.489431779467662 0.245779645943558 -0.00470687059800409 -0.0138620257070761
"PCDHA5" 0.489423408726723 0.245766335037217 -0.00472018150434511 -0.0138920576163694
"PTPRM" 0.489419086130991 0.245871210102535 -0.00461530643902766 -0.0138672820742126
"IL25" 0.489410029263745 0.249401286951338 -0.00108522959022478 0.00587478128283503
"PCDHA3" 0.489405935376783 0.245906420795105 -0.00458009574645732 -0.0143550855888952
"IL33" 0.489399165597225 0.247384801322589 -0.00310171521897354 -0.00141947023324834
"CCL13" 0.48938452823602 0.249634474447389 -0.000852042094173722 0.00317158084658287
"PCDHA8" 0.489361931809658 0.245729186653595 -0.00475732988796704 -0.0139663873272107
"MATN1" 0.489330690191834 0.250046366340369 -0.000440150201193645 -0.00539601027145113
"COL9A1" 0.489311112721221 0.249015596989286 -0.00147091955227679 -0.00418954401326288
"IL2" 0.489296269522123 0.247302388213784 -0.00318412832777865 0.00448773536608414
"HMGB1" 0.489279642394629 0.246236909294574 -0.00424960724698861 -0.00408061740765962
"NECTIN2" 0.48927918497709 0.247665807012784 -0.00282070952877864 -0.0103434005302436
"RARRES2" 0.489226673443764 0.250039779180786 -0.000446737360776384 -0.00484432800619532
"COL1A1" 0.48921629006566 0.249021271114878 -0.00146524542668475 -0.000325643434844131
"MELTF" 0.489192024065286 0.248434511414777 -0.00205200512678547 -0.00465389173179167
"CD28" 0.489156848656639 0.24784191048963 -0.00264460605193254 -0.00220113378573822
"LRRN2" 0.489132308205742 0.249317440539113 -0.00116907600244937 -0.00736179269122946
"PRSS1" 0.489099968785825 0.251461588105227 0.000975071563664553 -0.00384210168362369
"GZMB" 0.489098230599183 0.249733141507035 -0.000753375034526993 -0.00658158119104464
"FGF12" 0.489074490628978 0.248622515116705 -0.0018640014248576 -0.007601937429254
"CD48" 0.489044941456042 0.248444426401567 -0.00204209013999526 -0.00211813772196332
"TNFSF15" 0.488980285487093 0.248779521263438 -0.00170699527812407 -0.00538618289176628
"FGF17" 0.488965350804488 0.248692685409055 -0.00179383113250736 -0.00504839783512893
"IHH" 0.488962835008034 0.24562720530061 -0.00485931124095243 -0.0122379010193078
"MADCAM1" 0.488947923196302 0.247753992945123 -0.00273252359643961 -0.0103951616397907
"TIMP2" 0.488943897921969 0.24924504367227 -0.00124147286929205 -0.00797858294340844
"WNT4" 0.488939666809748 0.243640159467743 -0.006846357073819 -0.0122040149533892
"NAALADL1" 0.4889315019067 0.252486437616243 0.00199992107468039 0.000105656851026172
"ADAM10" 0.488886217570469 0.247833789252191 -0.00265272728937185 -0.0107129117934344
"CLEC2L" 0.488868972929296 0.247859355844416 -0.0026271606971468 -0.0106627658004793
"MFAP2" 0.488864124303399 0.246495607567685 -0.00399090897387716 -0.0146554671340513
"EFNA5" 0.488812802055673 0.248398990966129 -0.00208752557543346 -0.00239498649892294
"LAMA4" 0.488810972385519 0.250393053967633 -9.34625739293371e-05 -0.00395508127435449
"DSCAML1" 0.488807404528726 0.247824730802861 -0.00266178573870099 -0.0112508297100264
"LUM" 0.488760427747607 0.249546365716996 -0.000940150824566832 -0.0066921957200876
"FSTL5" 0.488740781664364 0.248475302569276 -0.00201121397228621 -0.00733249461547535
"CXCL12" 0.488739112090354 0.247987167723652 -0.00249934881791056 0.00683970128654678
"COL9A2" 0.488726533108064 0.248530378481196 -0.00195613806036599 -0.00301732531711028
"AGRN" 0.488709562917418 0.249074130761116 -0.00141238578044656 -0.00246840832448038
"BGN" 0.488706178027637 0.249082511248898 -0.00140400529266432 -0.00289558692976592
"C4B_2" 0.488702518687335 0.247870497693964 -0.00261601884759871 -0.0107435843871096
"CFH" 0.488675439569108 0.24791000791367 -0.00257650862789255 -0.00877961589898204
"IL1F10" 0.488671322811267 0.24947896124523 -0.00100755529633276 -0.00414510119680041
"DEFB1" 0.48865545042271 0.251704930110496 0.00121841356893393 0.00364530866460009
"LILRB2" 0.488648657772274 0.248605559051525 -0.00188095749003775 -0.00721280771671904
"COL6A2" 0.48860435688375 0.248566380581161 -0.00192013596040175 -0.00831972314063236
"EXOC3-AS1" 0.488579267531804 0.248721365093408 -0.00176515144815467 -0.00603947001378707
"COL16A1" 0.488576637380966 0.249076992267589 -0.00140952427397345 -0.00261409562556404
"IFNW1" 0.488573892875739 0.249739024753851 -0.000747491787711607 -0.0043210894113885
"EFEMP2" 0.488565750843568 0.2508670342103 0.000380517668737146 -0.00579187210929328
"SEMA4D" 0.488511226673077 0.245926346662731 -0.00456016987883123 -0.0129029312343957
"COL10A1" 0.488509717195204 0.248832740118455 -0.00165377642310727 0.00561067567366255
"COL4A1" 0.488481586016636 0.250981746992238 0.000495230450675843 0.00494241081169124
"COL4A5" 0.488469098517859 0.247693993781783 -0.0027925227597797 -0.010429737343699
"BTLA" 0.488446090415711 0.246001817364101 -0.00448469917746178 -0.00983054340234865
"BMP1" 0.488442339591901 0.246461120607589 -0.00402539593397386 -0.0121431675650857
"APOC3" 0.48842774797245 0.247758703049005 -0.00272781349255696 -0.0120476268568456
"LFNG" 0.488381846122546 0.249312456510787 -0.00117406003077491 -0.00928734709369647
"CCL3L1" 0.488368924077106 0.246435942061225 -0.00405057448033741 -0.00441272285120943
"BMP8B" 0.488366911439942 0.246191081736471 -0.00429543480509165 -0.0122528051453595
"ITGAL" 0.488362428748072 0.2474351442984 -0.00305137224316271 0.000801868615030425
"CD22" 0.488357397155157 0.247115240711574 -0.00337127582998875 -0.00935103807830666
"HAS1" 0.48834216515115 0.250075928774487 -0.000410587767075699 -0.00645133376360416
"SYT1" 0.488294547985476 0.248965288401979 -0.00152122813958369 -0.00544797841986459
"BMP8A" 0.488291506158852 0.244800431682277 -0.00568608485928548 -0.015765254624613
"IL24" 0.488275290707141 0.245257081726316 -0.00522943481524638 -0.00510583143221481
"KL" 0.488274696064344 0.24805341298574 -0.0024331035558221 -0.00751533747848423
"IL3" 0.488274513097328 0.242849990620328 -0.0076365259212339 -0.01821715392593
"PDCD1LG2" 0.48827309510296 0.247765751217915 -0.00272076532364773 -0.00816104655598865
"FCAR" 0.488257222714405 0.249056639492236 -0.00142987704932687 -0.00882063727653131
"AMH" 0.48824146468023 0.249256002422118 -0.00123051411944392 -0.00683968930350247
"COL4A3" 0.488233437002444 0.24783757250151 -0.00264894404005239 -0.00888368132509727
"CD80" 0.488227033156918 0.246436674204719 -0.00404984233684352 -0.0107772231418749
"PCSK9" 0.488144171969966 0.247657596789981 -0.00282891975158175 -0.0060183485245058
"MSMB" 0.488141038659832 0.247048198252521 -0.00343831828904151 -0.0123195312454803
"CCN3" 0.488127773551241 0.248238591462769 -0.00224792507879323 -0.00698184309390581
"PCDHA13" 0.488106732344509 0.244976781261537 -0.00550973528002549 -0.0158222394580693
"TNFSF4" 0.488087658033185 0.247565282094345 -0.00292123444721734 -0.00425017095635296
"PAM" 0.48808521084936 0.246774660450219 -0.00371185609134303 -0.00957011711665124
"COL7A1" 0.488043471499046 0.249922096833253 -0.000564419708309311 -0.00637076759545601
"WNT3" 0.488042190729939 0.244197020669159 -0.00628949587240302 -0.00803580748028906
"FGF16" 0.488018267792716 0.247724255069392 -0.00276226147217032 -0.00557799714248288
"KCNA1" 0.487996266009157 0.247698304833772 -0.00278821170779012 -0.00889748548139786
"GDF5" 0.487989244649951 0.249638599318928 -0.000847917222634831 0.0097289285252492
"IL16" 0.487983000900563 0.248064333270158 -0.00242218327140414 -0.00715946774449833
"S100A9" 0.487982269032503 0.249653766222592 -0.000832750318970121 -0.00285469572136025
"SLAMF7" 0.487979616010782 0.246670996162357 -0.00381552037920549 -0.012348347644662
"DEFB4B" 0.487965413196238 0.250024382587665 -0.000462133953897215 0.00052169971471035
"FGF22" 0.487941558871646 0.247294088069364 -0.00319242847219814 -0.00866666634188135
"IL37" 0.487933599806496 0.247114999401735 -0.00337151713982717 -0.0100553957648777
"S100A4" 0.487902037996393 0.248578073671316 -0.00190844287024644 -0.00794731635804381
"SDC2" 0.487890076527783 0.249087030299596 -0.00139948624196651 -0.0076224097708104
"INS" 0.487887034701156 0.245214009923828 -0.00527250661773487 -0.00189419948696205
"ANGPTL1" 0.48788095104791 0.250268930983509 -0.000217585558053124 -0.0054883798141326
"EFNB3" 0.487874638685889 0.248066970537564 -0.00241954600399838 -0.00796418184398199
"FGF3" 0.487828210805813 0.247443978225559 -0.00304253831600382 -0.0089560763832843
"SERPINF1" 0.487808724818708 0.248910017711506 -0.00157649883005689 -0.00839666926843965
"LGI1" 0.487804104901577 0.249082143892928 -0.00140437264863452 -0.00637986396303724
"THY1" 0.487804036288946 0.247227629257659 -0.00325888728390294 -0.0105488047128402
"PSEN1" 0.487797563830786 0.24767879857791 -0.00280771796365223 -0.00396006771501613
"COL12A1" 0.487775516305473 0.24835708852573 -0.00212942801583191 -0.011090953631942
"SFTPD" 0.487766962597517 0.24786920059719 -0.0026173159443727 -0.00252011827548408
"SIRPB2" 0.487760810331634 0.248805121617963 -0.00168139492359937 -0.00526133975801512
"TSPAN3" 0.487718842272554 0.249947486092266 -0.000539030449296429 -0.00778411327492351
"HHLA2" 0.487703747493809 0.247138886964547 -0.00334762957701526 -0.0131847150001475
"CD320" 0.487692677989397 0.247578210019148 -0.00290830652241433 -0.00260496755832737
"VSIG10" 0.487686319885625 0.249830986015052 -0.000655530526510878 -0.00512498510634354
"KIR2DL5A" 0.48767534186472 0.247844394672973 -0.00264212186858928 -0.00788111988566347
"FGF18" 0.487586145444872 0.24615161077508 -0.00433490576648191 -0.00773761386770118
"CLMP" 0.487579284181806 0.248582601193011 -0.00190391534855155 -0.00785620526421851
"FGF1" 0.487553279994787 0.246592034661946 -0.0038944818796165 0.00728764322718464
"NMU" 0.48753573803222 0.249740816266842 -0.000745700274720096 0.0217818827702578
"WBP1" 0.487533062139624 0.247713777340729 -0.0027727392008334 -0.0112828688459269
"KITLG" 0.487527275807772 0.247472321798698 -0.00301419474286471 -0.00525331148843363
"TNFSF13" 0.48752567484639 0.245902070470542 -0.00458444607102015 -0.00683145621559197
"IBSP" 0.487522815986778 0.245779704633425 -0.00470681190813735 -0.0128266605765678
"ADAM23" 0.487481854246279 0.248281688982099 -0.00220482755946383 -0.00726123341304924
"IFNA13" 0.487432064347302 0.248955046919652 -0.00153146962190998 0.00652462171391007
"CCN6" 0.487426095048436 0.249679757163182 -0.000806759378379956 -0.00787899951783558
"NECTIN1" 0.487407729734295 0.246391329064772 -0.00409518747679016 -0.0122263482192212
"PDGFA" 0.487377608789443 0.24697710789788 -0.0035094086436819 0.00455540712648641
"ICAM3" 0.487368872114474 0.249912797417625 -0.000573719123936917 -0.00437036413855478
"RELN" 0.487367499861861 0.249626032893563 -0.000860483647999788 0.00624522960389341
"CD226" 0.487364137842959 0.248234820774958 -0.00225169576660453 -0.0111763495622162
"LRRC4" 0.487320385855479 0.246984198245968 -0.00350231829559419 -0.0102953649766564
"VTCN1" 0.487256118691434 0.245689608335773 -0.00479690820578899 -0.0109037706032547
"PCDHA10" 0.487219433804912 0.245003557544744 -0.00548295899681858 -0.0165104273375835
"WNT1" 0.487209416360838 0.243989115164233 -0.00649740137732985 -0.0111100593435345
"CD6" 0.487208181333485 0.245054051701316 -0.00543246484024631 -0.0154146855610174
"COL6A1" 0.487200588202359 0.246340421859265 -0.00414609468229771 -0.00830889536593883
"ICAM1" 0.487194710387 0.248234490134106 -0.00225202640745617 -0.000281147804276205
"FGF19" 0.487182039921207 0.245134967158694 -0.00535154938286808 -0.00119302120652082
"DCN" 0.487147344800972 0.247199892633803 -0.00328662390775905 -0.00585584954999115
"ESM1" 0.487141947274026 0.247728288460813 -0.00275822808074988 -0.0127869185888568
"TNFSF14" 0.487134216917642 0.245918862350903 -0.00456765419065905 -0.00530355705814802
"CCL26" 0.487079418296627 0.248226910528279 -0.00225960601328293 -0.00838151552900628
"CCL16" 0.487067388215386 0.247846283899969 -0.00264023264159374 -0.00776851653149816
"FGF14" 0.487058971732694 0.248444126325485 -0.00204239021607744 -0.00897909427604946
"ITGB2" 0.487057096320788 0.24767270461888 -0.00281381192268221 -0.00574884626331532
"EFNA1" 0.487044654563764 0.247156177451711 -0.0033303390898512 -0.00996149704964944
"FGF10" 0.487009227575469 0.246422613345279 -0.00406390319628339 0.0074153946826878
"COL8A2" 0.487003349760113 0.246693372634343 -0.00379314390721938 -0.0141029571582569
"CCL5" 0.486997860749659 0.247831010734146 -0.00265550580741666 -0.00410708805820928
"TNN" 0.486933799423508 0.246901857400097 -0.00358465914146494 -0.0107850950406583
"NCAM1" 0.486923164465757 0.247515055821637 -0.00297146071992574 -0.0123476775330583
"LAMB3" 0.486919139191425 0.247653059921768 -0.00283345661979406 -0.010795955625141
"COL4A4" 0.48691712655426 0.246979174581751 -0.00350734195981156 -0.00905083174810323
"SHISA4" 0.486914336307283 0.247942897072101 -0.0025436194694613 -0.00907614168989767
"SPAG11B" 0.486886754029756 0.244862958798678 -0.00562355774288475 -0.0155113799163414
"SIGLEC9" 0.486858508496806 0.246807829061345 -0.00367868748021741 -0.00884802036260124
"LRPAP1" 0.486853522645645 0.247333319826286 -0.00315319671527653 -0.0118063122548794
"NETO2" 0.486840440504067 0.247690048817251 -0.00279646772431091 -0.00991486117077701
"CD55" 0.486836369487983 0.247054416926838 -0.00343209961472457 -0.0112906777607798
"CCL7" 0.486831818183483 0.248560503587684 -0.00192601295387818 -0.00702119835548925
"TRAF2" 0.486825757401106 0.247644147894981 -0.00284236864658147 -0.00787432645464317
"HAVCR1" 0.486816631921229 0.246910252418113 -0.00357626412344969 -0.0105235010820297
"IL18BP" 0.486804098680699 0.248295238508965 -0.00219127803259786 -0.00815545500279652
"APOA1" 0.486800439340397 0.248161232264561 -0.00232528427700129 -0.00775214921176117
"IL6" 0.486796780000095 0.247751320122309 -0.00273519641925313 0.0125157416786615
"TIMP1" 0.486777637076142 0.246687722153294 -0.00379879438826855 -0.0103859530947552
"CCL14" 0.486771164617983 0.245816831683279 -0.0046696848582837 -0.0142113629190064
"CDHR2" 0.486760232338837 0.244038964223146 -0.00644755231841604 -0.0169750913291891
"NTF3" 0.48675277643297 0.242964551147007 -0.00752196539455524 -0.0129310915383403
