"test_ligand" "auroc" "aupr" "aupr_corrected" "pearson"
"MMP1" 0.672408232528011 0.118583682509347 0.0598649882029969 0.140264532518266
"CXCL2" 0.672371539866053 0.11811247269789 0.0593937783915399 0.111924403013984
"IL6" 0.672336120702146 0.110038456460197 0.0513197621538467 0.0595799937386301
"FGF22" 0.672304920000453 0.124584404649108 0.0658657103427573 0.148768755552109
"MMP9" 0.67230046275734 0.121704250945556 0.0629855566392053 0.110469338450452
"CCL20" 0.672269341649278 0.121719327073647 0.0630006327672968 0.121595158427468
"FGF9" 0.672254139266562 0.122397579140357 0.0636788848340069 0.149094307086693
"COL5A1" 0.672251433083248 0.118879457575115 0.0601607632687652 0.121914964242974
"COL11A2" 0.672241245099029 0.120610090519418 0.0618913962130679 0.126560135400343
"CD48" 0.67221609351296 0.121299295895604 0.0625806015892542 0.113666424561762
"COL4A6" 0.672201925847394 0.11774606230808 0.0590273680017299 0.141600295656783
"CCL24" 0.672186245902922 0.119563983082303 0.0608452887759527 0.11329863930319
"EFNB2" 0.672167143432488 0.120496572242775 0.0617778779364245 0.145068611499082
"COL4A1" 0.672134191671011 0.118241956260328 0.0595232619539775 0.124028707605349
"LGALS3BP" 0.672119626037309 0.12132678793927 0.0626080936329195 0.139794713528564
"KIR2DL5A" 0.672112940172666 0.119835100381824 0.0611164060754739 0.143645644298998
"COL6A5" 0.67207051676959 0.120760928264005 0.0620422339576544 0.145569919394583
"EZR" 0.672058338944685 0.119079927676937 0.0603612333705867 0.125821573554307
"NGF" 0.672032073047853 0.110162806929202 0.0514441126228521 0.0774644042634162
"CXCL9" 0.672000315190748 0.120642229662982 0.0619235353566316 0.098810574155125
"TYROBP" 0.671965373588603 0.120227576647344 0.0615088823409942 0.0990736185330146
"XCL1" 0.671962587811671 0.120534811302233 0.0618161169958823 0.148309509227086
"COL17A1" 0.671954469261742 0.120726615362283 0.0620079210559327 0.131248283830966
"FGF3" 0.671951205923048 0.124313312197155 0.0655946178908049 0.148593240084952
"FGF10" 0.671947624209847 0.120187934404343 0.061469240097993 0.0941587280901665
"IL4" 0.671945873150055 0.109120284755268 0.0504015904489181 0.096415111646915
"GP1BA" 0.671905041619505 0.118456373091823 0.0597376787854728 0.141125464277909
"CD22" 0.671863891714465 0.121538285711231 0.0628195914048812 0.146417154854638
"FGF18" 0.67186007122039 0.117947024133258 0.0592283298269081 0.101010854832793
"UCN2" 0.671707012676077 0.119982501949859 0.0612638076435085 0.14366090836953
"FGF17" 0.671680189623853 0.12054681792748 0.0618281236211299 0.139463947878461
"CCL22" 0.671579662873225 0.120213224381319 0.0614945300749689 0.11703141264118
"MPIG6B" 0.671560878777302 0.11953655433288 0.0608178600265302 0.145693219868403
"NCAM1" 0.671535886378505 0.120561028884619 0.0618423345782691 0.134578482720406
"EFNB1" 0.671478817748116 0.119393496891655 0.0606748025853044 0.142819477981387
"HSPG2" 0.671475952377548 0.11836951572289 0.0596508214165397 0.127927187285638
"CEACAM1" 0.671437747436688 0.116709142988911 0.0579904486825607 0.125786724802463
"TNF" 0.67140861616929 0.119250756123499 0.0605320618171486 0.123392506728345
"COL4A2" 0.67135489047121 0.119201950138946 0.0604832558325956 0.136568959617736
"COL28A1" 0.671341518741903 0.121792013492883 0.0630733191865324 0.146975774010097
"PDCD1LG2" 0.67133658393706 0.120501448825014 0.0617827545186635 0.122494570231155
"COL6A6" 0.671282619458092 0.11961459043135 0.0608958961250002 0.14496769435202
"UCN3" 0.671265108860196 0.119068886447998 0.0603501921416476 0.143433413531862
"IL17F" 0.671226585544841 0.11844484429065 0.0597261499842994 0.114291814110098
"CCL13" 0.671187505074102 0.12013452857429 0.0614158342679402 0.115445228937788
"COL4A4" 0.671172541472256 0.119447869744604 0.0607291754382539 0.13050854178206
"GCG" 0.671168641384547 0.122537866129603 0.0638191718232527 0.113560361697999
"LGALS1" 0.671143410204869 0.120081821144113 0.0613631268377632 0.106782596957648
"FGF4" 0.671071377972629 0.122444587197349 0.0637258928909993 0.108175479967923
"FGF14" 0.671069945287334 0.120345539725517 0.0616268454191663 0.147555908644067
"ADAM2" 0.671020995206883 0.120838111735477 0.0621194174291267 0.144558940522821
"PLAT" 0.671014548123116 0.120763400937595 0.0620447066312446 0.121122546062166
"PRND" 0.671012956250573 0.125530680999857 0.0668119866935072 0.152683570065482
"PPBP" 0.67096273267208 0.11835289267073 0.0596341983643793 0.131383867497537
"CCL4L1" 0.670949918098166 0.120436714723282 0.0617180204169321 0.145176548745542
"COL11A1" 0.670899535332412 0.113886691255573 0.0551679969492231 0.0925196250932706
"TNN" 0.670846207602477 0.118738902950568 0.060020208644218 0.143542159596187
"MCAM" 0.670837372709893 0.118013147937321 0.0592944536309707 0.12997863092956
"COL3A1" 0.670799247362679 0.119819660231835 0.0611009659254849 0.145549235783979
"LAMC3" 0.670777597896184 0.119593624902107 0.060874930595757 0.143729673383828
"SELL" 0.670741701170493 0.11868901785517 0.0599703235488198 0.0948301541994916
"PRSS2" 0.670731831560774 0.11731566837427 0.0585969740679202 0.110972204005603
"ADAM17" 0.670708669815386 0.122799120086062 0.0640804257797114 0.10815119425077
"COL9A1" 0.670668793408368 0.117953907224284 0.0592352129179339 0.128115581402185
"BGN" 0.670664734133407 0.119348147932595 0.0606294536262446 0.125869924744665
"PLA2G2A" 0.670653591025653 0.120150415782647 0.0614317214762964 0.103042923918118
"HAPLN1" 0.670637194738543 0.118179803396881 0.0594611090905304 0.137186516509378
"CCL17" 0.670624141383754 0.119141060181139 0.060422365874789 0.144345714774458
"ADIPOQ" 0.670622390323972 0.116602156093109 0.0578834617867583 0.108696200462717
"CAMP" 0.67061244112061 0.112472555863118 0.053753861556768 0.0881847378856152
"CDH1" 0.670579807733623 0.118679226325585 0.0599605320192347 0.123975614795149
"COL6A2" 0.670558397048021 0.119630234445794 0.0609115401394439 0.145083733401439
"ITGAM" 0.670556248020118 0.119037585300115 0.0603188909937647 0.12777348183
"PSG4" 0.670555770458347 0.115286854603062 0.0565681602967119 0.123182529735848
"COL14A1" 0.670528629031625 0.118069499324865 0.0593508050185145 0.142257895840352
"FSHB" 0.6704842953815 0.115824812955283 0.0571061186489326 0.126584431484922
"IL13" 0.670473311460995 0.113898548193882 0.0551798538875321 0.0946323759669106
"CCL21" 0.670440598480389 0.121068088720289 0.0623493944139386 0.109001192877983
"HLA-DRB1" 0.670437892297074 0.117343997232484 0.0586253029261339 0.118821121431816
"COL27A1" 0.670433514647615 0.118445290999417 0.0597265966930668 0.142993210159019
"LGALS9" 0.670403667037576 0.114525884761773 0.0558071904554224 0.136956512287006
"AMELY" 0.670391330025424 0.117498463015212 0.0587797687088622 0.141063522141411
"TNC" 0.670378037889756 0.119475949907775 0.0607572556014249 0.112562971216213
"LHB" 0.670366656001123 0.117805441180639 0.0590867468742888 0.141767021715417
"BTNL9" 0.670363472256044 0.121157443218913 0.0624387489125631 0.144735316463656
"FN1" 0.670338320669981 0.1235414728252 0.0648227785188498 0.144800243554224
"TNFSF10" 0.670332828709756 0.113812712506156 0.0550940181998056 0.0646982535255607
"F2" 0.670311736398657 0.119237869275499 0.0605191749691488 0.0949777521655143
"CD2" 0.67030473215949 0.119230055852148 0.060511361545798 0.107784958290449
"POMC" 0.670234371393408 0.119134482649277 0.0604157883429266 0.103845589414848
"FGF19" 0.670176268045873 0.108268803346152 0.0495501090398017 0.0269376576648688
"HLA-DRA" 0.67012540771835 0.118504844928453 0.0597861506221023 0.126556607843334
"NECTIN3" 0.670097231574486 0.114545837147594 0.0558271428412433 0.0856855882697001
"ENTPD1" 0.67004087928672 0.117339689442054 0.0586209951357039 0.104473066637553
"CLEC2D" 0.670031646426009 0.113798119514044 0.0550794252076935 0.0779148677407205
"SIRPB2" 0.669974657389234 0.118545780114144 0.0598270858077938 0.130882368045362
"CD274" 0.669971394050544 0.108579082648492 0.0498603883421419 0.0860539364177536
"LAMB2" 0.669911858017713 0.118093665164536 0.0593749708581856 0.143267040440777
"IL36G" 0.669909947770654 0.116827826847613 0.0581091325412623 0.106672912766273
"F11R" 0.669908037523618 0.118224616850232 0.0595059225438816 0.125859449147921
"CHAD" 0.669895620917845 0.118368008070644 0.0596493137642935 0.127959560810707
"TNFSF14" 0.669886388057148 0.1141071502939 0.0553884559875495 0.0934482681762633
"SIGLEC7" 0.669880020566991 0.121148835878913 0.0624301415725623 0.143927737172618
"IL16" 0.669867683554832 0.121176563722525 0.0624578694161745 0.125134167968969
"LAMA3" 0.669854391419177 0.120080677514458 0.061361983208108 0.143759396717266
"CCL25" 0.669798835067687 0.116677225308913 0.0579585310025629 0.0997716398729479
"CD40" 0.669747178803889 0.132842622600602 0.0741239282942514 0.132212903819342
"COL16A1" 0.669738184724068 0.114214169250701 0.0554954749443512 0.108837938079647
"CD47" 0.669644980587125 0.117299525276105 0.0585808309697547 0.124530958660182
"CXCL11" 0.669624525025024 0.118540794437177 0.0598221001308264 0.124645457095228
"CCN2" 0.669613381917281 0.119968556012478 0.0612498617061276 0.119551993919422
"PYY" 0.669593881478734 0.119326271547644 0.0606075772412941 0.142139573586673
"EFNA3" 0.669591493669927 0.11784401860258 0.0591253242962298 0.130433882282198
"SEMA3D" 0.669485156584541 0.118784609875463 0.0600659155691124 0.138774563354652
"NAMPT" 0.669324775426586 0.118071633364718 0.0593529390583677 0.128985894709069
"CGA" 0.669310448573762 0.118030139166019 0.0593114448596687 0.133148711886157
"EFNA4" 0.669279884621073 0.117700407079849 0.0589817127734986 0.120253673579994
"BMP15" 0.669267388421689 0.114647103892389 0.0559284095860386 0.132438702022696
"EFNA1" 0.669229342668088 0.120548247441398 0.0618295531350477 0.144087779552418
"FGF12" 0.669210956540281 0.121050065946423 0.062331371640073 0.144310560491591
"PVR" 0.669210717759417 0.120125180241775 0.0614064859354248 0.144013902540654
"COL18A1" 0.669186760077747 0.119076991812024 0.060358297505674 0.139203783579081
"S100B" 0.669111782881309 0.120792815047589 0.0620741207412384 0.128189945644448
"GDF11" 0.669089417072191 0.108081413428706 0.0493627191223555 0.0353249991438863
"FGF8" 0.669070871757157 0.109237194087203 0.0505184997808524 0.0476241411763748
"MICA" 0.669069996227276 0.121516835718479 0.0627981414121288 0.145148366860423
"JAM3" 0.669058295964117 0.117010079814691 0.0582913855083404 0.142135509744628
"COL6A3" 0.668978781930973 0.117858324918016 0.0591396306116656 0.142529202658167
"KIAA0319L" 0.668935801372506 0.119017885676425 0.0602991913700746 0.142746754846986
"TFF2" 0.668892582033178 0.116445662384193 0.0577269680778425 0.125456129335141
"EDN1" 0.668869499881409 0.11668113810892 0.0579624438025693 0.0712784595454285
"CCL26" 0.668841801299295 0.121322729552471 0.0626040352461208 0.139447598174396
"RTN4" 0.668834558279242 0.11765134795354 0.0589326536471898 0.126842323733257
"CXCL16" 0.668799218708956 0.118469284812657 0.0597505905063068 0.0919871262090287
"DCN" 0.668727266070361 0.117362926961247 0.0586442326548972 0.117557907195602
"MPZ" 0.668725992572327 0.118639846019028 0.0599211517126777 0.140930149267453
"SEMA3B" 0.668701875703407 0.118055257437675 0.0593365631313244 0.118395855457135
"CD1B" 0.668694553089747 0.119199141385829 0.0604804470794792 0.14339073669825
"HLA-DRB4" 0.668683091607497 0.117477005738706 0.0587583114323558 0.119929002254634
"NXPH3" 0.668651254156776 0.11568834644448 0.0569696521381294 0.138985691043961
"PENK" 0.668644170323995 0.113899796074918 0.0551811017685678 0.101780343700405
"COL12A1" 0.668636768116704 0.115041041143814 0.0563223468374634 0.12954363089893
"PRSS3" 0.668597767239595 0.119548894283558 0.0608301999772075 0.130308871661862
"LILRB2" 0.668585271040184 0.119045450320064 0.060326756013714 0.142611878072494
"ARF1" 0.66858383835491 0.11821485689405 0.0594961625877002 0.14273571571283
"JAML" 0.66853791283225 0.118871419880283 0.0601527255739329 0.142887842232784
"HLA-DQB2" 0.668461582544163 0.115047606308211 0.0563289120018612 0.0837042982602476
"CD9" 0.668454817085887 0.117896087930824 0.0591773936244742 0.0996991977135872
"SDC4" 0.668445265850671 0.118199591480161 0.0594808971738109 0.140759260777589
"GPI" 0.668440012671312 0.116873887004737 0.058155192698387 0.106605550458114
"TFPI" 0.668412712057327 0.118688230527159 0.0599695362208085 0.104074292500214
"COL19A1" 0.66840411594563 0.117643285379771 0.0589245910734209 0.142762882302207
"CD200" 0.668357235299449 0.115854774365699 0.0571360800593489 0.130112913089005
"MICB" 0.668348718781398 0.116462807486991 0.0577441131806404 0.111216730143123
"COL8A2" 0.668341396167722 0.115675962779635 0.0569572684732849 0.122854664229357
"TNFSF15" 0.668331685745261 0.113206466924799 0.0544877726184484 0.090679495625153
"VCAM1" 0.668321895729167 0.118603949623889 0.0598852553175384 0.110776263991454
"NPS" 0.668213409615864 0.121485124752565 0.0627664304462143 0.14351000228643
"COL2A1" 0.668191441774887 0.114229479365737 0.055510785059387 0.110578633886286
"OMG" 0.668149575527183 0.118549091755342 0.0598303974489918 0.110966838903338
"IGF2" 0.668088049653685 0.109059837356183 0.0503411430498331 0.0644531138882533
"GNAS" 0.668081443382663 0.118986629618206 0.0602679353118561 0.11377833665865
"CLUL1" 0.668068708402383 0.117866475266064 0.0591477809597138 0.140412165187645
"IL36B" 0.667985294281533 0.112281979480301 0.0535632851739512 0.0977418575671218
"CXCL13" 0.667970489866932 0.115415373232574 0.056696678926224 0.120423789953135
"TNFRSF14" 0.667946930153411 0.116446209818935 0.0577275155125851 0.0937745285320679
"KITLG" 0.667943826001977 0.115379911279191 0.0566612169728408 0.109766170954948
"MELTF" 0.667942950472076 0.1178278014783 0.05910910717195 0.127505398545989
"KNG1" 0.667941119818654 0.118487901727903 0.0597692074215525 0.104656074747862
"A2M" 0.667936025826529 0.12014399105617 0.06142529674982 0.143263973081932
"CCN6" 0.667930374679043 0.115130647756618 0.0564119534502676 0.12555381431862
"FBN1" 0.667926952153087 0.116580811879528 0.0578621175731773 0.116767906269707
"HLA-DQB1" 0.667925917435951 0.115817227743392 0.0570985334370421 0.0900376461568712
"OSM" 0.667882459315717 0.110515570671749 0.0517968763653992 0.0783320752950166
"KLRA1P" 0.667831837769098 0.11962373253738 0.0609050382310302 0.135985871978234
"APOA1" 0.667762432126532 0.117405513303732 0.0586868189973818 0.113104835117036
"IL10" 0.667744443966891 0.102107289601239 0.0433885952948884 0.0824482421906884
"SIGLEC5" 0.667737041759596 0.117219742289468 0.0585010479831173 0.139097374658393
"PSEN1" 0.667705283902501 0.116584741526359 0.0578660472200086 0.121629145841343
"INSL3" 0.667680689471835 0.118597169751381 0.0598784754450305 0.141049035142226
"COL9A3" 0.667675595479714 0.115785785995041 0.0570670916886906 0.130962634203441
"GDF9" 0.667672889296403 0.117222971166704 0.0585042768603537 0.139074153463578
"COL24A1" 0.667642564124602 0.116963853152524 0.0582451588461734 0.141858250494551
"GGT1" 0.667642166156469 0.117589112024979 0.058870417718629 0.140819363454714
"CD96" 0.667640972252074 0.117261477012186 0.0585427827058358 0.140744401154176
"MANSC1" 0.667608100084216 0.119399408770846 0.0606807144644955 0.143081526432342
"EFNA5" 0.667562254155189 0.116156971657555 0.057438277351205 0.125298771989237
"OGN" 0.667520945062907 0.11617833758113 0.0574596432747795 0.130793404506996
"APOA4" 0.667500011939057 0.116666448342243 0.0579477540358931 0.140850532115487
"THBS1" 0.667485685086228 0.116781321125306 0.058062626818956 0.130472191186841
"GDF10" 0.667485048337215 0.11745470071898 0.05873600641263 0.127155350204642
"LIPH" 0.667437610535651 0.116573109562593 0.0578544152562432 0.141052917966226
"COL1A1" 0.667432834918041 0.115406664143799 0.0566879698374487 0.126699620725234
"COL21A1" 0.667431641013637 0.118207179081056 0.059488484774706 0.141218766207167
"LGALS3" 0.667427422551446 0.120007656062761 0.0612889617564107 0.118679359964201
"WNT6" 0.667405056742295 0.110049422798178 0.0513307284918277 0.0717454352321486
"CLMP" 0.667365817084311 0.119263181968046 0.0605444876616957 0.143695096486901
"CXCL14" 0.667360802685788 0.120480275443733 0.0617615811373826 0.14721182560525
"IGSF21" 0.667330318326763 0.116370368724569 0.0576516744182186 0.144128716476521
"LAMB3" 0.667313842446006 0.122560686971418 0.0638419926650673 0.146244001107732
"MMP7" 0.667308668860257 0.115078746951751 0.0563600526454005 0.130740105459911
"PF4" 0.667297525752519 0.109694190238711 0.0509754959323608 0.0169459778881105
"NECTIN4" 0.667264096429258 0.118812067294117 0.0600933729877669 0.141341371048683
"ADAM9" 0.667248416484805 0.11848925599362 0.05977056168727 0.128146926411096
"CCL3" 0.667165957487456 0.119086829081718 0.0603681347753674 0.118509285214318
"IL1F10" 0.667105068362955 0.112097472890295 0.0533787785839444 0.13877134530444
"CD160" 0.667098780466445 0.115276478432738 0.0565577841263877 0.133662361472605
"PSG7" 0.667078404498002 0.116040878217896 0.0573221839115453 0.139492409418082
"SELE" 0.667064157238804 0.114797037503009 0.0560783431966592 0.122830152001779
"TGFB3" 0.667044895581134 0.114863545371253 0.0561448510649029 0.0956272244433893
"LUM" 0.667017037811752 0.116128900636486 0.0574102063301361 0.139272870919545
"IL17A" 0.666874008064425 0.108496656051005 0.0497779617446548 0.0710558045889304
"EFNA2" 0.666861989426776 0.116333574467332 0.0576148801609814 0.140367067587796
"APP" 0.666831505067738 0.105995918766678 0.0472772244603276 0.0434440835639313
"CNTN6" 0.66677809774417 0.115436056579062 0.0567173622727115 0.139723154954052
"CD99" 0.666691499878219 0.114621566206839 0.0559028719004883 0.0824847105834586
"THY1" 0.666677570993527 0.117005516289038 0.0582868219826877 0.134020919712813
"ADAM12" 0.666655603152535 0.117890993556208 0.059172299249858 0.134035152440534
"DEFB4B" 0.666654409248155 0.107610432638299 0.0488917383319487 0.12490869204187
"SCT" 0.666626551478763 0.118197371575767 0.0594786772694165 0.108156410652752
"COMP" 0.66660983681714 0.116656814422679 0.0579381201163289 0.132070013528465
"MFGE8" 0.666600763143696 0.116661287182699 0.0579425928763487 0.129177675031412
"HLA-DQA1" 0.666581421892389 0.11315852783163 0.0544398335252802 0.135996652180306
"FSTL5" 0.666541147517228 0.116132934463101 0.0574142401567506 0.141274463298842
"CLEC3A" 0.666505091604312 0.118478720880072 0.0597600265737215 0.146654488710143
"KLK3" 0.666483123763329 0.116958263756478 0.058239569450128 0.139852508445917
"PDYN" 0.666479542050106 0.11743499745747 0.0587163031511199 0.133217632287612
"PF4V1" 0.666465772352677 0.118579537634823 0.0598608433284731 0.136675218245233
"TNFSF4" 0.666448341348419 0.110829334931356 0.0521106406250055 0.125691108158333
"HLA-B" 0.666401779076751 0.117915400538942 0.0591967062325914 0.142312257990532
"NCR3LG1" 0.666385939945023 0.117704391921631 0.058985697615281 0.141139031024564
"FNDC5" 0.666376149928913 0.117354093867451 0.0586353995611007 0.138372683885263
"ST14" 0.666344471665467 0.11447759595333 0.0557589016469795 0.131278985718358
"TF" 0.666315658772568 0.120079038557376 0.0613603442510262 0.142202464975351
"COL4A5" 0.666292417433557 0.117212123214433 0.0584934289080829 0.136581606720473
"FST" 0.666283184572839 0.117254238021113 0.0585355437147625 0.134198969761196
"ANXA2" 0.666239248890877 0.12072522806369 0.0620065337573398 0.139670859798631
"ENG" 0.666228424157627 0.116611056081235 0.0578923617748843 0.130000470759042
"SEMA3G" 0.666219430077803 0.118826682946876 0.060107988640526 0.13721332052763
"TDGF1P3" 0.666181782292328 0.117063643126325 0.0583449488199747 0.141787328471781
"F8" 0.666132832211874 0.117348501997261 0.0586298076909107 0.119130668441537
"ADM2" 0.666114366490446 0.119784306177756 0.0610656118714057 0.142747323160868
"CCL16" 0.666075445206941 0.117666849865927 0.0589481555595765 0.141380932260127
"PTH2" 0.666043766943498 0.119934544471119 0.0612158501647691 0.142736556137978
"LYZ" 0.665995931173809 0.113715831970685 0.0549971376643348 0.136010000567497
"TIMP1" 0.665950721993767 0.117565485521211 0.0588467912148603 0.127741380489572
"CD58" 0.665934564487551 0.121915603950232 0.0631969096438822 0.131608729814785
"GZMB" 0.665917690638667 0.115409312372757 0.0566906180664064 0.138248552411542
"BMP7" 0.66588497765807 0.113279545149939 0.0545608508435892 0.0710700469612667
"LY6G6F" 0.665874073331199 0.11790460578758 0.0591859114812298 0.139596593371686
"SFTPA1" 0.665848125808877 0.117184712711269 0.0584660184049186 0.107484785315849
"IZUMO1" 0.665817482262561 0.118818360358298 0.0600996660519476 0.1440708104392
"ANGPTL1" 0.665801324756331 0.115219912371703 0.0565012180653528 0.139898271897167
"HAS1" 0.665776809919279 0.112809569076083 0.0540908747697329 0.12345366576949
"NETO2" 0.665767019903191 0.116231495554395 0.0575128012480444 0.138828389209314
"VCAN" 0.665765507624274 0.116694133761052 0.0579754394547021 0.131817939537307
"CCL4" 0.665709871679153 0.119861543387358 0.0611428490810079 0.0931318171238803
"SEMA4A" 0.665706051185072 0.116333436524583 0.0576147422182324 0.12902095263513
"KL" 0.665681934316171 0.117496449863073 0.0587777555567223 0.13159970271039
"CTSD" 0.665672542268197 0.117136180977316 0.0584174866709662 0.144835243670755
"TIMP3" 0.665566443963706 0.116441558182597 0.0577228638762466 0.13258890309215
"MFAP2" 0.665540496441377 0.114350475829961 0.0556317815236105 0.124764307645915
"BMP8B" 0.665525373652274 0.117143759638137 0.0584250653317867 0.144618804887158
"AGRN" 0.665467588679243 0.113724356893034 0.0550056625866839 0.114195475571526
"TCTN1" 0.665424528527149 0.116527236817215 0.0578085425108648 0.139582035576628
"AIMP1" 0.665408609801792 0.115639105282366 0.0569204109760153 0.0944842711750647
"NTM" 0.665394760510723 0.11694164081922 0.0582229465128696 0.140545040115956
