"test_ligand" "auroc" "aupr" "aupr_corrected" "pearson"
"HLA-DQB2" 0.637125442964493 0.130133935484607 0.0502799755520106 0.0844309888117691
"LGALS3BP" 0.637088885832864 0.135279403834731 0.055425443902134 0.131165563808635
"ST14" 0.637057994162079 0.129285340035075 0.0494313801024777 0.119009738450036
"HLA-DRB1" 0.637054773794846 0.132199761293999 0.0523458013614018 0.113895155293365
"COL6A5" 0.637045291602468 0.131313933708386 0.0514599737757893 0.127362439788003
"CCL21" 0.637030740313515 0.133581414183275 0.0537274542506779 0.0966514709773887
"MMP9" 0.63698470098951 0.134812122384325 0.0549581624517279 0.101977024616062
"PPBP" 0.636946295128531 0.131707861296965 0.0518539013643682 0.117480857818741
"COL11A2" 0.63694229948772 0.131585078997913 0.0517311190653166 0.110877777581004
"L1CAM" 0.6369363358447 0.133183632566297 0.0533296726336998 0.129227831138107
"SDC2" 0.636916238367779 0.134737564771252 0.0548836048386555 0.13176182149479
"MMP14" 0.636912600545529 0.131191900791253 0.0513379408586558 0.118075279508912
"SIGLEC9" 0.636904370718186 0.136003717104452 0.0561497571718551 0.133925428926995
"FGF12" 0.63687461213957 0.134915292437642 0.0550613325050448 0.130876348476237
"LAMC3" 0.636832329910646 0.132696561412404 0.052842601479807 0.129446815088729
"TNFSF10" 0.636826604813349 0.133715167360329 0.0538612074277323 0.0651229840840463
"RAET1E" 0.636817062984531 0.134899467864301 0.0550455079317037 0.130989713292942
"CCL22" 0.636759394556646 0.134983291678619 0.0551293317460224 0.123814190153072
"KCNA1" 0.636754444732954 0.133232578161531 0.0533786182289344 0.129517803266624
"APP" 0.636750150909997 0.12633789179142 0.0464839318588232 0.044649224967649
"CD1B" 0.636740370535455 0.134804688452986 0.0549507285203895 0.131607365894423
"EZR" 0.636739595261867 0.130931971978049 0.0510780120454518 0.111137894085119
"VWF" 0.636734943620316 0.133880847874866 0.0540268879422695 0.110914941532263
"CD79B" 0.636707093407471 0.132720504750492 0.0528665448178947 0.118641376372949
"MICA" 0.636655150076874 0.133897293584521 0.054043333651924 0.131356334812562
"KIR2DL5A" 0.636650796617458 0.13330568189642 0.0534517219638234 0.128723807193881
"COL28A1" 0.636646502794507 0.131930892862238 0.0520769329296408 0.128396926669153
"AMELY" 0.636641552970807 0.13082504274521 0.0509710828126132 0.126442942947573
"FN1" 0.636574283077683 0.13167689084789 0.0518229309152927 0.119769663708853
"CXCL11" 0.636564204520988 0.134714293992679 0.0548603340600817 0.11452937217846
"TNN" 0.636539515038941 0.13109225972017 0.0512382997875733 0.127437949765562
"ENTPD1" 0.636535519398126 0.131093183333299 0.0512392234007017 0.0953375843902314
"PRSS2" 0.636420719270215 0.130362897901629 0.0505089379690325 0.0968740680023028
"CRHR2" 0.636405273434827 0.133892451372633 0.0540384914400357 0.128675126010005
"UCN2" 0.636383625410699 0.134313361137325 0.0544594012047281 0.129940917473548
"PYY" 0.636368358484605 0.133399360786087 0.0535454008534903 0.129009325191712
"AMELX" 0.636221533593747 0.132521089859295 0.0526671299266981 0.135099238434969
"ITGA4" 0.636219267409396 0.130508665960321 0.0506547060277241 0.108443666211685
"CNTN6" 0.636185274644255 0.129940440683972 0.0500864807513752 0.12662172216336
"COL11A1" 0.636182113913451 0.12998921818814 0.0501352582555434 0.0898740373741145
"SEMA3F" 0.636173645540385 0.130671555995504 0.0508175960629073 0.123585734781418
"CD9" 0.636129156763541 0.131432927653294 0.0515789677206966 0.0887138522442835
"LGALS1" 0.636091287630448 0.13171241952292 0.0518584595903231 0.0933151474048373
"CCN2" 0.636083892713115 0.133710178465953 0.0538562185333559 0.112318353936958
"IL17F" 0.636055446135966 0.128995362636741 0.0491414027041442 0.0887379620408663
"CLUL1" 0.636041073756318 0.132433009321088 0.0525790493884906 0.127641087995452
"COL17A1" 0.636031054836058 0.132192738126846 0.0523387781942492 0.114324936554243
"APOE" 0.635931879452814 0.130872915668796 0.0510189557361989 0.0991442527203019
"ITGAM" 0.635881367396553 0.133454768076196 0.053600808143599 0.124267380292849
"HLA-DRB4" 0.635875701935698 0.13247748080215 0.0526235208695526 0.111913158096687
"IL6" 0.635866577561888 0.12847223170381 0.0486182717712127 0.0615984500285356
"COL9A1" 0.635849044451459 0.130211742146857 0.0503577822142597 0.112079937862113
"LUM" 0.635745157790235 0.130541465674012 0.0506875057414151 0.126117169849415
"COL16A1" 0.635670970071224 0.127677292014139 0.0478233320815419 0.0977707776227245
"NPS" 0.63566530461036 0.134427674126344 0.0545737141937469 0.129400218323244
"CHAD" 0.635651290049291 0.130033938734765 0.0501799788021686 0.112432604026699
"TNFSF13B" 0.635646280589163 0.126771826089587 0.04691786615699 0.0523984882814038
"F11R" 0.635627793295837 0.131107702520013 0.0512537425874162 0.111954317902372
"COL27A1" 0.635601911085194 0.130196393803432 0.050342433870835 0.126349142717831
"CCL4" 0.635565831044983 0.13711772374148 0.0572637638088827 0.097010345222995
"CLMP" 0.635547641933816 0.131698911323328 0.0518449513907309 0.128987235111594
"PDYN" 0.635515378625134 0.132619753915085 0.0527657939824877 0.121250174401046
"MICB" 0.635455682558623 0.131167922899532 0.0513139629669356 0.102987623850925
"NCR3LG1" 0.635429263620092 0.13433930886224 0.0544853489296436 0.130365253040118
"EFNA3" 0.635418171244101 0.130207755407938 0.0503537954753407 0.116033321537277
"TNC" 0.63541524905902 0.131875867155944 0.0520219072233475 0.0993551232640408
"PRSS3" 0.635398193040017 0.134308128984232 0.0544541690516349 0.117673904011153
"CFP" 0.63538018283815 0.129454431892418 0.0496004719598211 0.100870870287157
"SEMA4A" 0.635351497715274 0.131252699977773 0.0513987400451758 0.11732413288945
"EFNB1" 0.635304742754094 0.130898869648837 0.0510449097162405 0.126087918056928
"NLGN2" 0.635246955053341 0.128296043195075 0.0484420832624785 0.126919286837651
"SEMA3B" 0.635189167352588 0.129795350510642 0.0499413905780453 0.104438839584701
"CCL26" 0.63517372151719 0.133305520063342 0.0534515601307446 0.122745669723024
"JAG1" 0.635124700371663 0.123623275216482 0.0437693152838852 0.0597925816012679
"COL4A1" 0.635091482880111 0.13061786875497 0.050763908822373 0.107146310290338
"C3" 0.635061008664335 0.131027934012677 0.0511739740800799 0.114768378800667
"RTN4" 0.63505665520494 0.130511596814012 0.0506576368814151 0.112623154010993
"GZMB" 0.635037750456605 0.130664135886651 0.0508101759540537 0.126909417658339
"PROS1" 0.635022423894084 0.132052833920121 0.0521988739875245 0.113593625993722
"ADAM17" 0.635022304621223 0.136667787632128 0.0568138276995311 0.0934314678259157
"KNG1" 0.635016281341778 0.130694438075319 0.0508404781427217 0.0798539505652267
"JAML" 0.634986999854616 0.132134848939563 0.0522808890069661 0.128917187562101
"NRXN3" 0.634983600578092 0.1299072045523 0.0500532446197034 0.126144208979941
"LRFN5" 0.634949369267224 0.132837183088305 0.0529832231557077 0.12898999207698
"FGF21" 0.63494698381002 0.130844082020449 0.0509901220878523 0.0684516857879904
"COL14A1" 0.634940662348438 0.129397758516368 0.0495437985837714 0.125091135246865
"HLA-DRB3" 0.634929569972445 0.128659069974166 0.0488051100415694 0.108146900754596
"PTPRC" 0.634893549568671 0.133580469314061 0.0537265093814644 0.117879484156966
"COL4A2" 0.634886929924935 0.128829444991015 0.0489754850584186 0.11368114823137
"COL8A2" 0.634885975742068 0.128590127441057 0.0487361675084599 0.108474907827484
"GCG" 0.634861286260002 0.132979977663845 0.0531260177312482 0.0886465560268656
"TIMP1" 0.634857886983485 0.133310031989892 0.0534560720572955 0.115260367579577
"TNFSF4" 0.634806778562899 0.128399642741353 0.0485456828087565 0.119685609780248
"OMG" 0.634799502918433 0.134382791602597 0.0545288316699998 0.102790980553143
"COL6A2" 0.634778093440029 0.130585018192816 0.0507310582602187 0.127361078195624
"DBH" 0.634761037421032 0.123061549200195 0.0432075892675982 0.0300171307516066
"POMC" 0.634751137773639 0.132698904066938 0.052844944134341 0.0904727748385144
"HLA-B" 0.634723943561515 0.131671814562622 0.0518178546300256 0.128116760371203
"ADAM23" 0.634690785706386 0.130309564822708 0.050455604890111 0.119869366437612
"IL13" 0.634686432246983 0.131170176398529 0.0513162164659319 0.085333408311791
"NLGN3" 0.634664068585713 0.121347457566001 0.0414934976334046 0.0316752011833075
"COL18A1" 0.634657926033412 0.129580337083414 0.049726377150817 0.122416387826126
"MMP12" 0.634573719394139 0.132111801303787 0.0522578413711903 0.132464667048738
"LGALS9" 0.634564475747482 0.130052290479663 0.0501983305470665 0.123281557971872
"HLA-DQA1" 0.634557617558015 0.128317360321429 0.0484634003888317 0.12415213702159
"CEACAM5" 0.63453746044465 0.132040194907124 0.0521862349745276 0.130749284119105
"NGF" 0.634521835699967 0.129143818346144 0.0492898584135467 0.0717346542007768
"COL19A1" 0.634480090198907 0.129533999905545 0.0496800399729477 0.125430363978869
"HLA-DRB5" 0.634470488733664 0.133055523737243 0.053201563804646 0.130743242415606
"S100A9" 0.634459694539821 0.129271515741993 0.0494175558093963 0.11524455542391
"S100B" 0.634454386897551 0.13210464247283 0.0522506825402332 0.110759790429802
"FCER2" 0.634436376695664 0.130325135124569 0.050471175191972 0.100448736372483
"LIPH" 0.634415444308698 0.128953886881104 0.0490999269485074 0.124856226016501
"SEMA3G" 0.634380199178536 0.131322539738423 0.0514685798058258 0.123530580149933
"GDF11" 0.634342926409727 0.123421942043971 0.0435679821113739 0.0328005584226464
"WNT8B" 0.634274404151557 0.128352115192262 0.0484981552596652 0.0764141124458172
"VCAM1" 0.634248641213766 0.132076115364618 0.0522221554320216 0.109179035788947
"CD96" 0.634242140842872 0.129677630719229 0.0498236707866319 0.125660953660339
"GGT1" 0.634200097159685 0.130858249751068 0.0510042898184708 0.126716355256557
"CXCL12" 0.634172962583986 0.130332447780839 0.0504784878482424 0.0813982953106298
"MELTF" 0.634156085474264 0.131624144053762 0.0517701841211648 0.1182631129538
"SLPI" 0.634154177108513 0.135196050953884 0.0553420910212874 0.136775890732646
"WNT1" 0.634146961100465 0.123510349088255 0.0436563891556577 0.0587018973133118
"GDF10" 0.634125790167799 0.13024882571647 0.0503948657838736 0.112213970576881
"PF4" 0.634123762529161 0.124110454458283 0.044256494525686 0.00880987497914508
"NCAM1" 0.634072475199293 0.133234356641308 0.0533803967087114 0.130793568753277
"F2" 0.634031922426847 0.13162284153515 0.051768881602553 0.0820851265854381
"IL1F10" 0.634001627120369 0.130349789490894 0.0504958295582968 0.127642714884215
"NXPH3" 0.633947835060431 0.128741860058644 0.0488879001260467 0.123846698081214
"KIAA0319L" 0.633890345541829 0.130553110942216 0.0506991510096192 0.125952996890796
"SPARC" 0.633867146970523 0.126724626562921 0.046870666630324 0.0492924442418225
"EFNA4" 0.633802560716739 0.131705991274055 0.0518520313414578 0.113855982991548
"CD40LG" 0.633753002843335 0.134069883538649 0.0542159236060518 0.0873544636330538
"GP1BA" 0.633736781734357 0.129385447460114 0.0495314875275167 0.122540771918351
"LYZ" 0.633734754095739 0.127473415736447 0.0476194558038496 0.121937174463667
"HLA-DQA2" 0.633719188987475 0.126891286137238 0.0470373262046409 0.105539760289248
"SIGLEC5" 0.633711674797301 0.130282844828254 0.0504288848956573 0.124461566469903
"KITLG" 0.633695095869737 0.130701388475039 0.0508474285424421 0.0972596707177149
"WNT5A" 0.633682333673698 0.129860109908832 0.050006149976235 0.0687754319071842
"EPO" 0.633644643449888 0.128996605148837 0.04914264521624 0.0638162847267646
"COL9A3" 0.633631344525989 0.130842561984101 0.0509886020515044 0.120408931068353
"CCN1" 0.63362830306805 0.130239924398279 0.0503859644656821 0.117475181267864
"CCL16" 0.6336256194287 0.132268467446337 0.0524145075137402 0.12825488425323
"NLGN4Y" 0.633609040501134 0.127711873067926 0.0478579131353295 0.124246907499554
"CTSD" 0.633589181569905 0.132852056727217 0.0529980967946203 0.131206047517688
"CDH1" 0.63358775029559 0.130231825134398 0.0503778652018015 0.116832703419955
"CD99" 0.633561510266357 0.12878512748074 0.0489311675481428 0.0862689794715422
"BMP15" 0.633547436068855 0.128684836282828 0.0488308763502316 0.116907599023525
"GDF9" 0.633532049869896 0.13007171915589 0.0502177592232929 0.121643581417
"SIGLEC14" 0.633510640391497 0.135476506828829 0.0556225468962323 0.133156412988178
"MANSC1" 0.633483028724367 0.132100640048327 0.0522466801157302 0.127629213269969
"WNT8A" 0.633450049778521 0.128047544894468 0.0481935849618706 0.0792423484904746
"NECTIN3" 0.633436333399618 0.125001426204106 0.0451474662715093 0.0659012076466386
"IZUMO1" 0.633428640300139 0.13196275427371 0.0521087943411133 0.127268574790224
"GNAS" 0.633427268662258 0.131506594505215 0.0516526345726179 0.100046369484546
"NLGN1" 0.633386417707629 0.122519403660475 0.0426654437278779 0.0391112620602136
"TNFSF12" 0.633375265695213 0.146057478048274 0.0662035181156775 0.114819238515949
"INSL3" 0.63336727441357 0.132752868907314 0.0528989089747169 0.126912465838702
"APOA1" 0.633346163117323 0.129290241373138 0.0494362814405407 0.0989798799508406
"COPA" 0.633331790737677 0.127288150659084 0.0474341907264874 0.0902574031815199
"IL36B" 0.633280205225658 0.128153288899343 0.048299328966746 0.0781850674477559
"COL4A3" 0.633271856125446 0.129391901448818 0.0495379415162211 0.125256674496505
"DUSP18" 0.633254024832843 0.129788036831412 0.0499340768988147 0.12602926191764
"LAMB3" 0.633248001553415 0.134841617381256 0.0549876574486595 0.130246102236922
"NAMPT" 0.633212756423228 0.130319627128761 0.0504656671961641 0.106673857251804
"THY1" 0.633203333867278 0.130824936284428 0.0509709763518315 0.119238051156778
"FST" 0.633182401480318 0.131514661188438 0.0516607012558409 0.119027405361367
"FBN1" 0.633157294543254 0.128252734249367 0.0483987743167701 0.100826140314342
"GPI" 0.633155266904642 0.128942212631014 0.049088252698417 0.0931692181216621
"CD160" 0.633151629082405 0.129061057779573 0.0492070978469766 0.119519722808199
"WNT3A" 0.633142146890024 0.127237261851176 0.0473833019185789 0.0651434873275751
"ADAM12" 0.633138628340635 0.12822418128676 0.0483702213541632 0.116658791761625
"MATN1" 0.633114117767874 0.129094541363708 0.0492405814311115 0.125901399892085
"DEFB4B" 0.633096286475285 0.124331134252584 0.0444771743199876 0.113127193977806
"GPC3" 0.633010350379534 0.128624683652382 0.0487707237197856 0.123406960293941
"CD58" 0.632990372175458 0.138630697236904 0.058776737304307 0.131538545809678
"LRRC4B" 0.632932763384 0.131031175738766 0.0511772158061693 0.127244246389014
"PCSK9" 0.632907477537648 0.128866451258485 0.0490124913258884 0.098816593079728
"ANGPTL4" 0.632857919664251 0.121305864660483 0.0414519047278861 0.0377017641082839
"IL16" 0.632820169803988 0.135031212940643 0.0551772530080462 0.119216409202599
"WNT10B" 0.632770552294174 0.127981596632891 0.048127636700294 0.0739543959387674
"LGALS3" 0.632744371901363 0.130488165164221 0.0506342052316238 0.10315724501739
"PLAT" 0.632719384237165 0.133252476355053 0.0533985164224558 0.097332346139123
"VCAN" 0.632718370417859 0.129460950978766 0.0496069910461694 0.11653695571367
"F8" 0.632714315140606 0.128747303799836 0.0488933438672391 0.0985844117695341
"HLA-DPB1" 0.632694396572956 0.131762596661157 0.0519086367285602 0.128376525334996
"FNDC5" 0.632678056191115 0.130808637000876 0.0509546770682791 0.124055896565368
"CXCL13" 0.632612813936614 0.132141227575521 0.0522872676429239 0.11016295368662
"PLA2G2A" 0.632584605905175 0.13068501872673 0.0508310587941332 0.101760919815061
"AIMP1" 0.632581325901526 0.128349394477955 0.0484954345453583 0.0819011849493673
"DCN" 0.632555145508703 0.130534461244019 0.0506805013114223 0.105634646307685
"NTM" 0.632551269140756 0.129289080385298 0.0494351204527014 0.12448507149975
"SEMA4F" 0.632527235659431 0.129201729731222 0.0493477697986248 0.125540560452864
"OSM" 0.632520556379274 0.127549925253433 0.0476959653208357 0.0738497267314724
"TGFBI" 0.632499445083027 0.132730585058825 0.0528766251262277 0.125185359851868
"ADIPOQ" 0.632490261072796 0.12954223263684 0.0496882727042434 0.0926870950484218
"COL4A6" 0.632489962890633 0.12527172295704 0.0454177630244435 0.11505165420901
"FAM3C" 0.632484357066207 0.128166856510552 0.0483128965779548 0.106089220661804
"CXCL14" 0.632475709783839 0.136056532984016 0.0562025730514195 0.134406614355125
"ADM2" 0.632447203570273 0.132802103835195 0.0529481439025985 0.127501376901553
"CD59" 0.632444400658065 0.132541343508705 0.0526873835761077 0.109670312173754
"LILRB2" 0.632432234826304 0.132538970035617 0.0526850101030205 0.128281754430505
"TIMP3" 0.632414522806585 0.131632195962564 0.0517782360299667 0.119331376353511
"TSPAN33" 0.632354230375772 0.128227286693891 0.0483733267612941 0.123210461017577
"TDGF1P3" 0.632347074004149 0.131246117464054 0.051392157531457 0.126103508898805
"C10orf99" 0.63231767324413 0.132651301575881 0.0527973416432841 0.127472212137795
"IGF2" 0.632305745958117 0.122406663234113 0.0425527033015164 0.0428780167181562
"SHISA4" 0.632257380813313 0.129941554145052 0.0500875942124547 0.122763602779744
"IL36A" 0.632210983670705 0.133400136037622 0.0535461761050254 0.0974842801741346
