"test_ligand" "auroc" "aupr" "aupr_corrected" "pearson"
"ANGPTL4" 0.49837187238549 0.217690812952662 0.0118084600114854 0.0343220371847897
"EFNA1" 0.498343951376057 0.212310689711201 0.00642833677002486 -0.00572408744135288
"CLEC2L" 0.498302355831272 0.211705510969828 0.00582315802865152 -0.00738871589244497
"COL7A1" 0.498157473349342 0.211794312342577 0.00591195940140027 -0.00656799397691769
"COL18A1" 0.498151987936878 0.211569663514104 0.00568731057292721 -0.00887879255622759
"CD38" 0.4981204793117 0.210342761167351 0.00446040822617472 -0.00856466980072786
"EPGN" 0.498060685716074 0.21222285601233 0.00634050307115314 -0.00145018534083196
"OCLN" 0.4978004275918 0.211607899052306 0.00572554611113002 -0.00556343196600475
"SELP" 0.497723293853444 0.209671997442076 0.00378964450089961 -0.00793854069602655
"IL36B" 0.497698882468095 0.212548189868158 0.00666583692698142 0.016010160762226
"CTSG" 0.497584988667032 0.210763664034752 0.00488131109357517 -0.00860102700366829
"CLMP" 0.497558055551785 0.211381595373517 0.00549924243234012 -0.0088854820912517
"CD80" 0.497551036303603 0.21010264897174 0.00422029603056387 -0.00728699411563619
"COL6A2" 0.497414394938987 0.21056404249201 0.00468168955083367 -0.0100510254927736
"CCL21" 0.497392271308604 0.210772402421769 0.00489004948059255 -0.0112077179846548
"S100A4" 0.497309314193976 0.214959559437103 0.0090772064959268 0.00301965354983436
"JAM3" 0.497095513093784 0.212491956935009 0.00660960399383259 -0.00795086851553383
"CD40" 0.496992668109305 0.207591356932641 0.00170900399146487 -0.003806273881827
"TNFSF13B" 0.496988430563181 0.211621608112812 0.00573925517163507 0.0115847192526156
"MIA" 0.496971792345266 0.214871461041511 0.00898910810033499 0.0069801808360601
"FGF7" 0.496905109487534 0.214606771873603 0.0087244189324267 0.0354468344760715
"NCAM1" 0.496896322428697 0.210748517378061 0.00486616443688428 -0.0115804201742502
"LPL" 0.496839856476653 0.210012733478924 0.00413038053774753 -0.0109992213498965
"CCL1" 0.496785496299062 0.211428222963892 0.00554587002271506 -0.0013253958262638
"MFAP2" 0.496758511189384 0.210108925781077 0.00422657283990019 -0.0100301747984108
"PRNP" 0.496718397485882 0.210410331988569 0.00452797904739227 0.00442459077546244
"HMGB1" 0.496717409591695 0.207485440178263 0.00160308723708683 -0.00588074157204104
"PROS1" 0.49671460189242 0.209767454822374 0.00388510188119762 -0.00820170672325351
"DLL1" 0.496707764624746 0.207276323529292 0.00139397058811511 -0.0144904731655274
"SIGLEC14" 0.49667539809146 0.209384749823942 0.00350239688276521 -0.0123981217083012
"IGSF10" 0.496643889466285 0.210184995992299 0.00430264305112291 -0.00481216987195852
"APOA1" 0.496557110760979 0.209849924446468 0.00396757150529115 -0.0136601518397312
"HAS2" 0.496550195501661 0.206453587273575 0.000571234332398973 -0.012555918236051
"COL1A1" 0.49654005658762 0.211957322549919 0.00607496960874276 -0.000775603418971742
"IL7" 0.496491545783515 0.215370545673897 0.00948819273272059 0.0172603709095142
"EDIL3" 0.496461674982915 0.211681037205304 0.00579868426412786 -0.00282507197645822
