"","gene_short_name","term","q_value","normalized_effect"
"136","AC005355.1","tissueIEL",1,0.222461908540174
"137","AC005363.2","tissueIEL",1,-0.0399419032202246
"138","AC005400.1","tissueIEL",1,-1.00684885646972
"139","AC005476.2","tissueIEL",1,0.555882684257828
"140","AC005480.1","tissueIEL",1,0.227036044945296
"141","AC005498.3","tissueIEL",1,0.595245848427242
"142","AC005520.2","tissueIEL",0.0056787751108824,0.945527810427558
"143","AC005523.2","tissueIEL",1,-0.482426304967866
"144","AC005532.1","tissueIEL",1,0.0529310583307545
"145","AC005540.1","tissueIEL",1,0.0165377218937619
"146","AC005562.1","tissueIEL",1,0.204095466673615
"147","AC005614.1","tissueIEL",1,0.0727637891867728
"148","AC005632.3","tissueIEL",1,-0.0399419032202246
"149","AC005670.3","tissueIEL",0.840427886517521,0.55450741131578
"150","AC005695.2","tissueIEL",1,0.998107397431612
"151","AC005726.1","tissueIEL",0.0156331889438967,0.786302618938595
"152","AC005786.3","tissueIEL",1,-2.12364753218965e-11
"153","AC005808.1","tissueIEL",0.00236167454382952,0.83198821917609
"154","AC005833.2","tissueIEL",1,-0.0399419032202249
"155","AC005837.1","tissueIEL",0.00353164543750397,1.1607235496051
"156","AC005842.1","tissueIEL",0.00015555278926897,0.955260686121817
"157","AC005856.1","tissueIEL",1,0.320131160762517
"158","AC005899.8","tissueIEL",1,-0.830547305771481
"159","AC005920.2","tissueIEL",1,-0.411741578465756
"160","AC005944.1","tissueIEL",1,0.542414294207171
"161","AC005972.3","tissueIEL",1,0.374149603448067
"162","AC006001.2","tissueIEL",1,0.0928620103741655
"163","AC006042.2","tissueIEL",1,0.676652684949089
"164","AC006059.1","tissueIEL",1,0.251197832620979
"165","AC006064.2","tissueIEL",1,0.120070978390371
"166","AC006064.4","tissueIEL",1,-0.231969907405475
"167","AC006064.5","tissueIEL",1,0.164548899048521
"168","AC006141.1","tissueIEL",1,0.0146344820242366
"169","AC006160.1","tissueIEL",3.03242480790834e-07,1.09805063594061
"170","AC006207.1","tissueIEL",1,0.584104134572049
"171","AC006213.2","tissueIEL",9.45357510522427e-09,1.65550753749671
"172","AC006252.1","tissueIEL",1,0.615355028952813
"173","AC006299.1","tissueIEL",1,0.572543026897177
"174","AC006333.2","tissueIEL",1,-0.294575203829546
"175","AC006369.1","tissueIEL",0.00248432737790969,-0.648292993751165
"176","AC006372.3","tissueIEL",1,-2.12364753218965e-11
"177","AC006387.1","tissueIEL",1,0.393982325723392
"178","AC006449.6","tissueIEL",1,-0.473774498985938
"179","AC006460.1","tissueIEL",1,0.484607786628854
"180","AC006460.2","tissueIEL",1,0.605075845770105
"181","AC006504.5","tissueIEL",1,0.376512116723012
"182","AC006511.6","tissueIEL",0.0367263232705528,1.05115652915286
"183","AC006581.1","tissueIEL",1,-0.0201091723655611
"184","AC006581.2","tissueIEL",1,0.0928729647607882
"185","AC006942.1","tissueIEL",1,-0.0101680849111556
"186","AC006960.2","tissueIEL",1,-2.12364753218965e-11
"187","AC006994.2","tissueIEL",1,0.617146989801624
"188","AC007032.1","tissueIEL",1,0.615344053976759
"189","AC007038.1","tissueIEL",1,0.262403813992621
"190","AC007114.1","tissueIEL",0.803509512090407,0.720399021414845
"191","AC007163.1","tissueIEL",1,-0.418858178900915
"192","AC007216.4","tissueIEL",3.06826099727821e-13,1.00695916889838
"193","AC007262.2","tissueIEL",1,0.033367275013575
"194","AC007349.2","tissueIEL",1,0.180127151125377
"195","AC007349.3","tissueIEL",1,-2.12364753218965e-11
"196","AC007365.1","tissueIEL",1,0.393982334304106
"197","AC007383.2","tissueIEL",1,-0.0150091106271731
"198","AC007384.1","tissueIEL",1,-0.141258297793831
"199","AC007448.4","tissueIEL",1,-0.0401051828630471
"200","AC007448.5","tissueIEL",1,-0.0201091723655615
"201","AC007450.1","tissueIEL",1,-2.12364753218965e-11
"202","AC007513.1","tissueIEL",1,0.560535213101335
"203","AC007541.1","tissueIEL",0.80580490591396,0.73991907466623
"204","AC007566.1","tissueIEL",1,0.160017975551352
"205","AC007569.1","tissueIEL",1,0.641247848271429
"206","AC007613.1","tissueIEL",1,1.26082612868015
"207","AC007619.1","tissueIEL",1,-0.0708440806401142
"208","AC007622.2","tissueIEL",1,-0.945899835720799
"209","AC007686.4","tissueIEL",1,-2.12364753218965e-11
"210","AC007728.1","tissueIEL",1,-0.550201711766844
"211","AC007728.2","tissueIEL",1,0.0541850845301742
"212","AC007773.1","tissueIEL",1,0.393982334304109
"213","AC007780.1","tissueIEL",1,0.556989557383889
"214","AC007786.1","tissueIEL",1,-2.12364753218965e-11
"215","AC007881.3","tissueIEL",1,0.0928729647607882
"216","AC007952.4","tissueIEL",1.86875199122773e-40,1.18146567476638
"217","AC008014.1","tissueIEL",1,0.0108115596391662
"218","AC008035.1","tissueIEL",1,0.620074129319936
"219","AC008040.1","tissueIEL",1,0.242294639396214
"220","AC008063.1","tissueIEL",1,-2.12364753218965e-11
"221","AC008074.2","tissueIEL",1,0.234732061220996
"222","AC008083.2","tissueIEL",1,0.262403813992621
"223","AC008083.3","tissueIEL",0.0355358837795216,0.800973827802648
"224","AC008105.1","tissueIEL",1,1.0910984319479
"225","AC008105.3","tissueIEL",1,0.52953824155907
"226","AC008115.1","tissueIEL",1,-0.0201091723655615
"227","AC008124.1","tissueIEL",1,-0.0149493726665695
"228","AC008149.2","tissueIEL",1,-0.0201091723655611
"229","AC008267.5","tissueIEL",0.483142730386891,0.679220875202913
"230","AC008269.1","tissueIEL",1,0.0727637891867721
"231","AC008378.1","tissueIEL",1,0.646534986314344
"232","AC008393.1","tissueIEL",1,0.464236470283353
"233","AC008397.1","tissueIEL",1,0.11669896436976
"234","AC008438.1","tissueIEL",0.0225636526987832,0.827793024224728
"235","AC008440.1","tissueIEL",1,0.247687725768858
"236","AC008440.2","tissueIEL",1,-0.478209679381809
"237","AC008443.1","tissueIEL",1,0.187123661238658
"238","AC008443.5","tissueIEL",0.906914722334775,0.706680024046876
"239","AC008462.1","tissueIEL",1,0.0727637891867749
"240","AC008467.1","tissueIEL",1,-2.12364753218965e-11
"241","AC008537.4","tissueIEL",0.0162856967918104,0.775849840439608
"242","AC008549.2","tissueIEL",1,0.451460451062412
"243","AC008554.1","tissueIEL",1,-0.655795743933634
"244","AC008555.2","tissueIEL",1,0.0727637891867715
"245","AC008555.4","tissueIEL",1,-0.0959849344174346
"246","AC008569.1","tissueIEL",1,-0.359338202859793
"247","AC008569.2","tissueIEL",1,-2.12364753218965e-11
"248","AC008608.2","tissueIEL",1,0.0732764229721345
"249","AC008610.1","tissueIEL",1,0.564433429091504
"250","AC008622.2","tissueIEL",1,-0.521173954063219
"251","AC008629.1","tissueIEL",1,-2.12364753218965e-11
"252","AC008649.2","tissueIEL",1,-2.12364753218965e-11
"253","AC008667.1","tissueIEL",1,0.551336928005645
"254","AC008696.2","tissueIEL",1.73559818367721e-14,1.56125395179038
"255","AC008735.2","tissueIEL",1,-0.0663676439528887
"256","AC008750.4","tissueIEL",1,0.414091508900519
"257","AC008750.7","tissueIEL",1,-2.12364753218965e-11
"258","AC008763.1","tissueIEL",1,0.735451709947096
"259","AC008764.8","tissueIEL",1,0.587204405977598
"260","AC008771.1","tissueIEL",1,-0.288098734945264
"261","AC008875.2","tissueIEL",1,1.37618190718005
"262","AC008875.3","tissueIEL",3.06818527667314e-05,0.545655567036477
"263","AC008892.1","tissueIEL",4.73097735902728e-27,1.35898601865731
"264","AC008897.2","tissueIEL",0.0843996018492309,1.20012006428079
"265","AC008914.1","tissueIEL",1,0.513915628952791
"266","AC008915.2","tissueIEL",1,0.0727637891867746
"267","AC008937.2","tissueIEL",1,-0.415855524482538
"268","AC008966.1","tissueIEL",1,0.615355028952811
"269","AC008969.1","tissueIEL",1,0.16709388445981
"270","AC009005.1","tissueIEL",1,0.826205534840357
"271","AC009041.1","tissueIEL",1,-2.12364753218965e-11
"272","AC009041.2","tissueIEL",1,0.35364089954165
"273","AC009053.2","tissueIEL",1,0.0410828618804052
"274","AC009061.2","tissueIEL",1.97226281291621e-05,1.06181061950822
"275","AC009093.2","tissueIEL",1,0.624688211505415
"276","AC009107.2","tissueIEL",1,0.94926310031096
"277","AC009113.1","tissueIEL",1,0.0352485971769312
"278","AC009118.2","tissueIEL",1,0.374149603448091
"279","AC009120.2","tissueIEL",1,0.251524467855391
"280","AC009126.1","tissueIEL",1,0.237618010053966
"281","AC009133.1","tissueIEL",1,0.573848593614082
"282","AC009133.3","tissueIEL",1,-0.0974345109830997
"283","AC009163.7","tissueIEL",0.346373894019509,0.715342529476443
"284","AC009185.1","tissueIEL",1,-0.166753960956996
"285","AC009226.1","tissueIEL",1,-0.189214059098847
"286","AC009228.1","tissueIEL",1,-2.12364753218965e-11
"287","AC009299.3","tissueIEL",1,-0.34941772422647
"288","AC009303.2","tissueIEL",1,-0.00173365041633043
"289","AC009309.1","tissueIEL",1,0.373089600026952
"290","AC009313.1","tissueIEL",6.35456353740147e-15,0.546584951712629
"291","AC009315.1","tissueIEL",1,0.484345644879787
"292","AC009318.1","tissueIEL",1,0.0727637891867737
"293","AC009403.1","tissueIEL",0.31134929315641,0.734390114135233
"294","AC009403.2","tissueIEL",1,0.595245848431587
"295","AC009404.1","tissueIEL",1,-0.00476674432480148
"296","AC009486.2","tissueIEL",1,0.298684052904121
"297","AC009495.3","tissueIEL",1,-0.0201091723655619
"298","AC009505.1","tissueIEL",1,-0.22350370837056
"299","AC009509.1","tissueIEL",1,0.949263100310956
"300","AC009522.1","tissueIEL",1,-0.478398350917019
"301","AC009554.1","tissueIEL",1,0.468812957308367
"302","AC009560.4","tissueIEL",1,0.615355028952811
"303","AC009630.1","tissueIEL",1,-0.104272592208908
"304","AC009690.2","tissueIEL",1,-0.089920198783505
"305","AC009754.2","tissueIEL",1,-0.0201091723655615
"306","AC009779.2","tissueIEL",0.00475303730229444,1.31863637647515
"307","AC009812.1","tissueIEL",1,0.07748690066602
"308","AC009831.1","tissueIEL",1,-0.0692970046594604
"309","AC009879.4","tissueIEL",0.506056072562357,0.768152312674674
"310","AC009951.5","tissueIEL",1,0.584104133860836
"311","AC009961.1","tissueIEL",1,0.558584812692628
"312","AC010149.1","tissueIEL",1,0.627452490795699
"313","AC010168.1","tissueIEL",1,0.0727637891867725
"314","AC010168.2","tissueIEL",1,0.595245848431898
"315","AC010175.1","tissueIEL",1,-2.12364753218965e-11
"316","AC010186.1","tissueIEL",1,-0.292286323654155
"317","AC010186.3","tissueIEL",1,0.18012715112536
"318","AC010198.2","tissueIEL",1,0.164548899048667
"319","AC010201.3","tissueIEL",1,-0.0201091723655615
"320","AC010226.1","tissueIEL",1,-0.380475431306583
"321","AC010247.1","tissueIEL",1,-0.829186254455338
"322","AC010275.1","tissueIEL",1,-0.221301861728557
"323","AC010331.1","tissueIEL",0.012250103773209,0.909321197515887
"324","AC010336.8","tissueIEL",1,1.17845682112486
"325","AC010359.3","tissueIEL",1,0.0928729647607882
"326","AC010491.1","tissueIEL",1,0.300298429906469
"327","AC010531.3","tissueIEL",1,0.420497232760877
"328","AC010609.1","tissueIEL",1,-0.354920752609794
"329","AC010615.2","tissueIEL",0.263698985109441,0.715342529481252
"330","AC010618.3","tissueIEL",1,0.11669896436991
"331","AC010624.3","tissueIEL",1,0.325476581805392
"332","AC010642.2","tissueIEL",0.000367786418180363,0.668694815925364
"333","AC010654.1","tissueIEL",1,0.321540141052302
"334","AC010754.1","tissueIEL",1,0.124052222172253
"335","AC010834.2","tissueIEL",1,0.340240335358906
"336","AC010864.1","tissueIEL",1,0.242726086382329
"337","AC010883.2","tissueIEL",1,0.340240335358936
"338","AC010883.3","tissueIEL",1,0.276194579252446
"339","AC010884.1","tissueIEL",1,0.0928729647607885
"340","AC010894.3","tissueIEL",8.00964241966291e-07,0.710541463411921
"341","AC010894.4","tissueIEL",1,0.0571315862873933
"342","AC010967.1","tissueIEL",1,0.0529310583307406
"343","AC010976.1","tissueIEL",1,0.153399722201237
"344","AC010978.1","tissueIEL",1,0.124991331517141
"345","AC011246.1","tissueIEL",1,0.12062146137815
"346","AC011247.1","tissueIEL",1,0.369032282023383
"347","AC011287.1","tissueIEL",1,0.0727637891867746
"348","AC011313.1","tissueIEL",1,-2.12364753218965e-11
"349","AC011346.1","tissueIEL",1,0.160017975551347
"350","AC011444.1","tissueIEL",1,-0.116263474817102
"351","AC011444.3","tissueIEL",1,0.395116964710534
"352","AC011445.1","tissueIEL",1,0.735451709947096
"353","AC011446.2","tissueIEL",2.21399313505782e-07,1.04647873472148
"354","AC011446.3","tissueIEL",1,-2.12364753218965e-11
"355","AC011447.3","tissueIEL",1,0.49111310003466
"356","AC011450.1","tissueIEL",1,0.510465966241719
"357","AC011462.5","tissueIEL",1,-0.388242820136327
"358","AC011468.5","tissueIEL",1,0.531227744834269
"359","AC011476.3","tissueIEL",1,0.222054288479385
"360","AC011491.3","tissueIEL",1,0.531227744840483
"361","AC011498.1","tissueIEL",1,1.0802623159347
"362","AC011511.2","tissueIEL",0.00641173629452267,0.897783750893433
"363","AC011603.2","tissueIEL",8.26800398754834e-08,-0.793584552826573
"364","AC011611.3","tissueIEL",1,-0.438774065875832
"365","AC011825.4","tissueIEL",0.21609189134237,0.695509807152086
"366","AC011933.4","tissueIEL",1,0.503204494656449
"367","AC011997.1","tissueIEL",1,0.158912647940136
"368","AC011997.2","tissueIEL",1,-0.483666100280309
"369","AC012063.1","tissueIEL",1,0.222461908540185
"370","AC012146.1","tissueIEL",0.145596895702341,0.708943540778268
"371","AC012150.1","tissueIEL",1,0.180127151125377
"372","AC012184.3","tissueIEL",1,0.455297427015308
"373","AC012291.3","tissueIEL",1,-0.0595056800481343
"374","AC012306.2","tissueIEL",1,-0.084312791378137
"375","AC012307.1","tissueIEL",1,0.676652684949089
"376","AC012313.1","tissueIEL",0.00108582321485379,0.98466138962866
"377","AC012313.6","tissueIEL",1,0.242294639396212
"378","AC012313.7","tissueIEL",1,0.262403813992621
"379","AC012358.3","tissueIEL",0.0321563492662808,0.747197718001634
"380","AC012360.1","tissueIEL",1,-0.0201091723655621
"381","AC012360.3","tissueIEL",1,-0.0440017665971644
"382","AC012368.1","tissueIEL",1,0.0736125888027124
"383","AC012414.5","tissueIEL",1,-0.0201091723655619
"384","AC012447.1","tissueIEL",3.00780805472224e-06,0.985789295162975
"385","AC012459.1","tissueIEL",1,-0.171624336425597
"386","AC012485.3","tissueIEL",1,-0.0399419032202246
"387","AC012507.1","tissueIEL",1,0.320131160762519
"388","AC012507.3","tissueIEL",1,-0.0409191296251753
"389","AC012615.1","tissueIEL",1,0.404862524188397
"390","AC012636.1","tissueIEL",1,-0.0978549062073991
"391","AC012640.2","tissueIEL",1,0.685013497058471
"392","AC012645.3","tissueIEL",3.22932095663974e-18,1.62615558142073
"393","AC013264.1","tissueIEL",0.934388624837462,0.563120637650627
"394","AC013270.1","tissueIEL",1,0.575413126157771
"395","AC013400.1","tissueIEL",1,0.426351681956995
"396","AC013460.1","tissueIEL",1,0.657980824802946
"397","AC013472.2","tissueIEL",1,0.0948799107095956
"398","AC013652.1","tissueIEL",3.53768223078317e-45,2.86809427125965
"399","AC015795.1","tissueIEL",1,-0.533322349305757
"400","AC015802.4","tissueIEL",1,0.117410326781466
"401","AC015802.6","tissueIEL",1,-1.16039523258914
"402","AC015813.1","tissueIEL",0.196494730051268,1.11532956310077
"403","AC015819.2","tissueIEL",1,0.0727637891867737
"404","AC015849.1","tissueIEL",0.292760188230565,0.616085568306635
"405","AC015849.3","tissueIEL",1,0.551336928005645
"406","AC015871.1","tissueIEL",1,0.333185518600662
"407","AC015871.7","tissueIEL",1,-0.0201091723655616
"408","AC015912.3","tissueIEL",1,-0.216699432596957
"409","AC015923.1","tissueIEL",1,-0.154826421721307
"410","AC015971.1","tissueIEL",1,0.339038403457695
"411","AC015982.2","tissueIEL",1,0.514620276175419
"412","AC015987.1","tissueIEL",1,-0.590054520215116
"413","AC016027.1","tissueIEL",1,-2.12364753218965e-11
"414","AC016065.1","tissueIEL",1,0.182382987250844
"415","AC016074.2","tissueIEL",1,-0.0473358994379873
"416","AC016394.1","tissueIEL",0.295273668101798,0.752005947799819
"417","AC016405.1","tissueIEL",1,-2.12364753218965e-11
"418","AC016405.3","tissueIEL",1,0.526619352466107
"419","AC016526.4","tissueIEL",1,-2.12364753218965e-11
"420","AC016590.1","tissueIEL",0.438908405062513,0.71457556571926
"421","AC016596.1","tissueIEL",0.0107422153438697,0.90932119751588
"422","AC016727.1","tissueIEL",0.00253601781845689,0.860314423796641
"423","AC016747.1","tissueIEL",1,0.311098967659199
"424","AC016773.1","tissueIEL",0.64768026885177,0.695509807152072
"425","AC016821.1","tissueIEL",1,-0.0595056800481343
"426","AC016831.1","tissueIEL",3.7016868693353e-13,-1.04243656628972
"427","AC016831.5","tissueIEL",1,-0.466212934485606
"428","AC016831.7","tissueIEL",6.59304482636495e-32,-1.1131000319377
"429","AC016876.1","tissueIEL",1,0.326576200982023
"430","AC016949.1","tissueIEL",1,0.0928729647607882
"431","AC017002.1","tissueIEL",1,-0.626444428872038
"432","AC017002.3","tissueIEL",1,0.198442925733232
"433","AC017002.5","tissueIEL",1,0.402466973141189
"434","AC017083.1","tissueIEL",1,0.484725026607038
"435","AC017083.2","tissueIEL",1,-0.0710208278200874
"436","AC017101.1","tissueIEL",0.00391995681681247,-1.67494281430966
"437","AC017104.1","tissueIEL",1,0.45088655933087
"438","AC018362.1","tissueIEL",1,-0.181530659784286
"439","AC018521.5","tissueIEL",1,0.524509458641634
"440","AC018557.3","tissueIEL",1,-0.603444608061023
"441","AC018647.1","tissueIEL",1,0.0414062539028732
"442","AC018647.2","tissueIEL",1,0.257241949701627
"443","AC018653.3","tissueIEL",1,0.656543504445095
"444","AC018682.1","tissueIEL",1,0.273021827612536
"445","AC018742.1","tissueIEL",1,-0.0201091723655621
"446","AC018754.1","tissueIEL",0.0138437938453607,0.924120925330908
"447","AC018797.3","tissueIEL",1,0.531276280732071
"448","AC018816.1","tissueIEL",1.33105517017058e-15,0.924888184652707
"449","AC018845.3","tissueIEL",1,0.361649742180872
"450","AC018926.2","tissueIEL",1,-0.249814125221575
"451","AC019077.1","tissueIEL",1,-2.12364753218965e-11
"452","AC019117.2","tissueIEL",1,-0.650200990065588
"453","AC019129.2","tissueIEL",1,0.735451709947097
"454","AC019163.1","tissueIEL",1,0.365601627526827
"455","AC019205.1","tissueIEL",1.32691909230416e-05,1.04101533363753
"456","AC020558.1","tissueIEL",1,-0.0788077126282114
"457","AC020651.2","tissueIEL",1,-0.0201091723655615
"458","AC020656.2","tissueIEL",1,-0.0201091723655615
"459","AC020659.1","tissueIEL",1,0.429937928646723
"460","AC020765.2","tissueIEL",1,0.137957927082808
"461","AC020900.1","tissueIEL",1,-0.576538989745161
"462","AC020910.5","tissueIEL",1,-0.34101864440949
"463","AC020911.2","tissueIEL",1,-0.0690188529551778
"464","AC020913.1","tissueIEL",1,0.468371656746591
"465","AC020915.2","tissueIEL",0.140651181333996,0.653964123833414
"466","AC020916.1","tissueIEL",1,0.128717983715109
"467","AC020922.4","tissueIEL",1,0.262403813992621
"468","AC021028.1","tissueIEL",1,0.325476581805337
"469","AC021054.1","tissueIEL",0.619118222993624,0.72156832069479
"470","AC021086.1","tissueIEL",1,0.0727637891867755
"471","AC021092.1","tissueIEL",1,1.0453520192936
"472","AC021127.1","tissueIEL",1,-1.809031445643
"473","AC021151.1","tissueIEL",1,0.052931058330727
"474","AC021188.1","tissueIEL",1,0.265890817223868
"475","AC021660.2","tissueIEL",0.26824761804321,0.695509807152088
"476","AC021660.4","tissueIEL",0.612797463546927,0.575413126157791
"477","AC021683.5","tissueIEL",1.29680342658731e-05,1.00904050159008
"478","AC021739.4","tissueIEL",1,-2.12364753218965e-11
"479","AC021752.1","tissueIEL",1,0.00474645831625828
