"","gene_short_name","term","q_value","normalized_effect"
"1379","AL096870.8","tissueLP",0.00669463324723609,-0.691978091447818
"1380","AL109628.2","tissueLP",1,0.449866177883344
"1381","AL109741.1","tissueLP",1,-0.567413814851923
"1382","AL109761.1","tissueLP",1.25800813068603e-08,-0.764952845668088
"1383","AL109767.1","tissueLP",0.286753877585209,-0.86215304861651
"1384","AL109824.1","tissueLP",1,-0.202364741144888
"1385","AL109840.2","tissueLP",0.000173238759933582,2.4157039265066e-11
"1386","AL109914.1","tissueLP",1,0.189492040344222
"1387","AL109935.1","tissueLP",1,-0.80975498938959
"1388","AL109955.1","tissueLP",0.00224760303404056,-0.791203188453306
"1389","AL110114.1","tissueLP",0.00196055635988466,-0.735232491792537
"1390","AL117209.1","tissueLP",0.296876338783849,-0.584952441604019
"1391","AL117332.1","tissueLP",0.945490531471954,-0.542017628195343
"1392","AL117336.1","tissueLP",0.000173238759933582,2.4157039265066e-11
"1393","AL117336.2","tissueLP",1,-0.0281369615312443
"1394","AL117379.1","tissueLP",1,-0.0226983999313795
"1395","AL117381.1","tissueLP",1,0.246474450662691
"1396","AL118506.1","tissueLP",1,-0.39270706692112
"1397","AL118516.1","tissueLP",1,0.171802243220104
"1398","AL118558.3","tissueLP",0.00836323217280313,-0.698882141651434
"1399","AL121574.1","tissueLP",0.11807078080916,-0.624090205339867
"1400","AL121601.1","tissueLP",1.34875129540221e-06,-1.05305695745045
"1401","AL121603.2","tissueLP",1,-0.13865696384764
"1402","AL121658.1","tissueLP",1,-0.510368685271316
"1403","AL121787.1","tissueLP",1,0.132142215527781
"1404","AL121820.1","tissueLP",1,-0.0510381050752556
"1405","AL121832.2","tissueLP",1,-0.534612507210229
"1406","AL121839.2","tissueLP",1,-0.858495753386703
"1407","AL121933.2","tissueLP",1,-0.471716888063857
"1408","AL121935.1","tissueLP",1.3679399626984e-18,-1.29137167272639
"1409","AL121935.2","tissueLP",1,-0.476656604586374
"1410","AL121944.1","tissueLP",0.0107052809064347,0.547977667433879
"1411","AL121985.1","tissueLP",1,-0.200966017681471
"1412","AL121987.2","tissueLP",1,-0.427433753335906
"1413","AL122035.1","tissueLP",1,-0.373486899430799
"1414","AL132639.2","tissueLP",0.254464687222312,-1.03938162013795
"1415","AL132780.1","tissueLP",2.07352835354878e-07,-1.00789852969942
"1416","AL132800.1","tissueLP",1,-0.445089520263796
"1417","AL132996.1","tissueLP",2.44762209329233e-06,-0.895521326172428
"1418","AL133227.1","tissueLP",1,-0.536034422600779
"1419","AL133243.2","tissueLP",1,-0.0428075755054061
"1420","AL133243.3","tissueLP",1,-0.184370257220112
"1421","AL133259.1","tissueLP",1,-0.24781725027693
"1422","AL133268.3","tissueLP",1,-0.216724639333194
"1423","AL133268.4","tissueLP",1,0.457188971849738
"1424","AL133330.1","tissueLP",1,0.147878095246565
"1425","AL133338.1","tissueLP",0.00853821506296717,-0.681735172653056
"1426","AL133342.1","tissueLP",1,0.478209727774876
"1427","AL133351.1","tissueLP",1,-0.476656604586379
"1428","AL133405.2","tissueLP",1,0.0399419032788867
"1429","AL133410.1","tissueLP",1,-0.652797993858265
"1430","AL133415.1","tissueLP",2.28621618692714e-41,0.754211239408923
"1431","AL133477.2","tissueLP",0.00756071868712246,-0.726806503030484
"1432","AL133480.1","tissueLP",1,0.218127643760603
"1433","AL133493.1","tissueLP",1,-0.102811549141045
"1434","AL133523.1","tissueLP",1,-0.461807904796225
"1435","AL133551.1","tissueLP",1,-0.680172188088126
"1436","AL135791.1","tissueLP",4.48738546805659e-05,-0.766205873564751
"1437","AL135818.1","tissueLP",1,-0.169854276841195
"1438","AL135905.1","tissueLP",1,-0.576331150914951
"1439","AL135905.2","tissueLP",7.36344604491792e-27,0.619476808762104
"1440","AL135925.1","tissueLP",1,-0.0194475984141466
"1441","AL135978.2","tissueLP",1,-0.547304634353068
"1442","AL135999.1","tissueLP",1,-0.422195922888138
"1443","AL136018.1","tissueLP",1,-0.138878434532903
"1444","AL136038.3","tissueLP",0.198194812995785,-0.610303047483323
"1445","AL136038.5","tissueLP",1,-0.510750160552119
"1446","AL136040.1","tissueLP",4.52775974491511e-08,-1.01849393042219
"1447","AL136040.2","tissueLP",1,-0.150830085515274
"1448","AL136171.2","tissueLP",1,-0.62489434439901
"1449","AL136320.1","tissueLP",1,-0.0134667619931838
"1450","AL136368.1","tissueLP",1,-0.596440331455433
"1451","AL136419.3","tissueLP",6.3752756684443e-06,-0.859003656481864
"1452","AL136454.1","tissueLP",1,0.0808618549962718
"1453","AL136456.1","tissueLP",1.47748922218837e-06,-0.45358112346498
"1454","AL136962.1","tissueLP",1,-0.0500281234417996
"1455","AL136987.1","tissueLP",1,0.189495877968891
"1456","AL137003.1","tissueLP",0.473615860559899,-0.400257062927846
"1457","AL137003.2","tissueLP",0.000498310776803566,-1.00138078692113
"1458","AL137009.1","tissueLP",1,-0.0922495068770325
"1459","AL137060.3","tissueLP",0.00379236270639363,-0.797511318657676
"1460","AL137230.1","tissueLP",0.0692140975753726,-0.822756534093146
"1461","AL137779.1","tissueLP",0.000173238759933582,2.4157039265066e-11
"1462","AL137779.2","tissueLP",6.08678932427594e-10,-0.999519875228769
"1463","AL137802.2","tissueLP",1,-0.73340994305643
"1464","AL137856.1","tissueLP",1,-0.119514867876895
"1465","AL137857.1","tissueLP",1,-0.386339471458945
"1466","AL138720.1","tissueLP",1,-0.495171218161654
"1467","AL138724.1","tissueLP",1,-0.256681536675943
"1468","AL138778.1","tissueLP",1,-0.355999111602632
"1469","AL138787.2","tissueLP",1,-0.379804465275277
"1470","AL138828.1","tissueLP",1,0.0360001468218427
"1471","AL138895.1","tissueLP",1,-0.424260238356069
"1472","AL138930.1","tissueLP",0.000717820015694015,-1.1578045500186
"1473","AL138963.4","tissueLP",0.627473459810173,-0.183506757315085
"1474","AL138966.2","tissueLP",1,-0.302838806615465
"1475","AL139011.1","tissueLP",0.00284468752305201,-0.652611355517411
"1476","AL139021.1","tissueLP",1,-0.45654742408603
"1477","AL139021.2","tissueLP",1,0.324985498239037
"1478","AL139022.1","tissueLP",1,-0.275979457132958
"1479","AL139089.1","tissueLP",1,-0.18911690044965
"1480","AL139099.1","tissueLP",1,0.0403708706855637
"1481","AL139106.1","tissueLP",3.59962174966793e-05,-0.931268189963707
"1482","AL139246.3","tissueLP",1,0.0738463365155336
"1483","AL139246.5","tissueLP",2.86392117872752e-22,-0.803504520712299
"1484","AL139260.1","tissueLP",0.000772576697853754,-0.734110905379202
"1485","AL139274.2","tissueLP",0.0986478936497058,-0.624636142634637
"1486","AL139317.5","tissueLP",7.56027170455579e-10,-1.13286804409004
"1487","AL139383.1","tissueLP",1.91763494702809e-10,-1.0507981935232
"1488","AL139393.3","tissueLP",0.0403971825676572,-0.53610724386701
"1489","AL139807.1","tissueLP",1.33363579812219e-06,-0.47651809516674
"1490","AL157392.3","tissueLP",1,-0.265429710924457
"1491","AL157394.3","tissueLP",1.4958939271287e-14,-0.790106490522802
"1492","AL157400.3","tissueLP",0.0203075121446824,-1.08048428493486
"1493","AL157402.1","tissueLP",0.000173238759933582,2.4157039265066e-11
"1494","AL157402.2","tissueLP",1,0.107091757152162
"1495","AL157756.1","tissueLP",8.7772705452191e-08,-1.81280178260718
"1496","AL157786.1","tissueLP",1,0.367966441216021
"1497","AL157813.1","tissueLP",0.1165692830073,-0.76981309381812
"1498","AL157911.1","tissueLP",1,-0.517344315902725
"1499","AL157912.1","tissueLP",0.00742605968997177,-0.528467358216283
"1500","AL157938.2","tissueLP",1,0.213212866437967
"1501","AL158068.2","tissueLP",1,-0.311424517395737
"1502","AL158071.1","tissueLP",0.00489641345064983,-0.802973650336336
"1503","AL158071.3","tissueLP",6.511864782256e-14,-1.26578629485874
"1504","AL158071.4","tissueLP",1.34442851627545e-18,-1.3753246859141
"1505","AL158136.1","tissueLP",1,-0.62489434439901
"1506","AL158152.1","tissueLP",1,-0.319637495168994
"1507","AL158198.1","tissueLP",1,-0.446288376607112
"1508","AL158207.2","tissueLP",1,-0.0615612138253002
"1509","AL158801.2","tissueLP",1,-0.348590615494179
"1510","AL158801.3","tissueLP",0.000564320750717606,-0.776581703209402
"1511","AL158832.1","tissueLP",4.70307704488896e-11,-1.29840838540917
"1512","AL160171.1","tissueLP",4.0962145434051e-05,-1.23067943940894
"1513","AL160291.1","tissueLP",1,-0.456547424067828
"1514","AL160313.1","tissueLP",1,-0.0843814837194274
"1515","AL160314.2","tissueLP",0.150314733166666,-0.744810966226885
"1516","AL160408.2","tissueLP",1,-0.188031218029923
"1517","AL161421.1","tissueLP",4.3495637431563e-05,-0.798392846849051
"1518","AL161725.1","tissueLP",0.406293227403822,-0.610651590758652
"1519","AL162231.1","tissueLP",0.0487305183104283,-0.64681468186836
"1520","AL162231.2","tissueLP",1,-0.0755832874764172
"1521","AL162253.2","tissueLP",1,-0.302270640566886
"1522","AL162258.2","tissueLP",0.0172468365302157,-0.680380576489816
"1523","AL162377.1","tissueLP",0.14895004030098,-0.424449327411316
"1524","AL162385.2","tissueLP",1,0.148248070207491
"1525","AL162458.1","tissueLP",0.414563653919106,-0.584306107539815
"1526","AL162493.1","tissueLP",1,-0.359695284803242
"1527","AL162586.1","tissueLP",1,0.020109174774909
"1528","AL163051.1","tissueLP",0.00209463195908233,-0.771072880287013
"1529","AL163932.1","tissueLP",1,-0.372874344622448
"1530","AL163973.2","tissueLP",3.85116760641187e-07,-1.02773599448388
"1531","AL353135.1","tissueLP",0.778390334624493,-0.814222023762451
"1532","AL353194.1","tissueLP",0.272662994332345,-0.633563174892622
"1533","AL353593.1","tissueLP",1,-0.487438564219161
"1534","AL353622.1","tissueLP",0.000173238759933582,2.4157039265066e-11
"1535","AL353660.1","tissueLP",1,0.0920664101274763
"1536","AL353708.1","tissueLP",0.0246225642003361,-1.30517790359165
"1537","AL353708.3","tissueLP",0.044981448330712,-0.620415187492546
"1538","AL353719.1","tissueLP",1.91689384323568e-05,-0.861320464955857
"1539","AL353759.1","tissueLP",1,0.23174353375427
"1540","AL353807.2","tissueLP",1,-0.596440331455433
"1541","AL353807.5","tissueLP",0.00680806395049619,-0.680532170863676
"1542","AL354696.2","tissueLP",0.885674694263264,-0.436714701791388
"1543","AL354707.1","tissueLP",0.562217963046528,-0.554943088795109
"1544","AL354710.2","tissueLP",0.978755586812461,-0.548741505689451
"1545","AL354733.3","tissueLP",1,-0.090865565884535
"1546","AL354740.1","tissueLP",0.817837932789069,-0.545471943692252
"1547","AL354822.1","tissueLP",1,-0.0428075755054071
"1548","AL354920.1","tissueLP",0.000159412428235676,-0.874262202602052
"1549","AL355001.2","tissueLP",0.14204981014447,-0.616385161501584
"1550","AL355075.3","tissueLP",1,-0.230023578389359
"1551","AL355075.4","tissueLP",0.00431500010824526,-0.757598377783428
"1552","AL355076.2","tissueLP",1,0.189492040344223
"1553","AL355304.1","tissueLP",0.000109829357195935,-0.726722638780455
"1554","AL355353.1","tissueLP",0.00298387530207648,-1.17736834237657
"1555","AL355472.2","tissueLP",1,0.0399419032788867
"1556","AL355490.2","tissueLP",1,-0.257914684160447
"1557","AL355574.1","tissueLP",1,-0.51768210231586
"1558","AL355816.2","tissueLP",1,-0.0642723091230216
"1559","AL355916.1","tissueLP",0.176121966672653,-0.601529248227356
"1560","AL355916.2","tissueLP",1,-0.379804465275277
"1561","AL355999.1","tissueLP",1,-0.271410337783737
"1562","AL356020.1","tissueLP",1,-0.430930816351034
"1563","AL356124.1","tissueLP",1,-0.317655669259191
"1564","AL356234.2","tissueLP",1.8802583613809e-06,-0.648281152550084
"1565","AL356356.1","tissueLP",1,-1.25420777509132
"1566","AL356417.1","tissueLP",3.77274448593272e-08,-0.975674360907241
"1567","AL356417.3","tissueLP",2.18634128282811e-06,-0.944113779381749
"1568","AL356441.1","tissueLP",0.0113299214721361,-1.19720106470672
"1569","AL356481.1","tissueLP",1,-0.359695284771464
"1570","AL356488.2","tissueLP",1,-1.17944420683497
"1571","AL356488.3","tissueLP",1,-0.471088173355212
"1572","AL356512.1","tissueLP",1,-0.449728495483912
"1573","AL356599.1","tissueLP",1,-0.218208975336989
"1574","AL356776.2","tissueLP",1,-0.652797993858265
"1575","AL356804.1","tissueLP",1,-0.117582253321112
"1576","AL357033.3","tissueLP",0.000173238759933582,2.4157039265066e-11
"1577","AL357054.2","tissueLP",1,-0.556498428660389
"1578","AL357054.4","tissueLP",1.38009025594468e-06,-0.912486383465168
"1579","AL357079.1","tissueLP",0.000173238759933582,2.4157039265066e-11
"1580","AL357153.2","tissueLP",1,-0.0428075755054066
"1581","AL357992.1","tissueLP",1,1.19690370647195
"1582","AL358333.3","tissueLP",1,-0.218871371844134
"1583","AL358472.5","tissueLP",1,-0.360915786806006
"1584","AL358781.1","tissueLP",1,-0.62489434439901
"1585","AL358790.1","tissueLP",1,-0.0190804197434009
"1586","AL358852.1","tissueLP",0.0246737278591065,-0.651754257536068
"1587","AL358933.1","tissueLP",1,0.506994270384561
"1588","AL358937.1","tissueLP",1,-0.456547424109939
"1589","AL358944.1","tissueLP",1,-0.62489434439901
"1590","AL359220.1","tissueLP",1,0.207749763741192
"1591","AL359232.1","tissueLP",1,-0.227999970954197
"1592","AL359258.2","tissueLP",1,-0.476656604586387
"1593","AL359513.1","tissueLP",1,-0.363132302267945
"1594","AL359644.1","tissueLP",0.267429436430337,-0.640230285293083
"1595","AL359706.1","tissueLP",1,-0.311424517395735
"1596","AL359711.2","tissueLP",0.00706425363261647,-0.779643161101454
"1597","AL359762.1","tissueLP",1,-0.632688820541318
"1598","AL359813.1","tissueLP",1,-0.42498033976946
"1599","AL359921.1","tissueLP",1,-0.182562240596955
"1600","AL360012.1","tissueLP",1,-0.275979457132958
"1601","AL360091.3","tissueLP",1,0.207144658086898
"1602","AL360178.1","tissueLP",1,0.134483951970987
"1603","AL360270.1","tissueLP",9.98180874305602e-06,-1.47971375161948
"1604","AL360270.2","tissueLP",1,-1.01718267823095
"1605","AL360270.3","tissueLP",4.21369716445741e-06,-1.00249249049618
"1606","AL365203.2","tissueLP",1,-0.680172180864572
"1607","AL365272.1","tissueLP",1,-0.299003207239718
"1608","AL365295.1","tissueLP",1,-0.365067537209773
"1609","AL365356.1","tissueLP",0.448853420351784,0.681990401556929
"1610","AL365361.1","tissueLP",1,0.21107895141408
"1611","AL390198.1","tissueLP",1,-0.525302309153713
"1612","AL390728.5","tissueLP",1,-0.0158779562322864
"1613","AL390728.6","tissueLP",0.924667861648529,-0.58898751908773
"1614","AL390957.1","tissueLP",0.00128782945119982,-0.501738575766673
"1615","AL391056.1","tissueLP",1,-0.507547744741235
"1616","AL391069.2","tissueLP",1,0.121644511708129
"1617","AL391121.1","tissueLP",1,-0.713300769733455
"1618","AL391832.2","tissueLP",1,-0.707036617885811
"1619","AL391832.4","tissueLP",1.13429371946898e-07,-0.874489529352219
"1620","AL391839.1","tissueLP",0.142170954410404,-0.614381457737364
"1621","AL391839.2","tissueLP",1,-0.660063007578264
"1622","AL391839.3","tissueLP",3.53472092772313e-10,-1.02259713632542
"1623","AL391863.1","tissueLP",1,0.50571848139387
"1624","AL392023.2","tissueLP",5.30940450892369e-10,-1.38300021767837
"1625","AL392046.1","tissueLP",6.59381996194755e-10,-1.0146853386247
"1626","AL392086.3","tissueLP",6.12840090132208e-16,-1.73702614841011
"1627","AL392172.1","tissueLP",1,-0.0163859123143084
"1628","AL441883.1","tissueLP",1,0.261224090855235
"1629","AL441992.1","tissueLP",0.0316447683499109,-0.646824915290486
"1630","AL442067.3","tissueLP",1,-0.459794498298574
"1631","AL442663.3","tissueLP",0.311157324683378,-0.608909311946929
"1632","AL445231.1","tissueLP",1,-0.0428075755054061
"1633","AL445471.1","tissueLP",0.279343682822623,1.06692575334829
"1634","AL445524.1","tissueLP",1,-0.0109653967766116
"1635","AL450322.2","tissueLP",1,-0.221782384382887
"1636","AL450326.1","tissueLP",1,-0.928651893645901
"1637","AL450352.1","tissueLP",3.57720971103871e-10,-0.924463427055205
"1638","AL450384.2","tissueLP",1,-0.216473761998788
"1639","AL450992.1","tissueLP",0.61772653625027,-0.525610084282665
"1640","AL450992.2","tissueLP",1,-1.40947794311279
"1641","AL450992.3","tissueLP",1,-0.395535309757932
"1642","AL450998.2","tissueLP",3.52280891594496e-06,-0.691946432334585
"1643","AL451050.2","tissueLP",1,-0.680172180864567
"1644","AL451085.1","tissueLP",1.25675647352108e-06,-0.900976034464269
"1645","AL451085.2","tissueLP",1,-0.435903228059624
"1646","AL451165.2","tissueLP",1.71667401998291e-07,-0.759902743217625
"1647","AL499604.1","tissueLP",1.13352006040474e-09,-0.723405950374449
"1648","AL512603.2","tissueLP",1,-0.461645951916752
"1649","AL512625.3","tissueLP",1,-0.179172789246732
"1650","AL512662.2","tissueLP",0.000173238759933582,2.4157039265066e-11
"1651","AL512791.2","tissueLP",2.84491885672639e-09,-1.12512112512578
"1652","AL513008.1","tissueLP",1,0.0399419032788867
"1653","AL513188.1","tissueLP",1,0.0399419032788867
"1654","AL513303.1","tissueLP",1,-0.282432500519621
"1655","AL513327.1","tissueLP",1,0.020109174774909
"1656","AL513550.1","tissueLP",1,-0.266985455361349
"1657","AL589693.1","tissueLP",1.51599597698629e-05,-1.45592257297589
"1658","AL589843.1","tissueLP",1,0.039941903278887
"1659","AL589935.1","tissueLP",1,-0.652797993858265
"1660","AL589990.1","tissueLP",1,0.0531952962181158
"1661","AL590006.1","tissueLP",1,-0.25191882226748
"1662","AL590064.1","tissueLP",1,-0.537791282808514
"1663","AL590068.4","tissueLP",0.00224589750510211,-0.720291699390043
"1664","AL590399.1","tissueLP",1,-0.35969528474557
"1665","AL590550.1","tissueLP",0.0369746466354543,1.34614249226686
"1666","AL590666.5","tissueLP",1,0.521174002456257
"1667","AL590705.1","tissueLP",0.000957989916043725,-0.891793403443943
"1668","AL590714.1","tissueLP",1,-1.03849181992365
"1669","AL590764.1","tissueLP",0.0347442790231969,-0.64123103579599
"1670","AL590807.1","tissueLP",1,-0.0226983999313873
"1671","AL591043.2","tissueLP",1,-0.501017990900723
"1672","AL591368.1","tissueLP",1,-0.471088173355268
"1673","AL591518.1","tissueLP",1,0.0788077191774936
"1674","AL591846.2","tissueLP",6.04899866066289e-09,-1.11268865373898
"1675","AL591895.1","tissueLP",1,0.0218022633215533
"1676","AL592166.1","tissueLP",2.69669489525224e-08,-1.08304398699561
"1677","AL592183.1","tissueLP",1,0.0989461020472995
"1678","AL592295.3","tissueLP",1,-0.065285155811029
"1679","AL592295.4","tissueLP",1,-0.124823477537954
"1680","AL592295.5","tissueLP",1,-0.219532397917602
"1681","AL592429.2","tissueLP",5.36837104003306e-06,-0.918478083553268
"1682","AL592435.1","tissueLP",1,-0.202364741144886
"1683","AL596094.1","tissueLP",1,-0.733409943056424
"1684","AL596214.1","tissueLP",1,-0.368757394192374
"1685","AL596325.1","tissueLP",1,-1.05949079342016
"1686","AL603756.1","tissueLP",1,-0.088283296417117
"1687","AL603783.1","tissueLP",1,0.0788077191774936
"1688","AL603839.3","tissueLP",0.000220083856926666,-1.25024323172625
"1689","AL606489.1","tissueLP",0.000427803645628679,-0.694567732521213
"1690","AL606760.3","tissueLP",1,-0.252651052614254
"1691","AL606807.1","tissueLP",1,-0.273520757279248
"1692","AL627171.1","tissueLP",1.49764645986841e-08,-0.990231324064197
"1693","AL627171.2","tissueLP",1,-0.056909913628692
"1694","AL627422.2","tissueLP",0.0266400904580466,-1.42171597533725
"1695","AL645465.1","tissueLP",1,0.0139055931993884
"1696","AL645568.1","tissueLP",1,-0.292482662183479
"1697","AL645608.1","tissueLP",0.712014859717238,-0.576331150980832
"1698","AL645608.8","tissueLP",1,-0.3259104016465
"1699","AL645728.1","tissueLP",0.00236557998337284,-0.64664006073103
"1700","AL645933.3","tissueLP",1,-0.219532397969573
"1701","AL645939.5","tissueLP",1,-0.652797993858265
"1702","AL645941.3","tissueLP",1,0.199309138954715
"1703","AL662797.1","tissueLP",1,0.177591331292496
"1704","AL662844.4","tissueLP",1,-0.387760252018759
"1705","AL663074.1","tissueLP",1,-0.412816247417457
"1706","AL683807.1","tissueLP",1,-0.379529785270106
"1707","AL683813.1","tissueLP",0.00415073289568931,-0.842320326314404
"1708","AL691403.1","tissueLP",0.0199528889704708,-0.382067174962295
"1709","AL691403.2","tissueLP",1,-1.3078428568346
"1710","AL691432.2","tissueLP",1,0.0973940118804628
"1711","AL731563.2","tissueLP",0.000173238759933582,2.4157039265066e-11
"1712","AL731577.2","tissueLP",1,0.292545889526767
"1713","AL732509.1","tissueLP",1,-0.0226983999313878
"1714","AL844892.2","tissueLP",1,-0.291315336878173
"1715","ALAD","tissueLP",1,-0.380193721633649
"1716","ALAS1","tissueLP",1,0.223379080657328
"1717","ALB","tissueLP",1,-1.62201286533484
"1718","ALCAM","tissueLP",1,-0.109596791609906
"1719","ALDH16A1","tissueLP",3.36730044814522e-08,-0.726382497135218
"1720","ALDH18A1","tissueLP",1,-0.274032377093885
"1721","ALDH1A2","tissueLP",1,-0.346019582114134
"1722","ALDH1B1","tissueLP",1,-0.652798001081813
"1723","ALDH3A2","tissueLP",0.412663180004876,-0.549672059967659
"1724","ALDH4A1","tissueLP",6.09001249587507e-07,-1.1192230609106
"1725","ALDH5A1","tissueLP",0.219013514317549,-0.975444894763234
"1726","ALDH6A1","tissueLP",3.7095349669187e-07,-0.892390140976325
"1727","ALDH9A1","tissueLP",1,-0.275219792869722
"1728","ALDOA","tissueLP",3.15252036321022e-54,0.631780411734902
"1729","ALDOC","tissueLP",1,0.377470971110969
"1730","ALG1","tissueLP",1,-0.437687790127644
"1731","ALG10","tissueLP",1,-0.555368309596478
"1732","ALG10B","tissueLP",1.21092784201779e-07,-0.966781572794169
"1733","ALG11","tissueLP",1,0.110459378677555
"1734","ALG12","tissueLP",1,-0.297001349529459
"1735","ALG13","tissueLP",1.46944510314183e-28,0.715297889202629
"1736","ALG14","tissueLP",1,-0.468306779354249
"1737","ALG1L2","tissueLP",0.187661505689955,-0.623013405028937
"1738","ALG1L9P","tissueLP",1,-0.543716283379523
"1739","ALG2","tissueLP",2.28429931313236e-07,0.670750922504372
"1740","ALG3","tissueLP",5.60845937203782e-07,-0.683901618565498
"1741","ALG5","tissueLP",1,-0.34631696770994
"1742","ALG6","tissueLP",1,-0.38714265999278
"1743","ALG8","tissueLP",0.384733364152278,-0.474945907462914
"1744","ALG9","tissueLP",1,-0.150139905882666
"1745","ALKBH1","tissueLP",1,-0.0220974025821901
"1746","ALKBH2","tissueLP",1,0.0614059200894449
"1747","ALKBH3","tissueLP",8.35340097027899e-06,-0.705096264072792
"1748","ALKBH4","tissueLP",1,-0.0290747006166214
"1749","ALKBH5","tissueLP",2.20498557639404e-09,0.479834608024686
"1750","ALKBH6","tissueLP",0.0833677500948139,-0.479591287319422
"1751","ALKBH7","tissueLP",0.354765478061238,-0.213179088602822
"1752","ALKBH8","tissueLP",0.472108439353444,-0.543413793150465
"1753","ALMS1","tissueLP",1,-0.0279558554380986
"1754","ALOX12-AS1","tissueLP",1,-0.0902083017487517
"1755","ALOX5","tissueLP",0.00025003050021816,-1.04024660315196
"1756","ALOX5AP","tissueLP",1.85823721398227e-97,-1.02592641087838
"1757","ALPK1","tissueLP",1,-0.265529076431957
"1758","ALPK2","tissueLP",1,0.266632770877893
"1759","ALS2","tissueLP",1,-0.319116466287379
"1760","ALS2CL","tissueLP",1,-0.62489434439901
"1761","ALYREF","tissueLP",1,0.294418900065273
"1762","AMACR","tissueLP",7.20370475374445e-05,-0.908596266879387
"1763","AMBRA1","tissueLP",0.331603926377554,0.255300946521657
"1764","AMD1","tissueLP",6.16636562915928e-53,0.660658702633384
"1765","AMDHD2","tissueLP",0.168544175456965,-0.506674570367541
"1766","AMFR","tissueLP",1,0.46274500325896
"1767","AMIGO2","tissueLP",1,-0.140335013884623
"1768","AMMECR1","tissueLP",3.98417296856536e-05,-0.622774585114207
"1769","AMMECR1L","tissueLP",1,0.0793393529776694
"1770","AMN1","tissueLP",1.37371986411792e-06,-0.821315042115238
"1771","AMPD2","tissueLP",0.000285659654990058,-0.402289685920473
"1772","AMPD3","tissueLP",4.998364550971e-07,-0.786693446392213
"1773","AMT","tissueLP",1,-0.507547744741235
"1774","AMY2B","tissueLP",1,0.160974711544332
"1775","AMZ1","tissueLP",1,-0.269515457074385
"1776","AMZ2","tissueLP",1,0.050528908780989
"1777","ANAPC1","tissueLP",1,0.0550589020345374
"1778","ANAPC10","tissueLP",0.272446661853329,-0.425874025623057
"1779","ANAPC11","tissueLP",4.8295722996053e-06,-0.336616844164967
"1780","ANAPC13","tissueLP",0.222959517919128,-0.430472930072976
"1781","ANAPC15","tissueLP",4.80385672731359e-09,-0.605374735761916
"1782","ANAPC16","tissueLP",1.10821713144746e-08,-0.267989550154812
"1783","ANAPC2","tissueLP",1,-0.127110531358049
"1784","ANAPC4","tissueLP",1,-0.362399936439003
"1785","ANAPC5","tissueLP",2.6189211095717e-17,-0.609796397534004
"1786","ANAPC7","tissueLP",5.1441769805868e-06,-0.764151657206555
"1787","ANGEL1","tissueLP",1,-0.350792629058434
"1788","ANGEL2","tissueLP",1,-0.1463795005942
"1789","ANGPT2","tissueLP",1,0.329877680469756
"1790","ANGPTL4","tissueLP",1,-0.0642723091230265
"1791","ANGPTL6","tissueLP",1,-0.604785163896959
"1792","ANK1","tissueLP",1,-0.473977242615963
"1793","ANK3","tissueLP",3.0544314294381e-07,0.442729659612297
"1794","ANKAR","tissueLP",1,-0.183604375907332
"1795","ANKDD1A","tissueLP",1,-0.218983618902443
"1796","ANKEF1","tissueLP",1,-0.199642251211274
"1797","ANKFY1","tissueLP",0.0230811912356851,-0.534014289702558
"1798","ANKH","tissueLP",1,-0.192387891056618
"1799","ANKHD1","tissueLP",4.19773932363084e-11,0.350519150645171
"1800","ANKIB1","tissueLP",1,0.0617085488634903
"1801","ANKLE2","tissueLP",1,0.247970284814884
"1802","ANKMY1","tissueLP",0.0862888958068065,-0.505009092917926
"1803","ANKMY2","tissueLP",1,0.141715882432804
"1804","ANKRA2","tissueLP",1,-0.222964727872663
"1805","ANKRD10","tissueLP",1,-0.1387112476612
"1806","ANKRD11","tissueLP",1,-0.00709781927790714
"1807","ANKRD12","tissueLP",1.04319486786405e-32,0.40166566779262
"1808","ANKRD13A","tissueLP",1,-0.110339626779855
"1809","ANKRD13C","tissueLP",1,0.117067129980132
"1810","ANKRD13D","tissueLP",1,-0.18481113255134
"1811","ANKRD16","tissueLP",0.353626817717841,-0.624916112054566
"1812","ANKRD17","tissueLP",1,0.0434821214802101
"1813","ANKRD18A","tissueLP",1,-0.517682102308072
"1814","ANKRD22","tissueLP",0.475514159760042,-0.584952441603986
"1815","ANKRD23","tissueLP",1,-0.242671988097084
"1816","ANKRD26","tissueLP",1,-0.519362778865121
"1817","ANKRD27","tissueLP",1,-0.0881745341494678
"1818","ANKRD28","tissueLP",2.24538076685308e-42,0.5877384013829
"1819","ANKRD30BL","tissueLP",0.219772298014553,0.691680250238083
"1820","ANKRD31","tissueLP",1,-0.074192059294723
"1821","ANKRD33B","tissueLP",1,0.649160034859993
"1822","ANKRD34A","tissueLP",2.28336501903222e-10,-1.26249139013078
"1823","ANKRD35","tissueLP",0.000290650178026953,-0.773233085898136
"1824","ANKRD36","tissueLP",1,-0.0764632546916648
"1825","ANKRD36B","tissueLP",1,-0.293844001219849
"1826","ANKRD36C","tissueLP",0.828966695723075,-0.284499133643517
"1827","ANKRD37","tissueLP",1,0.252509542521032
"1828","ANKRD39","tissueLP",0.000518448802991386,-0.553604289437869
"1829","ANKRD40","tissueLP",1,0.346237102714878
"1830","ANKRD42","tissueLP",1,0.395481078465091
"1831","ANKRD44","tissueLP",0.00118931512200324,-0.229289667917807
