PB top clones,TRBV10-1,TRBV10-2,TRBV10-3,TRBV11-1,TRBV11-2,TRBV11-3,TRBV12-3,TRBV12-4,TRBV12-5,TRBV13,TRBV14,TRBV15,TRBV16,TRBV18,TRBV19,TRBV2,TRBV20-1,TRBV24-1,TRBV25-1,TRBV27,TRBV28,TRBV29-1,TRBV3-1,TRBV30,TRBV4-1,TRBV4-2,TRBV4-3,TRBV5-1,TRBV5-4,TRBV5-5,TRBV5-6,TRBV5-7,TRBV5-8,TRBV6-1,TRBV6-2,TRBV6-4,TRBV6-5,TRBV6-6,TRBV6-7,TRBV6-8,TRBV6-9,TRBV7-2,TRBV7-3,TRBV7-4,TRBV7-6,TRBV7-7,TRBV7-8,TRBV7-9,TRBV9
1-10,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.22009569377990432,0.0,0.0,0.0,0.0,0.0,0.0,0.07177033492822966,0.0,0.0,0.09569377990430622,0.20095693779904306,0.05741626794258373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.15311004784688995,0,0.0,0.0,0.10047846889952153,0.10047846889952153,0.0
11-100,0,0.0,0.0,0.0,0.00975609756097561,0,0,0.02926829268292683,0,0.014634146341463415,0.00975609756097561,0.0,0.0,0.01951219512195122,0.0,0.02926829268292683,0.06341463414634146,0.00975609756097561,0.024390243902439025,0.03902439024390244,0.07804878048780488,0.04390243902439024,0.00975609756097561,0.0,0.07804878048780488,0.0,0.0,0.1073170731707317,0.0,0.0,0.05365853658536585,0,0,0.02926829268292683,0.01951219512195122,0.0,0.0,0.0,0,0,0,0.03902439024390244,0.00975609756097561,0,0.03414634146341464,0.0,0.01951219512195122,0.00975609756097561,0.21951219512195122
100+,0,0.00411522633744856,0.024691358024691357,0.00823045267489712,0.00823045267489712,0,0,0.037037037037037035,0,0.024691358024691357,0.00411522633744856,0.00823045267489712,0.00411522633744856,0.024691358024691357,0.0205761316872428,0.01646090534979424,0.04526748971193416,0.02880658436213992,0.00823045267489712,0.09053497942386832,0.0823045267489712,0.02880658436213992,0.01646090534979424,0.02880658436213992,0.01646090534979424,0.02880658436213992,0.04526748971193416,0.01646090534979424,0.0205761316872428,0.00823045267489712,0.0205761316872428,0,0,0.0205761316872428,0.04526748971193416,0.00411522633744856,0.05761316872427984,0.037037037037037035,0,0,0,0.012345679012345678,0.02880658436213992,0,0.00823045267489712,0.012345679012345678,0.024691358024691357,0.02880658436213992,0.04938271604938271
