L top clones,TRBV10-1,TRBV10-2,TRBV10-3,TRBV11-1,TRBV11-2,TRBV11-3,TRBV12-3,TRBV12-4,TRBV12-5,TRBV13,TRBV14,TRBV15,TRBV16,TRBV18,TRBV19,TRBV2,TRBV20-1,TRBV24-1,TRBV25-1,TRBV27,TRBV28,TRBV29-1,TRBV3-1,TRBV30,TRBV4-1,TRBV4-2,TRBV4-3,TRBV5-1,TRBV5-4,TRBV5-5,TRBV5-6,TRBV5-7,TRBV5-8,TRBV6-1,TRBV6-2,TRBV6-4,TRBV6-5,TRBV6-6,TRBV6-7,TRBV6-8,TRBV6-9,TRBV7-2,TRBV7-3,TRBV7-4,TRBV7-6,TRBV7-7,TRBV7-8,TRBV7-9,TRBV9
1-10,0,0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.09090909090909091,0.0,0.0
11-100,0,0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0392156862745098,0.09803921568627451,0.11764705882352941,0.09803921568627451,0.0,0.09803921568627451,0.0392156862745098,0.0196078431372549,0.0,0.11764705882352941,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.058823529411764705,0.0,0,0,0.0,0.0,0.058823529411764705,0.11764705882352941
100+,0,0,0.02092050209205021,0.0041841004184100415,0.02092050209205021,0.0041841004184100415,0.02092050209205021,0.02092050209205021,0.012552301255230125,0.008368200836820083,0.03347280334728033,0.008368200836820083,0.0041841004184100415,0.04184100418410042,0.012552301255230125,0.03347280334728033,0.1087866108786611,0.02092050209205021,0.012552301255230125,0.0502092050209205,0.06694560669456066,0.029288702928870293,0.012552301255230125,0.008368200836820083,0.012552301255230125,0.008368200836820083,0.02092050209205021,0.0502092050209205,0.008368200836820083,0.008368200836820083,0.03765690376569038,0,0.008368200836820083,0.02092050209205021,0.04602510460251046,0.0041841004184100415,0.02510460251046025,0.02510460251046025,0,0,0,0.06694560669456066,0.02092050209205021,0,0,0.008368200836820083,0.0041841004184100415,0.03347280334728033,0.03347280334728033
