LP top clones,TRBV10-1,TRBV10-2,TRBV10-3,TRBV11-1,TRBV11-2,TRBV11-3,TRBV12-3,TRBV12-4,TRBV12-5,TRBV13,TRBV14,TRBV15,TRBV16,TRBV18,TRBV19,TRBV2,TRBV20-1,TRBV24-1,TRBV25-1,TRBV27,TRBV28,TRBV29-1,TRBV3-1,TRBV30,TRBV4-1,TRBV4-2,TRBV4-3,TRBV5-1,TRBV5-4,TRBV5-5,TRBV5-6,TRBV5-7,TRBV5-8,TRBV6-1,TRBV6-2,TRBV6-4,TRBV6-5,TRBV6-6,TRBV6-7,TRBV6-8,TRBV6-9,TRBV7-2,TRBV7-3,TRBV7-4,TRBV7-6,TRBV7-7,TRBV7-8,TRBV7-9,TRBV9
1-10,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.1111111111111111,0.0,0,0.0,0.0,0.0,0.0,0.0
11-100,0,0.0,0.0,0,0.0,0.0,0.047619047619047616,0.0,0.0,0.14285714285714285,0.0,0.0,0,0.0,0.3333333333333333,0.047619047619047616,0.0,0.0,0.0,0.0,0.14285714285714285,0.047619047619047616,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.14285714285714285,0.0,0.0
100+,0,0.004149377593360996,0.029045643153526972,0,0.03319502074688797,0.02074688796680498,0.012448132780082987,0.029045643153526972,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.008298755186721992,0,0.02074688796680498,0.06224066390041494,0.04979253112033195,0.06639004149377593,0.016597510373443983,0.008298755186721992,0.03734439834024896,0.016597510373443983,0.016597510373443983,0.06639004149377593,0.008298755186721992,0.016597510373443983,0.03734439834024896,0.05394190871369295,0.024896265560165973,0.008298755186721992,0,0.008298755186721992,0,0.008298755186721992,0.04149377593360996,0.04149377593360996,0,0.02074688796680498,0.008298755186721992,0,0,0,0.03319502074688797,0.012448132780082987,0,0.008298755186721992,0.004149377593360996,0.024896265560165973,0.07468879668049792,0.05394190871369295
