PB top clones,TRBV10-1,TRBV10-2,TRBV10-3,TRBV11-1,TRBV11-2,TRBV11-3,TRBV12-3,TRBV12-4,TRBV12-5,TRBV13,TRBV14,TRBV15,TRBV16,TRBV18,TRBV19,TRBV2,TRBV20-1,TRBV24-1,TRBV25-1,TRBV27,TRBV28,TRBV29-1,TRBV3-1,TRBV30,TRBV4-1,TRBV4-2,TRBV4-3,TRBV5-1,TRBV5-4,TRBV5-5,TRBV5-6,TRBV5-7,TRBV5-8,TRBV6-1,TRBV6-2,TRBV6-4,TRBV6-5,TRBV6-6,TRBV6-7,TRBV6-8,TRBV6-9,TRBV7-2,TRBV7-3,TRBV7-4,TRBV7-6,TRBV7-7,TRBV7-8,TRBV7-9,TRBV9
1-10,0.0,0.2077922077922078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23376623376623376,0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.05194805194805195,0.06493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0,0,0,0.0,0.14285714285714285,0,0.0,0.0,0.0,0.0,0.0
11-100,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.13157894736842105,0.0,0.0,0.0,0.0,0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0,0.0,0.0,0.05263157894736842,0.0,0.13157894736842105,0.0,0,0,0,0.0,0.0,0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0
100+,0.002325581395348837,0.013953488372093023,0.011627906976744186,0.0069767441860465115,0.046511627906976744,0.004651162790697674,0.018604651162790697,0.037209302325581395,0.002325581395348837,0.018604651162790697,0.002325581395348837,0.004651162790697674,0,0.0069767441860465115,0.027906976744186046,0.03255813953488372,0.06976744186046512,0.01627906976744186,0.004651162790697674,0.06279069767441861,0.030232558139534883,0.03488372093023256,0.01627906976744186,0.023255813953488372,0.05813953488372093,0.0069767441860465115,0.03488372093023256,0.037209302325581395,0.002325581395348837,0.004651162790697674,0.01627906976744186,0,0.009302325581395349,0.037209302325581395,0.023255813953488372,0.0069767441860465115,0.05813953488372093,0.020930232558139535,0,0,0,0.03255813953488372,0.0069767441860465115,0,0.023255813953488372,0.004651162790697674,0.018604651162790697,0.07674418604651163,0.02558139534883721
