IEL top clones,TRBV10-1,TRBV10-2,TRBV10-3,TRBV11-1,TRBV11-2,TRBV11-3,TRBV12-3,TRBV12-4,TRBV12-5,TRBV13,TRBV14,TRBV15,TRBV16,TRBV18,TRBV19,TRBV2,TRBV20-1,TRBV24-1,TRBV25-1,TRBV27,TRBV28,TRBV29-1,TRBV3-1,TRBV30,TRBV4-1,TRBV4-2,TRBV4-3,TRBV5-1,TRBV5-4,TRBV5-5,TRBV5-6,TRBV5-7,TRBV5-8,TRBV6-1,TRBV6-2,TRBV6-4,TRBV6-5,TRBV6-6,TRBV6-7,TRBV6-8,TRBV6-9,TRBV7-2,TRBV7-3,TRBV7-4,TRBV7-6,TRBV7-7,TRBV7-8,TRBV7-9,TRBV9
1-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4666666666666667,0.0,0,0.0,0.0,0.0,0.0,0.0
11-100,0,0.0,0.10144927536231885,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0,0.028985507246376812,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.057971014492753624,0.028985507246376812,0.0,0.043478260869565216,0.0,0.0,0.13043478260869565,0.014492753623188406,0.057971014492753624,0.0,0,0.0,0.014492753623188406,0.057971014492753624,0.0,0.11594202898550725,0.08695652173913043,0,0,0,0.057971014492753624,0.0,0,0.0,0.0,0.0,0.0,0.0
100+,0,0.003264417845484222,0.028291621327529923,0.003264417845484222,0.03373231773667029,0.042437431991294884,0.028291621327529923,0.025027203482045703,0.009793253536452665,0.002176278563656148,0.008705114254624592,0.011969532100108813,0,0.03917301414581066,0.05984766050054407,0.025027203482045703,0.055495103373231776,0.007616974972796518,0.004352557127312296,0.018498367791077257,0.013057671381936888,0.022850924918389554,0.042437431991294884,0.02720348204570185,0.01088139281828074,0.009793253536452665,0.018498367791077257,0.04787812840043525,0.018498367791077257,0.009793253536452665,0.020674646354733407,0,0.004352557127312296,0.04026115342763874,0.05223068552774755,0.00544069640914037,0.036996735582154515,0.026115342763873776,0,0,0,0.0750816104461371,0.011969532100108813,0,0.006528835690968444,0.006528835690968444,0.022850924918389554,0.029379760609358,0.03373231773667029
