LP top clones,TRBV10-1,TRBV10-2,TRBV10-3,TRBV11-1,TRBV11-2,TRBV11-3,TRBV12-3,TRBV12-4,TRBV12-5,TRBV13,TRBV14,TRBV15,TRBV16,TRBV18,TRBV19,TRBV2,TRBV20-1,TRBV24-1,TRBV25-1,TRBV27,TRBV28,TRBV29-1,TRBV3-1,TRBV30,TRBV4-1,TRBV4-2,TRBV4-3,TRBV5-1,TRBV5-4,TRBV5-5,TRBV5-6,TRBV5-7,TRBV5-8,TRBV6-1,TRBV6-2,TRBV6-4,TRBV6-5,TRBV6-6,TRBV6-7,TRBV6-8,TRBV6-9,TRBV7-2,TRBV7-3,TRBV7-4,TRBV7-6,TRBV7-7,TRBV7-8,TRBV7-9,TRBV9
1-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.05405405405405406,0.21621621621621623,0.05405405405405406,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,0,0,0.1891891891891892,0.0,0,0.0,0,0.05405405405405406,0.0,0.0
11-100,0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.028368794326241134,0.0,0.014184397163120567,0.03546099290780142,0.0070921985815602835,0.0070921985815602835,0.014184397163120567,0.014184397163120567,0.04964539007092199,0.10638297872340426,0.02127659574468085,0.0,0.05673758865248227,0.09219858156028368,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.09219858156028368,0.0,0.014184397163120567,0.0,0.0,0.0,0.014184397163120567,0.0425531914893617,0.0,0.028368794326241134,0.0,0.0,0,0,0.09929078014184398,0.0425531914893617,0,0.03546099290780142,0,0.04964539007092199,0.03546099290780142,0.04964539007092199
100+,0,0.00211118930330753,0.014778325123152709,0.003518648838845883,0.00844475721323012,0.00422237860661506,0.023926812104152005,0.019704433497536946,0.0049261083743842365,0.0063335679099225895,0.007741027445460943,0.009852216748768473,0.00211118930330753,0.02744546094299789,0.045038705137227304,0.029556650246305417,0.1203377902885292,0.026038001407459536,0.007741027445460943,0.045038705137227304,0.06826178747361013,0.015482054890921885,0.01688951442646024,0.01688951442646024,0.009852216748768473,0.013370865587614356,0.02322308233638283,0.06544686840253343,0.022519352568613652,0.011259676284306826,0.0211118930330753,0.0007037297677691766,0.0028149190710767065,0.011963406052076003,0.038001407459535536,0.0007037297677691766,0.04433497536945813,0.015482054890921885,0.0007037297677691766,0,0,0.0844475721323012,0.026038001407459536,0,0.00844475721323012,0,0.014778325123152709,0.03377902885292048,0.024630541871921183
