IEL top clones,TRBV10-1,TRBV10-2,TRBV10-3,TRBV11-1,TRBV11-2,TRBV11-3,TRBV12-3,TRBV12-4,TRBV12-5,TRBV13,TRBV14,TRBV15,TRBV16,TRBV18,TRBV19,TRBV2,TRBV20-1,TRBV24-1,TRBV25-1,TRBV27,TRBV28,TRBV29-1,TRBV3-1,TRBV30,TRBV4-1,TRBV4-2,TRBV4-3,TRBV5-1,TRBV5-4,TRBV5-5,TRBV5-6,TRBV5-7,TRBV5-8,TRBV6-1,TRBV6-2,TRBV6-4,TRBV6-5,TRBV6-6,TRBV6-7,TRBV6-8,TRBV6-9,TRBV7-2,TRBV7-3,TRBV7-4,TRBV7-6,TRBV7-7,TRBV7-8,TRBV7-9,TRBV9
1-10,0,0.0,0.0,0.0,0.1076923076923077,0.0,0.0,0.06923076923076923,0.0,0.0,0.16153846153846155,0.0,0.0,0.0,0.09230769230769231,0.0,0.2153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.35384615384615387,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
11-100,0,0.0,0.00980392156862745,0.0,0.042483660130718956,0.00980392156862745,0.00980392156862745,0.013071895424836602,0.00980392156862745,0.0032679738562091504,0.013071895424836602,0.0,0.00980392156862745,0.006535947712418301,0.05555555555555555,0.0457516339869281,0.05228758169934641,0.006535947712418301,0.006535947712418301,0.10457516339869281,0.0718954248366013,0.032679738562091505,0.02287581699346405,0.032679738562091505,0.029411764705882353,0.02287581699346405,0.049019607843137254,0.0392156862745098,0.00980392156862745,0.016339869281045753,0.016339869281045753,0,0.0,0.013071895424836602,0.06535947712418301,0,0.0457516339869281,0.0,0,0,0.0,0.013071895424836602,0.0,0,0.026143790849673203,0,0.016339869281045753,0.058823529411764705,0.0196078431372549
100+,0,0.005763688760806916,0.021613832853025938,0.004322766570605188,0.020172910662824207,0.002881844380403458,0.005763688760806916,0.01440922190201729,0.002881844380403458,0.010086455331412104,0.023054755043227664,0.012968299711815562,0.0,0.007204610951008645,0.04755043227665706,0.020172910662824207,0.07636887608069164,0.01729106628242075,0.004322766570605188,0.10230547550432277,0.0994236311239193,0.01585014409221902,0.01585014409221902,0.010086455331412104,0.01585014409221902,0.012968299711815562,0.027377521613832854,0.02881844380403458,0.018731988472622477,0.01729106628242075,0.01585014409221902,0,0.005763688760806916,0.011527377521613832,0.03890489913544669,0,0.03602305475504323,0.01440922190201729,0,0,0.001440922190201729,0.040345821325648415,0.005763688760806916,0,0.023054755043227664,0,0.024495677233429394,0.03890489913544669,0.08213256484149856
