LP top clones,TRBV10-1,TRBV10-2,TRBV10-3,TRBV11-1,TRBV11-2,TRBV11-3,TRBV12-3,TRBV12-4,TRBV12-5,TRBV13,TRBV14,TRBV15,TRBV16,TRBV18,TRBV19,TRBV2,TRBV20-1,TRBV24-1,TRBV25-1,TRBV27,TRBV28,TRBV29-1,TRBV3-1,TRBV30,TRBV4-1,TRBV4-2,TRBV4-3,TRBV5-1,TRBV5-4,TRBV5-5,TRBV5-6,TRBV5-7,TRBV5-8,TRBV6-1,TRBV6-2,TRBV6-4,TRBV6-5,TRBV6-6,TRBV6-7,TRBV6-8,TRBV6-9,TRBV7-2,TRBV7-3,TRBV7-4,TRBV7-6,TRBV7-7,TRBV7-8,TRBV7-9,TRBV9
1-10,0,0.0,0.0,0,0.0,0.0,0.0,0.13095238095238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20238095238095238,0.0,0.047619047619047616,0.30952380952380953,0.10714285714285714,0.0,0.0,0.0,0.05952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.023809523809523808,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.11904761904761904,0.0,0.0
11-100,0,0.0,0.0,0,0.0,0.0,0.02586206896551724,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.008620689655172414,0.0,0.0,0.05172413793103448,0.06896551724137931,0.0,0.04310344827586207,0.1810344827586207,0.15517241379310345,0.05172413793103448,0.017241379310344827,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0,0.0,0.017241379310344827,0.034482758620689655,0,0.0,0.0,0,0,0,0.034482758620689655,0.05172413793103448,0,0.10344827586206896,0,0.008620689655172414,0.0,0.0603448275862069
100+,0,0.002336448598130841,0.018691588785046728,0,0.02102803738317757,0.004672897196261682,0.007009345794392523,0.014018691588785047,0.002336448598130841,0.011682242990654205,0.02102803738317757,0.0,0.002336448598130841,0.018691588785046728,0.04439252336448598,0.03271028037383177,0.06074766355140187,0.018691588785046728,0.007009345794392523,0.07710280373831775,0.08411214953271028,0.016355140186915886,0.03271028037383177,0.009345794392523364,0.030373831775700934,0.02102803738317757,0.028037383177570093,0.04672897196261682,0.02336448598130841,0.014018691588785047,0.028037383177570093,0,0.007009345794392523,0.004672897196261682,0.02570093457943925,0,0.053738317757009345,0.018691588785046728,0,0,0,0.016355140186915886,0.02102803738317757,0,0.018691588785046728,0,0.014018691588785047,0.056074766355140186,0.06542056074766354
