,log2fold,pval_adj
BIRC6,0.8331401944160461,1.0
CD109,1.3128633499145508,1.0
LINC02384,2.689394474029541,1.0
TPM4,0.9587339162826538,1.0
ATP9A,1.8297419548034668,1.0
MBD5,1.5222936868667603,1.0
TMEM160,1.026169776916504,1.0
PGAM1,0.5564132332801819,1.0
NFATC2,0.910365641117096,1.0
APBA3,1.4338009357452393,1.0
GBP1,1.7363390922546387,1.0
MRPL3,1.6569467782974243,1.0
PPP3R1,1.123437762260437,1.0
NDUFA7,1.041693925857544,1.0
UQCRB,0.47376328706741333,1.0
RUNX2,0.9335228800773621,1.0
CYTOR,0.6697696447372437,1.0
RPL23,0.5451198816299438,1.0
TPM3,0.4431648254394531,1.0
PSMD4,1.0949957370758057,1.0
EID1,0.8267144560813904,1.0
PPP1R12A,0.8496122360229492,1.0
BZW2,0.9856011271476746,1.0
LPIN2,1.240082025527954,1.0
ARCN1,1.4146267175674438,1.0
CCDC6,0.7196603417396545,1.0
INTS6L,1.566921353340149,1.0
PTPN1,0.7229618430137634,1.0
SUPT16H,1.1737380027770996,1.0
TRAV6,3.2291998863220215,1.0
LGALS1,1.3561670780181885,1.0
ITGA1,3.5609893798828125,1.0
DIDO1,1.566921353340149,1.0
KYAT3,2.3644323348999023,1.0
ITPRIP,1.6718413829803467,1.0
ABCB1,1.6067063808441162,1.0
IGBP1,0.8595507740974426,1.0
FBXW11,0.9742738604545593,1.0
VEZT,0.8575648665428162,1.0
POLR2G,1.1228569746017456,1.0
SLC25A39,1.1709002256393433,1.0
PPP2R1A,0.9747554063796997,1.0
PSMB9,0.7601384520530701,1.0
FLNA,0.8275355100631714,1.0
EIF3H,0.45394450426101685,1.0
ATL1,3.6835670471191406,1.0
HIF1A-AS3,1.1211193799972534,1.0
HIF1A,0.45530569553375244,1.0
SEC24D,1.4914335012435913,1.0
ITFG2,2.35616135597229,1.0
ETHE1,1.2849749326705933,1.0
TIAL1,0.8235870003700256,1.0
CNN2,0.8372470140457153,1.0
CAPG,1.4807227849960327,1.0
CMC1,2.1812970638275146,1.0
MSI2,0.7119449377059937,1.0
LINC02694,1.172223687171936,1.0
TEX14,1.293534517288208,1.0
NEAT1,0.6698927879333496,1.0
CDYL2,1.0270822048187256,1.0
CD6,0.5908858776092529,1.0
OSBPL9,0.8471025228500366,1.0
DDX54,1.2438191175460815,1.0
KDELR1,0.9329197406768799,1.0
RAPGEF6,0.7068891525268555,1.0
ATG2A,0.9969587922096252,1.0
RAD18,2.076199769973755,1.0
ANXA5,1.0950138568878174,1.0
ALKBH7,0.820104718208313,1.0
JMJD1C,0.705140233039856,1.0
KHDRBS1,0.5601664781570435,1.0
NBDY,0.8850703239440918,1.0
VDAC3,1.461548089981079,1.0
TNFRSF9,1.4152806997299194,1.0
MYL12A,0.6256470084190369,1.0
ARL6IP5,0.5928249359130859,1.0
TBL1XR1,0.9863255023956299,1.0
