,log2fold,pval_adj
CD81,0.4273660480976105,1.0
FAAP20,0.5729525089263916,1.0
ADAR,0.5084163546562195,1.0
GFOD1,1.183520793914795,1.0
RAP1B,0.24776144325733185,1.0
BCAP31,0.3480990529060364,1.0
SPATS2L,0.6555684208869934,1.0
UBE2R2,0.5839657187461853,1.0
NUMB,0.861457109451294,1.0
TRBV2,1.7166707515716553,1.0
PRDM1,0.25734755396842957,1.0
TCF12,0.5479976534843445,1.0
MORF4L2,0.2944823205471039,1.0
ERCC1,0.45930594205856323,1.0
ARRDC3,0.4733867049217224,1.0
WWP2,1.1857234239578247,1.0
AL158071.4,0.8782980442047119,1.0
LINC-PINT,0.28568026423454285,1.0
TMEM259,0.4598162770271301,1.0
CD63,0.3715449273586273,1.0
SNRPF,0.29129135608673096,1.0
NKAP,0.8848469257354736,1.0
PMVK,0.5599335432052612,1.0
ING5,1.1270214319229126,1.0
GADD45GIP1,0.4460185170173645,1.0
AKAP17A,0.6737262010574341,1.0
SPRY2,4.280436992645264,1.0
AC058791.1,0.6214879155158997,1.0
ZFAND2A,0.2766664922237396,1.0
DNAJC27-AS1,2.251779556274414,1.0
GABARAP,0.2548263967037201,1.0
KIAA0232,0.5569254755973816,1.0
ITK,0.25219932198524475,1.0
VTA1,0.7484092116355896,1.0
AC087286.2,0.8117697238922119,1.0
ACAT1,0.8147955536842346,1.0
UBL3,0.46352940797805786,1.0
GBP3,1.1735613346099854,1.0
STN1,0.45048433542251587,1.0
PLAAT3,1.36530339717865,1.0
IDH2,0.47919315099716187,1.0
TMEM164,1.2155426740646362,1.0
TTC14,0.42164701223373413,1.0
HMG20A,1.3283841609954834,1.0
G6PD,0.8522335290908813,1.0
GDI2,0.28851833939552307,1.0
TIMMDC1,0.9727860689163208,1.0
NMT1,0.84688401222229,1.0
KMT5B,0.7969013452529907,1.0
NPEPPS,0.4424285888671875,1.0
SPCS3,0.3317915201187134,1.0
NFU1,0.8342325687408447,1.0
UFM1,0.31496283411979675,1.0
RBM48,0.8793081641197205,1.0
SELENOS,0.4853210747241974,1.0
H3F3A,0.19131158292293549,1.0
CCPG1,0.8817533850669861,1.0
CMIP,0.6224006414413452,1.0
CEP128,1.0507240295410156,1.0
MRPS12,0.9642410278320312,1.0
USP16,0.5122114419937134,1.0
IFNG-AS1,1.3009288311004639,1.0
MAPRE2,0.31161606311798096,1.0
DYNLL1,0.2750908136367798,1.0
GPR89B,0.7372958660125732,1.0
DSE,0.5429665446281433,1.0
ZBTB7A,0.5179163217544556,1.0
IL21R,1.210139274597168,1.0
PJA1,1.3188806772232056,1.0
FDPS,0.6511331796646118,1.0
VSIR,0.38149556517601013,1.0
GABPB1-IT1,0.5040963292121887,1.0
DKK3,3.331291675567627,1.0
FGFR1OP,0.8059432506561279,1.0
AC005332.4,0.9460188150405884,1.0
ACTN4,0.32472875714302063,1.0
LIPE,2.128998279571533,1.0
CD84,1.287756323814392,1.0
PDGFD,2.484485387802124,1.0
NEDD8,0.3721667528152466,1.0
PEX26,1.7756487131118774,1.0
LINC02384,0.7931628227233887,1.0
SAP18,0.29827529191970825,1.0
ZDHHC24,1.2224351167678833,1.0
SMPD3,2.333697557449341,1.0
SCML4,0.3520171642303467,1.0
MAP1LC3B,0.18303869664669037,1.0
DIDO1,0.6510137915611267,1.0
AC243829.1,1.7030701637268066,1.0
PRDX2,0.3706442713737488,1.0
TSEN34,1.147796630859375,1.0
POC5,1.5423636436462402,1.0
THUMPD2,1.5927485227584839,1.0
IFI27L2,0.5824061632156372,1.0
RNF113A,0.5694219470024109,1.0
ISY1,0.7734140157699585,1.0
PCNX4,0.5079942345619202,1.0
VAMP7,1.284072756767273,1.0
MED29,0.6713810563087463,1.0
NSFL1C,0.889279842376709,1.0
TRABD,0.5189241170883179,1.0
ZNF655,0.6001941561698914,1.0
KCNQ3,1.8687691688537598,1.0
TRIP11,0.5675785541534424,1.0
MT-ND4L,0.11102402210235596,1.0
VAPA,0.2853502631187439,1.0
TMPO,0.26837337017059326,1.0
PSMA7,0.23299168050289154,1.0
CIAO2A,0.8282154202461243,1.0
ZFYVE16,0.9563304781913757,1.0
YWHAQ,0.22364413738250732,1.0
TOX,0.5800411701202393,1.0
TPRG1,2.1227848529815674,1.0
SRP14,0.1434624344110489,1.0
NIN,0.5100052952766418,1.0
SLC1A5,0.3632943034172058,1.0
C12orf73,0.9691741466522217,1.0
ZSCAN16-AS1,0.8954823613166809,1.0
CGGBP1,0.3051477372646332,1.0
TEC,1.5252625942230225,1.0
TLE5,0.22278079390525818,1.0
CLEC2B,0.21279142796993256,1.0
MT-ATP8,0.23238490521907806,1.0
SPAG4,2.9148240089416504,1.0
LPAR2,0.525966465473175,1.0
UBTF,0.9660146832466125,1.0
FERMT3,0.50620436668396,1.0
BROX,0.6961440443992615,1.0
SQOR,0.7595451474189758,1.0
CDYL,1.4616007804870605,1.0
AKT1,1.8558322191238403,1.0
MRPL4,0.6339274644851685,1.0
HNRNPAB,0.28263145685195923,1.0
B3GNT2,0.851355254650116,1.0
RAB34,1.833724021911621,1.0
AL158152.1,0.9824622273445129,1.0
CRYL1,1.5943987369537354,1.0
RUNX2,0.19730187952518463,1.0
UBE2H,0.405382364988327,1.0
TTLL5,1.4173340797424316,1.0
PIN4,0.7877819538116455,1.0
CERK,0.5822705030441284,1.0
GLRX,0.7889098525047302,1.0
AC087239.1,0.5695325136184692,1.0
PTPRA,0.6105096936225891,1.0
CDC42EP3,0.27923744916915894,1.0
ASF1A,0.8447629809379578,1.0
TMEM263,0.6332570314407349,1.0
SRSF11,0.3291424512863159,1.0
TSC22D4,0.48694679141044617,1.0
LMAN2,0.31584545969963074,1.0
ERLEC1,0.549301266670227,1.0
STAT1,0.46190181374549866,1.0
SUZ12,0.5207741856575012,1.0
RTF2,0.47891879081726074,1.0
AL390957.1,1.0475342273712158,1.0
TXN,0.2991858720779419,1.0
ZNF431,0.835723340511322,1.0
CCDC6,0.5380232930183411,1.0
PPP1R14B,0.4326941668987274,1.0
SMG6,0.8026089072227478,1.0
