,log2fold,pval_adj
SMC4,0.45439693331718445,1.0
NCOA4,0.5032824277877808,1.0
LINC01588,0.6041552424430847,1.0
LINC02195,1.676190972328186,1.0
SCAMP3,0.5316069722175598,1.0
NUGGC,0.9843693375587463,1.0
CHTOP,0.7064617872238159,1.0
KIF3A,0.8269393444061279,1.0
FAM32A,0.6172423958778381,1.0
PTPN4,0.3077186346054077,1.0
CMIP,0.31857576966285706,1.0
RGS1,0.19526851177215576,1.0
MZT1,0.9985031485557556,1.0
PTP4A2,0.18820537626743317,1.0
PHIP,0.2462741583585739,1.0
TMEM170A,0.4599989354610443,1.0
FSD1,0.6266481280326843,1.0
DYRK1A,0.24824485182762146,1.0
FAM168A,0.9597509503364563,1.0
EFCAB14,0.5172266960144043,1.0
SMG6,0.33175724744796753,1.0
SIL1,1.435373067855835,1.0
ZBTB20,0.223968505859375,1.0
LINC01619,0.2442978471517563,1.0
MAPRE1,0.3988761305809021,1.0
RPL22L1,0.20424284040927887,1.0
CDK11A,0.41848504543304443,1.0
FOXJ3,0.4105406701564789,1.0
GOLGA4,0.33792954683303833,1.0
TMEM242,0.7115441560745239,1.0
MYO1D,0.656784176826477,1.0
ZNF146,0.4118625223636627,1.0
VPS37A,0.9056985378265381,1.0
GTF2F2,0.7648031711578369,1.0
URI1,0.2323288917541504,1.0
POLG,0.5752418041229248,1.0
MSRA,0.9789195656776428,1.0
EIF5B,0.3115962743759155,1.0
LTV1,1.0717512369155884,1.0
SOCS4,0.7773537635803223,1.0
SCAMP1,0.872190535068512,1.0
COG1,0.872190535068512,1.0
ZBED5,0.6325588226318359,1.0
LMBR1,0.49683019518852234,1.0
EEF1E1,0.892451286315918,1.0
NIPBL,0.21317613124847412,1.0
ISY1,0.5927150845527649,1.0
AP4E1,1.03551185131073,1.0
UBA1,0.5591203570365906,1.0
CENPT,0.4842504858970642,1.0
XRCC6,0.22570453584194183,1.0
NUP205,0.9930435419082642,1.0
PPP2CA,0.2587745785713196,1.0
RDH13,1.3838708400726318,1.0
PITPNB,0.46770018339157104,1.0
PPP4R3B,0.2555679976940155,1.0
AC231533.1,1.3194814920425415,1.0
TECR,0.25175905227661133,1.0
ZNHIT1,0.38940513134002686,1.0
PHKG2,0.9680609703063965,1.0
ABHD16A,0.606145977973938,1.0
ZNF292,0.28741011023521423,1.0
UBE4A,0.3543579578399658,1.0
PRRC2C,0.12799739837646484,1.0
PRDM2,0.23651672899723053,1.0
GSK3B,0.3296206295490265,1.0
FAM120A,0.5832071304321289,1.0
ENTPD1-AS1,0.5885360240936279,1.0
ROCK2,0.5929334759712219,1.0
PSMD9,0.5053820013999939,1.0
DPYD,0.22806744277477264,1.0
TRBV10-1,2.3442885875701904,1.0
AC022706.1,0.49073484539985657,1.0
SLC12A2,0.5975952744483948,1.0
RAP1B,0.11727896332740784,1.0
FBXO28,0.797927737236023,1.0
RSRP1,0.10941848158836365,1.0
TNPO2,2.1387689113616943,1.0
PNO1,0.8666929006576538,1.0
PDHB,0.6488549709320068,1.0
SLC17A5,0.8944227695465088,1.0
