,0
1593,CALCB
1594,CALCOCO1
1595,CALCOCO2
1596,CALHM2
1597,CALM1
1598,CALM2
1599,CALM3
1600,CALR
1601,CALU
1602,CALY
1603,CAMK1
1604,CAMK1D
1605,CAMK2D
1606,CAMK2G
1607,CAMK2N1
1608,CAMK4
1609,CAMKK2
1610,CAMKMT
1611,CAMLG
1612,CAMSAP1
1613,CAMTA1
1614,CAMTA1-DT
1615,CAMTA2
1616,CAND1
1617,CANT1
1618,CANX
1619,CAP1
1620,CAPG
1621,CAPN1
1622,CAPN10
1623,CAPN12
1624,CAPN15
1625,CAPN2
1626,CAPN7
1627,CAPNS1
1628,CAPRIN1
1629,CAPRIN2
1630,CAPS2
1631,CAPZA1
1632,CAPZA2
1633,CAPZB
1634,CARD11
1635,CARD16
1636,CARD19
1637,CARD8
1638,CARD8-AS1
1639,CARF
1640,CARHSP1
1641,CARM1
1642,CARMIL1
1643,CARMIL2
1644,CARNMT1
1645,CARS
1646,CARS2
1647,CASC1
1648,CASC11
1649,CASC3
1650,CASC4
1651,CASD1
1652,CASK
1653,CASP1
1654,CASP10
1655,CASP2
1656,CASP3
1657,CASP4
1658,CASP6
1659,CASP7
1660,CASP8
1661,CASP8AP2
1662,CASP9
1663,CASS4
1664,CAST
1665,CASTOR1
1666,CASTOR2
1667,CASTOR3
1668,CASZ1
1669,CAT
1670,CATSPERB
1671,CATSPERG
1672,CBFA2T2
1673,CBFB
1674,CBL
1675,CBLB
1676,CBLL1
1677,CBR1
1678,CBR3
1679,CBR3-AS1
1680,CBR4
1681,CBWD1
1682,CBWD2
1683,CBWD5
1684,CBX1
1685,CBX3
1686,CBX4
1687,CBX5
1688,CBX6
1689,CBX7
1690,CBY1
1691,CC2D1A
1692,CC2D1B
1693,CCAR1
1694,CCAR2
1695,CCDC102A
1696,CCDC107
1697,CCDC115
1698,CCDC117
1699,CCDC12
1700,CCDC120
1701,CCDC122
1702,CCDC124
1703,CCDC125
1704,CCDC126
1705,CCDC127
1706,CCDC130
1707,CCDC134
1708,CCDC136
1709,CCDC137
1710,CCDC138
1711,CCDC14
1712,CCDC141
1713,CCDC144A
1714,CCDC146
1715,CCDC152
1716,CCDC157
1717,CCDC159
1718,CCDC167
1719,CCDC173
1720,CCDC174
1721,CCDC18
1722,CCDC18-AS1
1723,CCDC184
1724,CCDC186
1725,CCDC191
1726,CCDC200
1727,CCDC22
1728,CCDC25
1729,CCDC28A
1730,CCDC28B
1731,CCDC30
1732,CCDC32
1733,CCDC34
1734,CCDC40
1735,CCDC43
1736,CCDC47
1737,CCDC50
1738,CCDC57
1739,CCDC58
1740,CCDC59
1741,CCDC6
1742,CCDC65
1743,CCDC66
1744,CCDC69
1745,CCDC7
1746,CCDC71
1747,CCDC71L
1748,CCDC77
1749,CCDC82
1750,CCDC84
1751,CCDC85B
1752,CCDC85C
1753,CCDC86
1754,CCDC88A
1755,CCDC88B
1756,CCDC88C
1757,CCDC9
1758,CCDC90B
1759,CCDC91
1760,CCDC92
1761,CCDC93
1762,CCDC97
1763,CCHCR1
1764,CCL20
1765,CCL3
1766,CCL3L1
1767,CCL4
1768,CCL4L2
1769,CCL5
1770,CCM2
1771,CCNB1
1772,CCNB1IP1
1773,CCNC
1774,CCND2
1775,CCND3
1776,CCNDBP1
1777,CCNE2
1778,CCNG1
1779,CCNG2
1780,CCNH
1781,CCNI
1782,CCNK
1783,CCNL1
1784,CCNL2
1785,CCNQ
1786,CCNT1
1787,CCNT2
1788,CCNT2-AS1
1789,CCNY
1790,CCNYL1
1791,CCP110
1792,CCPG1
1793,CCR4
1794,CCR5
1795,CCR5AS
1796,CCR6
1797,CCR7
1798,CCR9
1799,CCRL2
1800,CCS
1801,CCSAP
1802,CCSER2
1803,CCT2
1804,CCT3
1805,CCT4
1806,CCT5
1807,CCT6A
1808,CCT6B
1809,CCT7
1810,CCT8
1811,CCZ1
1812,CCZ1B
1813,CD101
1814,CD109
1815,CD151
1816,CD160
1817,CD164
1818,CD2
1819,CD200
1820,CD200R1
1821,CD226
1822,CD244
1823,CD247
1824,CD248
1825,CD27
1826,CD27-AS1
1827,CD274
1828,CD28
1829,CD2AP
1830,CD2BP2
1831,CD300A
1832,CD302
1833,CD320
1834,CD37
1835,CD38
1836,CD3D
1837,CD3E
1838,CD3G
1839,CD4
1840,CD40LG
1841,CD44
1842,CD44-AS1
1843,CD46
1844,CD47
1845,CD48
1846,CD5
1847,CD52
1848,CD53
1849,CD55
1850,CD58
1851,CD59
1852,CD6
1853,CD63
1854,CD68
1855,CD69
1856,CD7
1857,CD70
1858,CD72
1859,CD74
1860,CD79A
1861,CD81
1862,CD82
1863,CD83
1864,CD84
1865,CD8A
1866,CD8B
1867,CD9
1868,CD96
1869,CD99
1870,CD99L2
1871,CDADC1
1872,CDC123
1873,CDC14A
1874,CDC14B
1875,CDC16
1876,CDC20
1877,CDC23
1878,CDC25B
1879,CDC26
1880,CDC27
1881,CDC34
1882,CDC37
1883,CDC37L1
1884,CDC37L1-DT
1885,CDC40
1886,CDC42
1887,CDC42EP3
1888,CDC42EP4
1889,CDC42SE1
1890,CDC42SE2
1891,CDC5L
1892,CDC7
1893,CDC73
1894,CDCA4
1895,CDCA7
1896,CDH23
1897,CDIP1
1898,CDIPT
1899,CDK10
1900,CDK11A
1901,CDK11B
1902,CDK12
1903,CDK13
1904,CDK16
1905,CDK17
1906,CDK19
1907,CDK2
1908,CDK20
1909,CDK2AP2
1910,CDK4
1911,CDK5
1912,CDK5RAP1
1913,CDK5RAP2
1914,CDK5RAP3
1915,CDK6
1916,CDK7
1917,CDK8
1918,CDK9
1919,CDKAL1
1920,CDKL1
1921,CDKL2
1922,CDKL3
1923,CDKL5
1924,CDKN1A
1925,CDKN1B
1926,CDKN1C
1927,CDKN2A
1928,CDKN2AIP
1929,CDKN2AIPNL
1930,CDKN2B-AS1
1931,CDKN2C
1932,CDKN2D
1933,CDKN3
1934,CDR2
1935,CDRT4
1936,CDS2
1937,CDV3
1938,CDYL
1939,CDYL2
1940,CEACAM21
1941,CEBPA
1942,CEBPB
1943,CEBPD
1944,CEBPG
1945,CEBPZ
1946,CEBPZOS
1947,CELF1
1948,CELF2
1949,CEMIP2
1950,CENPB
1951,CENPC
1952,CENPE
1953,CENPF
1954,CENPH
1955,CENPJ
1956,CENPK
1957,CENPL
1958,CENPM
1959,CENPN
1960,CENPP
1961,CENPQ
1962,CENPS
1963,CENPT
1964,CENPU
1965,CENPV
1966,CENPW
1967,CENPX
1968,CEP104
1969,CEP112
1970,CEP120
1971,CEP128
1972,CEP131
1973,CEP135
1974,CEP152
1975,CEP162
1976,CEP164
1977,CEP170
1978,CEP19
1979,CEP192
1980,CEP250
1981,CEP290
1982,CEP295
1983,CEP350
1984,CEP44
1985,CEP57
1986,CEP57L1
1987,CEP63
1988,CEP68
1989,CEP70
1990,CEP72
1991,CEP76
1992,CEP78
1993,CEP83
1994,CEP85
1995,CEP85L
1996,CEP89
1997,CEP95
1998,CEP97
1999,CEPT1
2000,CERK
2001,CERNA1
2002,CERS2
2003,CERS4
2004,CERS5
2005,CERS6
2006,CERT1
2007,CES2
2008,CETN2
2009,CETN3
2010,CFAP20
2011,CFAP298
2012,CFAP36
2013,CFAP410
2014,CFAP54
2015,CFAP97
2016,CFDP1
2017,CFH
2018,CFL1
2019,CFL2
2020,CFLAR
2021,CFLAR-AS1
2022,CGAS
2023,CGGBP1
2024,CGRRF1
2025,CHAC1
2026,CHAC2
2027,CHAF1A
2028,CHAMP1
2029,CHCHD1
2030,CHCHD10
2031,CHCHD2
2032,CHCHD3
2033,CHCHD4
2034,CHCHD5
2035,CHCHD6
2036,CHCHD7
2037,CHD1
2038,CHD1L
2039,CHD2
2040,CHD3
2041,CHD4
2042,CHD6
2043,CHD7
2044,CHD8
2045,CHD9
2046,CHEK1
2047,CHERP
2048,CHFR
2049,CHI3L2
2050,CHIC1
2051,CHIC2
2052,CHID1
2053,CHKA
2054,CHKB
2055,CHM
2056,CHML
2057,CHMP1A
2058,CHMP1B
2059,CHMP2A
2060,CHMP2B
2061,CHMP3
2062,CHMP4A
2063,CHMP4B
2064,CHMP5
2065,CHMP6
2066,CHMP7
2067,CHN1
2068,CHN2
2069,CHODL
2070,CHORDC1
2071,CHP1
2072,CHPF
2073,CHPF2
2074,CHPT1
2075,CHRAC1
2076,CHRM3
2077,CHRM3-AS2
2078,CHRNA1
2079,CHRNB1
2080,CHRNE
2081,CHROMR
2082,CHST11
2083,CHST12
2084,CHST7
2085,CHSY1
2086,CHSY3
2087,CHTF8
2088,CHTOP
2089,CHUK
2090,CHURC1
2091,CIAO1
2092,CIAO2A
2093,CIAO2B
2094,CIAO3
2095,CIAPIN1
2096,CIB1
2097,CIC
2098,CIDEB
2099,CINP
2100,CIP2A
2101,CIPC
2102,CIR1
2103,CIRBP
2104,CISD1
2105,CISD2
2106,CISD3
2107,CISH
2108,CITED2
2109,CITED4
2110,CIZ1
2111,CKAP2
2112,CKAP4
2113,CKAP5
2114,CKB
2115,CKLF
2116,CKMT2-AS1
2117,CKS1B
2118,CKS2
2119,CLASP1
2120,CLASP2
2121,CLASRP
2122,CLCF1
2123,CLCN3
2124,CLCN6
2125,CLCN7
2126,CLDND1
2127,CLEC16A
2128,CLEC2B
2129,CLEC2D
2130,CLECL1
2131,CLHC1
2132,CLIC1
2133,CLIC3
2134,CLIC4
2135,CLIC5
2136,CLINT1
2137,CLIP1
2138,CLIP2
2139,CLIP4
2140,CLK1
2141,CLK2
2142,CLK3
2143,CLK4
2144,CLN3
2145,CLN5
2146,CLN6
2147,CLN8
2148,CLNK
2149,CLNS1A
2150,CLOCK
2151,CLP1
2152,CLPB
2153,CLPP
2154,CLPTM1
2155,CLPTM1L
2156,CLPX
2157,CLSPN
2158,CLSTN1
2159,CLSTN3
2160,CLTA
2161,CLTB
2162,CLTC
2163,CLU
2164,CLUAP1
2165,CLUH
2166,CLYBL
2167,CMAS
2168,CMC1
2169,CMC2
2170,CMC4
2171,CMIP
2172,CMPK1
2173,CMSS1
2174,CMTM3
2175,CMTM6
2176,CMTM7
2177,CMTM8
2178,CMTR1
2179,CMTR2
2180,CNBD2
2181,CNBP
2182,CNDP2
2183,CNEP1R1
2184,CNIH1
2185,CNIH2
2186,CNIH3
2187,CNIH4
2188,CNKSR2
2189,CNN2
2190,CNNM2
2191,CNNM3
2192,CNNM4
2193,CNOT1
2194,CNOT10
2195,CNOT11
2196,CNOT2
2197,CNOT3
2198,CNOT4
2199,CNOT6
2200,CNOT6L
2201,CNOT7
2202,CNOT8
2203,CNOT9
2204,CNP
2205,CNPPD1
2206,CNPY2
2207,CNPY3
2208,CNPY4
2209,CNST
2210,CNTRL
2211,CNTROB
2212,COA1
2213,COA3
2214,COA4
2215,COA5
2216,COA6
2217,COA6-AS1
2218,COA8
2219,COASY
2220,COG1
2221,COG2
2222,COG3
2223,COG4
2224,COG5
2225,COG6
2226,COG7
2227,COG8
2228,COIL
2229,COL18A1
2230,COL6A2
2231,COL6A3
2232,COLGALT1
2233,COMMD1
2234,COMMD10
2235,COMMD2
2236,COMMD3
2237,COMMD4
2238,COMMD5
2239,COMMD6
2240,COMMD7
2241,COMMD8
2242,COMMD9
2243,COMT
2244,COMTD1
2245,COP1
2246,COPA
2247,COPB1
2248,COPB2
2249,COPE
2250,COPG1
2251,COPG2
2252,COPS2
2253,COPS3
2254,COPS4
2255,COPS5
2256,COPS6
2257,COPS7A
2258,COPS7B
2259,COPS8
2260,COPS9
2261,COPZ1
2262,COQ10A
2263,COQ10B
2264,COQ4
2265,COQ5
2266,COQ6
2267,COQ7
2268,COQ8A
2269,COQ8B
2270,COQ9
2271,CORO1A
2272,CORO1B
2273,CORO1C
2274,CORO2A
2275,CORO7
2276,COTL1
2277,COX10
2278,COX10-AS1
2279,COX11
2280,COX14
2281,COX15
2282,COX16
2283,COX17
2284,COX18
2285,COX19
2286,COX20
2287,COX4I1
2288,COX5A
2289,COX5B
2290,COX6A1
2291,COX6B1
2292,COX6C
2293,COX7A2
2294,COX7A2L
2295,COX7B
2296,COX7C
2297,COX8A
2298,CPA5
2299,CPB2-AS1
2300,CPD
2301,CPEB2
2302,CPEB3
2303,CPEB4
2304,CPLANE1
2305,CPNE1
2306,CPNE3
2307,CPNE8
2308,CPOX
2309,CPPED1
2310,CPQ
2311,CPSF1
2312,CPSF2
2313,CPSF3
2314,CPSF4
2315,CPSF6
2316,CPSF7
2317,CPT1A
2318,CPT2
2319,CPTP
2320,CRACR2A
2321,CRACR2B
2322,CRADD
2323,CRAMP1
2324,CRAT
2325,CRB3
2326,CRBN
2327,CRCP
2328,CREB1
2329,CREB3
2330,CREB3L2
2331,CREBBP
2332,CREBL2
2333,CREBRF
2334,CREBZF
2335,CREG1
2336,CRELD1
2337,CRELD2
2338,CREM
2339,CRIM1
2340,CRIP1
2341,CRIPT
2342,CRK
2343,CRKL
2344,CRLF3
2345,CRLS1
2346,CRNKL1
2347,CROCC
2348,CROT
2349,CRTAM
2350,CRTAP
2351,CRTC1
2352,CRTC2
2353,CRTC3
2354,CRY1
2355,CRY2
2356,CRYBG1
2357,CRYL1
2358,CRYZ
2359,CRYZL1
2360,CS
2361,CSAD
2362,CSDE1
2363,CSE1L
2364,CSF1
2365,CSF2
2366,CSGALNACT2
2367,CSK
2368,CSKMT
2369,CSMD1
2370,CSNK1A1
2371,CSNK1D
2372,CSNK1E
2373,CSNK1G1
2374,CSNK1G2
2375,CSNK1G3
2376,CSNK2A1
2377,CSNK2A2
2378,CSNK2B
2379,CSPP1
2380,CSRNP1
2381,CSRNP2
2382,CSRP1
2383,CST7
2384,CSTB
2385,CSTF1
2386,CSTF2
2387,CSTF2T
2388,CSTF3
2389,CTBP1
2390,CTBP1-DT
2391,CTBS
2392,CTC1
2393,CTCF
2394,CTDNEP1
2395,CTDP1
2396,CTDSP1
2397,CTDSP2
2398,CTDSPL2
2399,CTH
2400,CTIF
2401,CTLA4
2402,CTNNA1
2403,CTNNAL1
2404,CTNNB1
2405,CTNNBIP1
2406,CTNNBL1
2407,CTNND1
2408,CTNS
2409,CTPS1
2410,CTPS2
2411,CTR9
2412,CTSA
2413,CTSB
2414,CTSC
2415,CTSD
2416,CTSS
2417,CTSW
2418,CTSZ
2419,CTU2
2420,CUBN
2421,CUEDC2
2422,CUL1
2423,CUL2
2424,CUL3
2425,CUL4A
2426,CUL4B
2427,CUL5
2428,CUL7
2429,CUL9
2430,CUTA
2431,CUTC
2432,CUX1
2433,CWC15
2434,CWC22
2435,CWC25
2436,CWC27
2437,CWF19L1
2438,CWF19L2
2439,CXCL13
2440,CXCL16
2441,CXCR3
2442,CXCR4
2443,CXCR6
2444,CXXC1
2445,CXXC5
2446,CXorf21
2447,CXorf38
2448,CXorf40A
2449,CXorf40B
2450,CXorf56
2451,CYB561
2452,CYB561A3
2453,CYB561D1
2454,CYB561D2
2455,CYB561D2-1
2456,CYB5A
2457,CYB5B
2458,CYB5D1
2459,CYB5D2
2460,CYB5R1
2461,CYB5R3
2462,CYB5R4
2463,CYBA
2464,CYBC1
2465,CYC1
2466,CYCS
2467,CYFIP1
2468,CYFIP2
2469,CYHR1
2470,CYLD
2471,CYP20A1
2472,CYP2R1
2473,CYP4V2
2474,CYP51A1
2475,CYREN
2476,CYSLTR1
2477,CYSLTR2
2478,CYSTM1
2479,CYTH1
2480,CYTH2
2481,CYTH3
2482,CYTH4
2483,CYTIP
2484,CYTOR
2485,CZIB
2486,D2HGDH
2487,DAAM1
2488,DAD1
2489,DAG1
2490,DAGLB
2491,DALRD3
2492,DANCR
2493,DAP
2494,DAP3
2495,DAPK2
2496,DAPK3
2497,DAPP1
2498,DARS
2499,DARS2
2500,DAXX
2501,DAZAP1
2502,DAZAP2
2503,DBF4
2504,DBI
2505,DBN1
2506,DBNDD2
2507,DBNL
2508,DBP
2509,DBR1
2510,DCAF1
2511,DCAF10
2512,DCAF11
2513,DCAF12
2514,DCAF13
2515,DCAF15
2516,DCAF16
2517,DCAF17
2518,DCAF4
2519,DCAF5
2520,DCAF6
2521,DCAF7
2522,DCAF8
2523,DCAKD
2524,DCBLD1
2525,DCK
2526,DCLRE1B
2527,DCLRE1C
2528,DCP1A
2529,DCP1B
2530,DCP2
2531,DCPS
2532,DCTD
2533,DCTN1
2534,DCTN2
2535,DCTN3
2536,DCTN4
2537,DCTN5
2538,DCTN6
2539,DCTPP1
2540,DCUN1D1
2541,DCUN1D2
2542,DCUN1D3
2543,DCUN1D4
2544,DCUN1D5
2545,DCXR
2546,DDA1
2547,DDAH2
2548,DDB1
2549,DDB2
2550,DDHD1
2551,DDHD2
2552,DDI2
2553,DDIT3
2554,DDIT4
2555,DDIT4-AS1
2556,DDOST
2557,DDR2
2558,DDRGK1
2559,DDT
2560,DDX1
2561,DDX10
2562,DDX11
2563,DDX17
2564,DDX18
2565,DDX19A
2566,DDX19B
2567,DDX20
2568,DDX21
2569,DDX23
2570,DDX24
2571,DDX27
2572,DDX28
2573,DDX31
2574,DDX39A
2575,DDX39B
2576,DDX3X
2577,DDX3Y
2578,DDX41
2579,DDX42
2580,DDX43
2581,DDX46
2582,DDX47
2583,DDX49
2584,DDX5
2585,DDX50
2586,DDX51
2587,DDX52
2588,DDX54
2589,DDX55
2590,DDX56
2591,DDX58
2592,DDX59
2593,DDX6
2594,DDX60
2595,DDX60L
2596,DEAF1
2597,DEC1
2598,DECR1
2599,DEDD
2600,DEDD2
2601,DEF6
2602,DEF8
2603,DEGS1
2604,DEK
2605,DELE1
2606,DENND10
2607,DENND11
2608,DENND1A
2609,DENND1B
2610,DENND1C
2611,DENND2C
2612,DENND2D
2613,DENND3
2614,DENND4A
2615,DENND4B
2616,DENND4C
2617,DENND5A
2618,DENND6A
2619,DENND6B
2620,DENR
2621,DEPDC5
2622,DEPDC7
2623,DERA
2624,DERL1
2625,DERL2
2626,DESI1
2627,DESI2
2628,DEXI
2629,DFFA
2630,DGAT1
2631,DGCR2
2632,DGCR6
2633,DGCR6L
2634,DGCR8
2635,DGKA
2636,DGKD
2637,DGKE
2638,DGKH
2639,DGKZ
2640,DGLUCY
2641,DGUOK
2642,DHCR7
2643,DHDDS
2644,DHFR
2645,DHFR2
2646,DHPS
2647,DHRS1
2648,DHRS12
2649,DHRS13
2650,DHRS3
2651,DHRS4
2652,DHRS4-AS1
2653,DHRS4L2
2654,DHRS7
2655,DHRS7B
2656,DHRSX
2657,DHTKD1
2658,DHX15
2659,DHX16
2660,DHX29
2661,DHX30
2662,DHX32
2663,DHX33
2664,DHX34
2665,DHX35
2666,DHX36
2667,DHX37
2668,DHX38
2669,DHX40
2670,DHX57
2671,DHX8
2672,DHX9
2673,DIABLO
2674,DIAPH1
2675,DIAPH2
2676,DICER1
2677,DIDO1
2678,DIMT1
2679,DIP2A
2680,DIP2B
2681,DIP2C
2682,DIPK1A
2683,DIPK2A
2684,DIRC3
2685,DIS3
2686,DIS3L
2687,DIS3L2
2688,DISC1
2689,DKC1
2690,DLAT
2691,DLD
2692,DLEU1
2693,DLEU2
2694,DLG1
2695,DLG2
2696,DLG3
2697,DLGAP1
2698,DLGAP1-AS1
2699,DLGAP4
2700,DLL1
2701,DLST
2702,DMAC1
2703,DMAC2
2704,DMAC2L
2705,DMAP1
2706,DMGDH
2707,DMTF1
2708,DMWD
2709,DMXL1
2710,DNAAF2
2711,DNAAF5
2712,DNAH1
2713,DNAH6
2714,DNAJA1
2715,DNAJA2
2716,DNAJA3
2717,DNAJA4
2718,DNAJB1
2719,DNAJB11
2720,DNAJB12
2721,DNAJB14
2722,DNAJB2
2723,DNAJB4
2724,DNAJB6
2725,DNAJB9
2726,DNAJC1
2727,DNAJC10
2728,DNAJC11
2729,DNAJC13
2730,DNAJC14
2731,DNAJC15
2732,DNAJC16
2733,DNAJC17
2734,DNAJC18
2735,DNAJC19
2736,DNAJC2
2737,DNAJC21
2738,DNAJC24
2739,DNAJC25
2740,DNAJC27
2741,DNAJC27-AS1
2742,DNAJC3
2743,DNAJC30
2744,DNAJC4
2745,DNAJC5
2746,DNAJC6
2747,DNAJC7
2748,DNAJC8
2749,DNAJC9
2750,DNAL1
2751,DNAL4
2752,DNASE1
2753,DNASE1L1
2754,DNASE2
2755,DNHD1
2756,DNLZ
2757,DNM1L
2758,DNM2
2759,DNM3
2760,DNMBP
2761,DNMT1
2762,DNMT3A
2763,DNPEP
2764,DNPH1
2765,DNTTIP1
2766,DNTTIP2
2767,DOCK10
2768,DOCK11
2769,DOCK2
2770,DOCK3
2771,DOCK4
2772,DOCK5
2773,DOCK8
2774,DOCK9
2775,DOHH
2776,DOK1
2777,DOK2
2778,DOK6
2779,DONSON
2780,DOP1A
2781,DOP1B
2782,DOT1L
2783,DPAGT1
2784,DPEP2
2785,DPF2
2786,DPH1
2787,DPH2
2788,DPH3
2789,DPH5
2790,DPH6
2791,DPH7
2792,DPM1
2793,DPM2
2794,DPM3
2795,DPP3
2796,DPP4
2797,DPP7
2798,DPP8
2799,DPP9
2800,DPY19L1
2801,DPY19L3
2802,DPY30
2803,DPYD
2804,DPYSL2
2805,DR1
2806,DRAIC
2807,DRAM1
2808,DRAM2
2809,DRAP1
2810,DRG1
2811,DRG2
2812,DROSHA
2813,DSCAM
2814,DSCAML1
2815,DSE
2816,DSEL
2817,DSN1
2818,DSTN
2819,DSTYK
2820,DTD1
2821,DTD2
2822,DTHD1
2823,DTNB
2824,DTNBP1
2825,DTWD1
2826,DTWD2
2827,DTX1
2828,DTX2
2829,DTX3
2830,DTX3L
2831,DTYMK
2832,DUS1L
2833,DUS2
2834,DUS3L
2835,DUS4L
2836,DUSP1
2837,DUSP10
2838,DUSP11
2839,DUSP12
2840,DUSP14
2841,DUSP16
2842,DUSP18
2843,DUSP2
2844,DUSP22
2845,DUSP23
2846,DUSP28
2847,DUSP3
2848,DUSP4
2849,DUSP5
2850,DUSP6
2851,DUSP8
2852,DUT
2853,DVL2
2854,DVL3
2855,DXO
2856,DYM
2857,DYNC1H1
2858,DYNC1I2
2859,DYNC1LI1
2860,DYNC1LI2
2861,DYNC2H1
2862,DYNLL1
2863,DYNLL2
2864,DYNLRB1
2865,DYNLRB2
2866,DYNLT1
2867,DYNLT3
2868,DYRK1A
2869,DYRK1B
2870,DYRK2
2871,DYRK3
2872,DYRK4
2873,DZANK1
2874,DZIP3
2875,E2F3
2876,E2F4
2877,E2F5
2878,E2F6
2879,E4F1
2880,EAF1
2881,EAF2
2882,EAPP
2883,EARS2
2884,EBAG9
2885,EBLN3P
2886,EBNA1BP2
2887,EBP
2888,EBPL
2889,ECD
2890,ECE1
2891,ECH1
2892,ECHDC1
2893,ECHDC2
2894,ECHS1
2895,ECI1
2896,ECI2
2897,ECPAS
2898,ECSIT
2899,EDARADD
2900,EDC3
2901,EDC4
2902,EDEM1
2903,EDEM2
2904,EDEM3
2905,EDF1
2906,EDRF1
2907,EDRF1-AS1
2908,EEA1
2909,EED
2910,EEF1A1
2911,EEF1AKMT1
2912,EEF1AKMT2
2913,EEF1AKNMT
2914,EEF1B2
2915,EEF1D
2916,EEF1E1
2917,EEF1G
2918,EEF2
2919,EEF2K
2920,EEF2KMT
2921,EEFSEC
2922,EFCAB13
2923,EFCAB14
2924,EFCAB2
2925,EFCAB5
2926,EFCAB7
2927,EFCAB8
2928,EFHC1
2929,EFHD2
2930,EFL1
2931,EFNA4
2932,EFNA5
2933,EFNB1
2934,EFNB2
2935,EFR3A
2936,EFTUD2
2937,EGLN1
2938,EGLN2
2939,EGLN3
2940,EGR1
2941,EGR2
2942,EGR3
2943,EGR4
2944,EHBP1
2945,EHBP1L1
2946,EHD1
2947,EHD4
2948,EHMT1
2949,EHMT2
2950,EI24
2951,EID1
2952,EID2
2953,EID2B
2954,EID3
2955,EIF1
2956,EIF1AD
2957,EIF1AX
2958,EIF1AY
2959,EIF1B
2960,EIF2A
2961,EIF2AK1
2962,EIF2AK2
2963,EIF2AK3
2964,EIF2AK3-DT
2965,EIF2AK4
2966,EIF2B1
2967,EIF2B2
2968,EIF2B3
2969,EIF2B4
2970,EIF2B5
2971,EIF2D
2972,EIF2S1
2973,EIF2S2
2974,EIF2S3
2975,EIF3A
2976,EIF3B
2977,EIF3C
2978,EIF3D
2979,EIF3E
2980,EIF3F
2981,EIF3G
2982,EIF3H
2983,EIF3I
2984,EIF3J
2985,EIF3J-DT
2986,EIF3K
2987,EIF3L
2988,EIF3M
2989,EIF4A1
2990,EIF4A2
2991,EIF4A3
2992,EIF4B
2993,EIF4E
2994,EIF4E2
2995,EIF4E3
2996,EIF4EBP1
2997,EIF4EBP2
2998,EIF4EBP3
2999,EIF4ENIF1
3000,EIF4G1
3001,EIF4G2
3002,EIF4G3
3003,EIF4H
3004,EIF5
3005,EIF5A
3006,EIF5A2
3007,EIF5B
3008,EIF6
3009,EIPR1
3010,ELAC1
3011,ELAC2
3012,ELAVL1
3013,ELF1
3014,ELF2
3015,ELF4
3016,ELK1
3017,ELK3
3018,ELK4
3019,ELL
3020,ELL2
3021,ELMO1
3022,ELMO2
3023,ELMOD2
3024,ELMOD3
3025,ELMSAN1
3026,ELOA
3027,ELOA-AS1
3028,ELOB
3029,ELOC
3030,ELOF1
3031,ELOVL1
3032,ELOVL5
3033,ELOVL6
3034,ELP1
3035,ELP2
3036,ELP3
3037,ELP4
3038,ELP5
3039,ELP6
3040,EMB
3041,EMC1
3042,EMC1-AS1
3043,EMC10
3044,EMC2
3045,EMC3
3046,EMC4
3047,EMC6
3048,EMC7
3049,EMC8
3050,EMC9
3051,EMD
3052,EMG1
3053,EMILIN2
3054,EML2
3055,EML2-AS1
3056,EML3
3057,EML4
3058,EML5
3059,EMP1
3060,EMP3
3061,EMSY
3062,ENDOD1
3063,ENDOG
3064,ENDOV
3065,ENG
3066,ENGASE
3067,ENKD1
3068,ENO1
3069,ENO2
3070,ENO3
3071,ENOPH1
3072,ENOSF1
3073,ENOX2
3074,ENPP2
3075,ENPP4
3076,ENSA
3077,ENTPD1
3078,ENTPD1-AS1
3079,ENTPD3-AS1
3080,ENTPD4
3081,ENTPD5
3082,ENTPD6
3083,ENTPD7
3084,ENTR1
3085,ENY2
3086,EOGT
3087,EOMES
3088,EP300
3089,EP400
3090,EPAS1
3091,EPB41
3092,EPB41L2
3093,EPB41L4A-AS1
3094,EPB41L5
3095,EPC1
3096,EPC2
3097,EPG5
3098,EPHA1-AS1
3099,EPHA4
3100,EPHX2
3101,EPM2AIP1
3102,EPN1
3103,EPN2
3104,EPOR
3105,EPRS
3106,EPS15
3107,EPS15L1
3108,EPS8
3109,EPS8L2
3110,EPSTI1
3111,ERAL1
3112,ERAP1
3113,ERAP2
3114,ERBIN
3115,ERC1
3116,ERCC1
3117,ERCC2
3118,ERCC3
3119,ERCC4
3120,ERCC5
3121,ERCC6
3122,ERCC6L2
3123,ERCC8
3124,ERF
3125,ERG28
3126,ERGIC1
3127,ERGIC2
3128,ERGIC3
3129,ERH
3130,ERI1
3131,ERI3
3132,ERICH1
3133,ERICH6-AS1
3134,ERLEC1
3135,ERLIN1
3136,ERLIN2
3137,ERMARD
3138,ERMP1
3139,ERN1
3140,ERO1A
3141,ERO1B
3142,ERP27
3143,ERP29
3144,ERP44
3145,ERRFI1
3146,ERV3-1
3147,ERVK13-1
3148,ERVK3-1
3149,ESCO1
3150,ESD
3151,ESF1
3152,ESR2
3153,ESRRA
3154,ESS2
3155,ESYT1
3156,ESYT2
3157,ETAA1
3158,ETF1
3159,ETFA
3160,ETFB
3161,ETFDH
3162,ETFRF1
3163,ETHE1
3164,ETNK1
3165,ETS1
3166,ETS2
3167,ETV1
3168,ETV3
3169,ETV6
3170,ETV7
3171,EVA1B
3172,EVA1C
3173,EVC2
3174,EVI2A
3175,EVI2B
