"","gene_short_name","term","q_value","normalized_effect"
"198","AC007384.1","tissueLP",1,-0.12925608250085
"199","AC007448.4","tissueLP",1,-0.839559528648294
"200","AC007448.5","tissueLP",1,-0.82731120522125
"201","AC007450.1","tissueLP",1,-0.220033588630589
"202","AC007513.1","tissueLP",1,-0.0874882091931875
"203","AC007541.1","tissueLP",1,-1.48228685536642
"204","AC007566.1","tissueLP",1,-0.046773414696442
"205","AC007569.1","tissueLP",1,-0.974130673227246
"206","AC007613.1","tissueLP",1,-1.05028896999644
"207","AC007619.1","tissueLP",1,-0.0508086320401826
"208","AC007622.2","tissueLP",1,-0.184656751482799
"209","AC007686.4","tissueLP",1,-0.744607952214863
"210","AC007728.1","tissueLP",0.0512167107131595,0.885844924254283
"211","AC007728.2","tissueLP",1,-0.754573235168026
"212","AC007773.1","tissueLP",1,-0.279992914352622
"213","AC007780.1","tissueLP",1,-0.32550661601682
"214","AC007786.1","tissueLP",1,-0.39291675058827
"215","AC007881.3","tissueLP",1,-0.0235762514597086
"216","AC007952.4","tissueLP",1,-0.0703399005947447
"217","AC008014.1","tissueLP",1,-0.0588299802030291
"218","AC008035.1","tissueLP",1,0.209649472155437
"219","AC008040.1","tissueLP",1,-1.05028896999644
"220","AC008063.1","tissueLP",1,-1.02714872112244
"221","AC008074.2","tissueLP",1,-0.493289881133136
"222","AC008083.2","tissueLP",1,-0.514377678933949
"223","AC008083.3","tissueLP",1,-0.718091871685295
"224","AC008105.1","tissueLP",1,-0.299438090678529
"225","AC008105.3","tissueLP",1,0.159945383409771
"226","AC008115.1","tissueLP",1,-0.708632162226355
"227","AC008124.1","tissueLP",1,0.302866591235103
"228","AC008149.2","tissueLP",1,-0.240298178763252
"229","AC008267.5","tissueLP",1,-0.556160206860118
"230","AC008269.1","tissueLP",1,-0.33755940919352
"231","AC008378.1","tissueLP",1,-0.631584821662579
"232","AC008393.1","tissueLP",1,-0.480705327063557
"233","AC008397.1","tissueLP",1,-0.880413252646775
"234","AC008438.1","tissueLP",1,-0.0483139394377863
"235","AC008440.1","tissueLP",1.67423305072756e-08,-1.62379110433095
"236","AC008440.2","tissueLP",1,0.4318997693308
"237","AC008443.1","tissueLP",1,0.04282642583377
"238","AC008443.5","tissueLP",1,-0.101312382217193
"239","AC008462.1","tissueLP",1,-0.318624659484511
"240","AC008467.1","tissueLP",1,-0.114207560801222
"241","AC008537.4","tissueLP",1,-0.213707429138469
"242","AC008549.2","tissueLP",1,-0.369564063553152
"243","AC008554.1","tissueLP",1,-0.508920211050178
"244","AC008555.2","tissueLP",1,-0.337559409193529
"245","AC008555.4","tissueLP",1,-0.34609043071906
"246","AC008569.1","tissueLP",1,0.26926754055084
"247","AC008569.2","tissueLP",1,-0.428675730191218
"248","AC008608.2","tissueLP",1,-0.164260519163298
"249","AC008610.1","tissueLP",1,-0.982934963697507
"250","AC008622.2","tissueLP",1,0.478673184032259
"251","AC008629.1","tissueLP",1,-0.624317328615077
"252","AC008649.2","tissueLP",1,-0.730351121728601
"253","AC008667.1","tissueLP",1,-0.000443157017476132
"254","AC008696.2","tissueLP",1,-0.708248128448204
"255","AC008735.2","tissueLP",1,0.33201237225528
"256","AC008750.4","tissueLP",1,2.49867267297542e-13
"257","AC008750.7","tissueLP",1,-0.641718391199657
"258","AC008763.1","tissueLP",1,2.49867267297542e-13
"259","AC008764.8","tissueLP",1,0.142645790281027
"260","AC008771.1","tissueLP",1,0.431997275793567
"261","AC008875.2","tissueLP",1,-0.928770974418027
"262","AC008875.3","tissueLP",1,0.157884042196541
"263","AC008892.1","tissueLP",1,0.0415196213878852
"264","AC008897.2","tissueLP",1,-1.37456937125311
"265","AC008914.1","tissueLP",1,0.209649472163
"266","AC008915.2","tissueLP",1,-0.626402050094778
"267","AC008937.2","tissueLP",1,-0.171876842552475
"268","AC008966.1","tissueLP",1,-0.136002902269407
"269","AC008969.1","tissueLP",1,-0.3053514458373
"270","AC009005.1","tissueLP",1,-0.892783991927039
"271","AC009041.1","tissueLP",1,-0.337559409193532
"272","AC009041.2","tissueLP",1,-0.422661730376968
"273","AC009053.2","tissueLP",1,0.0984835564394152
"274","AC009061.2","tissueLP",1,-0.278817761024703
"275","AC009093.2","tissueLP",1,0.159974774725326
"276","AC009107.2","tissueLP",1,-0.0235762514597081
"277","AC009113.1","tissueLP",1,-0.840449068855485
"278","AC009118.2","tissueLP",1,-0.220033588630532
"279","AC009120.2","tissueLP",1,-0.0619794342813649
"280","AC009126.1","tissueLP",1,-0.294480774817572
"281","AC009133.1","tissueLP",1,-0.431121612094236
"282","AC009133.3","tissueLP",0.000658871782526361,-1.61527648013124
"283","AC009163.7","tissueLP",1,2.49867267297542e-13
"284","AC009185.1","tissueLP",1,-0.901631502774324
"285","AC009226.1","tissueLP",1,-0.721392792846033
"286","AC009228.1","tissueLP",1,-0.220033588630526
"287","AC009299.3","tissueLP",1,-0.119849070973374
"288","AC009303.2","tissueLP",1,-0.407522824066226
"289","AC009309.1","tissueLP",1,-0.452014194005186
"290","AC009313.1","tissueLP",1,0.083210636253219
"291","AC009315.1","tissueLP",1,-0.0467734146964415
"292","AC009318.1","tissueLP",1,-0.136002902269407
"293","AC009403.1","tissueLP",1,-0.278184205261158
"294","AC009403.2","tissueLP",1,-0.240298178763254
"295","AC009404.1","tissueLP",1,-0.288183415199305
"296","AC009486.2","tissueLP",1,0.245580613835815
"297","AC009495.3","tissueLP",1,-0.905529397699879
"298","AC009505.1","tissueLP",1,0.478673184032259
"299","AC009509.1","tissueLP",1,-0.428675730191218
"300","AC009522.1","tissueLP",0.614397465795256,-1.15538104321062
"301","AC009554.1","tissueLP",1,-0.351822807738052
"302","AC009560.4","tissueLP",1,-0.579452535624698
"303","AC009630.1","tissueLP",1,0.0227217768649773
"304","AC009690.2","tissueLP",1,-0.0680519353471077
"305","AC009754.2","tissueLP",1,-0.744607952214863
"306","AC009779.2","tissueLP",1,-1.10656606273515
"307","AC009812.1","tissueLP",1,-0.221434618963845
"308","AC009831.1","tissueLP",1,-1.03337101503034
"309","AC009879.4","tissueLP",1,-1.12752203892391
"310","AC009951.5","tissueLP",1,0.743786475629701
"311","AC009961.1","tissueLP",1,-0.350847990043758
"312","AC010149.1","tissueLP",1,-0.134626014090589
"313","AC010168.1","tissueLP",1,0.0916347444291728
"314","AC010168.2","tissueLP",1,0.0916347444291821
"315","AC010175.1","tissueLP",1,-0.392916750588274
"316","AC010186.1","tissueLP",1,-0.0696034777842528
"317","AC010186.3","tissueLP",1,-0.0235762514597085
"318","AC010198.2","tissueLP",1,-0.955414018706494
"319","AC010201.3","tissueLP",1,-0.240298178763254
"320","AC010226.1","tissueLP",1,0.307820624379135
"321","AC010247.1","tissueLP",1,-0.568212655977113
"322","AC010275.1","tissueLP",0.0189281973233928,0.721574271785522
"323","AC010331.1","tissueLP",1,2.49867267297542e-13
"324","AC010336.8","tissueLP",1,-0.503638078281954
"325","AC010359.3","tissueLP",1,-0.0920778915657758
"326","AC010491.1","tissueLP",1,-0.374699299339223
"327","AC010531.3","tissueLP",1,0.122424295193943
"328","AC010609.1","tissueLP",1,0.0096642928350506
"329","AC010615.2","tissueLP",1,0.0916347444291728
"330","AC010618.3","tissueLP",1,-0.236328221153199
"331","AC010624.3","tissueLP",1,0.245579801447574
"332","AC010642.2","tissueLP",1,0.234368772778503
"333","AC010654.1","tissueLP",1,-0.693944174364283
"334","AC010754.1","tissueLP",1,-0.822929157878719
"335","AC010834.2","tissueLP",1,-0.140829522650565
"336","AC010864.1","tissueLP",1,-0.161576148171526
"337","AC010883.2","tissueLP",1,2.49867267297542e-13
"338","AC010883.3","tissueLP",1,-0.437249640101184
"339","AC010884.1","tissueLP",1,-0.392916750588267
"340","AC010894.3","tissueLP",1,-0.518922430999721
"341","AC010894.4","tissueLP",1,0.0905051081287564
"342","AC010967.1","tissueLP",1,-0.19948029506162
"343","AC010976.1","tissueLP",1,0.626942886875998
"344","AC010978.1","tissueLP",1,0.526425315533395
"345","AC011246.1","tissueLP",1,-0.0235762514597085
"346","AC011247.1","tissueLP",1,-0.296974346913143
"347","AC011287.1","tissueLP",1,-1.24879920480339
"348","AC011313.1","tissueLP",1,-0.337559409193523
"349","AC011346.1","tissueLP",1,-1.06172138141524
"350","AC011444.1","tissueLP",1,0.361758175224532
"351","AC011444.3","tissueLP",1,-0.371278795014952
"352","AC011445.1","tissueLP",1,2.49867267297542e-13
"353","AC011446.2","tissueLP",0.000647634588861445,-1.30179969848809
"354","AC011446.3","tissueLP",1,-0.0467734146964415
"355","AC011447.3","tissueLP",1,-1.05961939638006
"356","AC011450.1","tissueLP",1,-0.410396174783617
"357","AC011462.5","tissueLP",1,-0.549865553127306
"358","AC011468.5","tissueLP",1,-0.749010957708636
"359","AC011476.3","tissueLP",1,-0.397461640922744
"360","AC011491.3","tissueLP",1,-0.930687307427673
"361","AC011498.1","tissueLP",1,-0.793646158159584
"362","AC011511.2","tissueLP",1,-0.385680062771033
"363","AC011603.2","tissueLP",1,0.386989374648807
"364","AC011611.3","tissueLP",1,0.487179511927862
"365","AC011825.4","tissueLP",1,-0.758725273056768
"366","AC011933.4","tissueLP",1,0.569293358683816
"367","AC011997.1","tissueLP",1,-0.428662324274647
"368","AC011997.2","tissueLP",1,0.0916347444291734
"369","AC012063.1","tissueLP",1,-0.157473867638231
"370","AC012146.1","tissueLP",1,-0.191198277952275
"371","AC012150.1","tissueLP",1,-0.410907028866757
"372","AC012184.3","tissueLP",1,-0.554753838441642
"373","AC012291.3","tissueLP",1,-0.356248864394389
"374","AC012306.2","tissueLP",1,-0.0476799868499791
"375","AC012307.1","tissueLP",1,-0.853857928029171
"376","AC012313.1","tissueLP",1,-0.568212655976858
"377","AC012313.6","tissueLP",1,0.0680584891515937
"378","AC012313.7","tissueLP",1,-0.0235762514597077
"379","AC012358.3","tissueLP",1,-1.0432908941071
"380","AC012360.1","tissueLP",1,-0.61092135698169
"381","AC012360.3","tissueLP",1,-0.593581257154073
"382","AC012368.1","tissueLP",1,0.0533776914063262
"383","AC012414.5","tissueLP",1,0.0916347444291728
"384","AC012447.1","tissueLP",0.46412396747602,-0.795027206883039
"385","AC012459.1","tissueLP",1,-0.801149323800857
"386","AC012485.3","tissueLP",1,-0.0422384518808338
"387","AC012507.1","tissueLP",1,2.49867267297542e-13
"388","AC012507.3","tissueLP",8.56316896621843e-08,1.13619048697348
"389","AC012615.1","tissueLP",1,-0.320982740505086
"390","AC012636.1","tissueLP",1,-0.128398871938938
"391","AC012640.2","tissueLP",1,-1.23584404973377
"392","AC012645.3","tissueLP",1,-0.495148219716433
"393","AC013264.1","tissueLP",1,-0.659722578127179
"394","AC013270.1","tissueLP",1,-0.220033588630569
"395","AC013400.1","tissueLP",1,-0.864367966192047
"396","AC013460.1","tissueLP",3.21494859676958e-21,1.82451424175212
"397","AC013472.2","tissueLP",1,-0.170322796469293
"398","AC013652.1","tissueLP",1,-0.0991047281698255
"399","AC015795.1","tissueLP",0.121662648280578,-1.29451221811146
"400","AC015802.4","tissueLP",1,-0.144641735818215
"401","AC015802.6","tissueLP",1,-0.0484285644136061
"402","AC015813.1","tissueLP",1,-0.0235762514597081
"403","AC015819.2","tissueLP",1,-0.595272746408052
"404","AC015849.1","tissueLP",1,-0.0181046925550356
"405","AC015849.3","tissueLP",1,-0.046773414696441
"406","AC015871.1","tissueLP",1,-0.356597265342487
"407","AC015871.7","tissueLP",1,-0.240298178763252
"408","AC015912.3","tissueLP",1,-0.27524915352826
"409","AC015923.1","tissueLP",1,0.213867032672601
"410","AC015971.1","tissueLP",1,-0.278184205260967
"411","AC015982.2","tissueLP",1,-0.331448698944433
"412","AC015987.1","tissueLP",1,0.0174389317606978
"413","AC016027.1","tissueLP",1,-0.671871722027525
"414","AC016065.1","tissueLP",1,0.0993651040714734
"415","AC016074.2","tissueLP",1.83563455590202e-10,-1.92152880510809
"416","AC016394.1","tissueLP",1,-0.943103637080146
"417","AC016405.1","tissueLP",1,-0.178629970748831
"418","AC016405.3","tissueLP",0.195155435132945,-1.3932234747314
"419","AC016526.4","tissueLP",1,-0.610921356981695
"420","AC016590.1","tissueLP",1,-0.567211596964528
"421","AC016596.1","tissueLP",1,-0.879924983241365
"422","AC016727.1","tissueLP",1,-0.221434618909879
"423","AC016747.1","tissueLP",1,-0.201287777746244
"424","AC016773.1","tissueLP",1,-0.626402050094783
"425","AC016821.1","tissueLP",1,-0.610921356981695
"426","AC016831.1","tissueLP",1,-0.0757409082329719
"427","AC016831.5","tissueLP",1,0.247656307162721
"428","AC016831.7","tissueLP",3.78355103194238e-09,-0.535532802358399
"429","AC016876.1","tissueLP",0.00154730272210748,0.874776098021754
"430","AC016949.1","tissueLP",1,-0.626402050094773
"431","AC017002.1","tissueLP",0.00327684855352682,0.915474100519058
"432","AC017002.3","tissueLP",1,0.409129792057317
"433","AC017002.5","tissueLP",1,-0.336174197164828
"434","AC017083.1","tissueLP",1,-0.557925898721775
"435","AC017083.2","tissueLP",1,0.159995792403726
"436","AC017101.1","tissueLP",0.00511725284804475,0.874344958028256
"437","AC017104.1","tissueLP",1,-0.281093312260976
"438","AC018362.1","tissueLP",1,0.15099185403378
"439","AC018521.5","tissueLP",1,-0.279261079838042
"440","AC018557.3","tissueLP",1,0.545017916570507
"441","AC018647.1","tissueLP",1,-0.0625030419638348
"442","AC018647.2","tissueLP",1,-1.21788802163148
"443","AC018653.3","tissueLP",1,-0.827311205221256
"444","AC018682.1","tissueLP",1,0.409129792057317
"445","AC018742.1","tissueLP",1,-0.67187172202752
"446","AC018754.1","tissueLP",0.00503102353091441,-1.87520025595222
"447","AC018797.3","tissueLP",1,-0.26311002209891
"448","AC018816.1","tissueLP",5.62877451424234e-06,-1.23612573282063
"449","AC018845.3","tissueLP",1,-0.657625311603606
"450","AC018926.2","tissueLP",1,0.099014886094366
"451","AC019077.1","tissueLP",1,-0.641718391199647
"452","AC019117.2","tissueLP",1,-0.444728190258061
"453","AC019129.2","tissueLP",1,-0.497639739416873
"454","AC019163.1","tissueLP",1,-0.727023903903066
"455","AC019205.1","tissueLP",1,-0.396291992694158
"456","AC020558.1","tissueLP",1,-0.0235762514597081
"457","AC020651.2","tissueLP",1,-0.701407708167873
"458","AC020656.2","tissueLP",1,-0.410907028866757
"459","AC020659.1","tissueLP",0.447926757813645,-1.06570687686808
"460","AC020765.2","tissueLP",1,-0.364428176849905
"461","AC020900.1","tissueLP",1,0.0916347444291728
"462","AC020910.5","tissueLP",1,0.546743780363798
"463","AC020911.2","tissueLP",0.235861850602019,-1.32529838119924
"464","AC020913.1","tissueLP",1,0.478566477216754
"465","AC020915.2","tissueLP",1,-0.3526461112598
"466","AC020916.1","tissueLP",1.34721550165420e-09,-0.760351657038379
"467","AC020922.4","tissueLP",1,2.49867267297542e-13
"468","AC021028.1","tissueLP",0.0461113884412707,0.840355782575731
"469","AC021054.1","tissueLP",1,-0.752324706711043
"470","AC021086.1","tissueLP",1,-0.178629970748827
"471","AC021092.1","tissueLP",1,-0.595080631140223
"472","AC021127.1","tissueLP",1,0.134110846768158
"473","AC021151.1","tissueLP",1,-1.00363125329333
"474","AC021188.1","tissueLP",1,0.0342895845457995
"475","AC021660.2","tissueLP",1,2.49867267297542e-13
"476","AC021660.4","tissueLP",1,0.0916347444291728
"477","AC021683.5","tissueLP",1,-0.748254247776703
"478","AC021739.4","tissueLP",1,-0.188358197661008
"479","AC021752.1","tissueLP",0.00339048429735276,-1.07290009217259
"480","AC021851.1","tissueLP",1,-0.534767381968785
"481","AC021851.2","tissueLP",1,-0.0467734146964415
"482","AC022075.1","tissueLP",1.67888155016514e-05,0.632627859851581
"483","AC022098.1","tissueLP",1,-0.430932647939863
"484","AC022098.4","tissueLP",1,-0.740928974360655
"485","AC022126.1","tissueLP",2.28494838175251e-104,2.87708173116054
"486","AC022137.4","tissueLP",1,-0.0235762514597081
"487","AC022146.2","tissueLP",1,-0.570594323435457
"488","AC022182.1","tissueLP",1,0.373582491384282
"489","AC022182.2","tissueLP",1,-0.858280365445953
"490","AC022210.2","tissueLP",1,-0.620097686696466
"491","AC022211.2","tissueLP",1,-0.356248864394393
"492","AC022217.3","tissueLP",1.70627531745931e-21,-1.70786675884309
"493","AC022239.1","tissueLP",1,-0.374699299339223
"494","AC022364.1","tissueLP",1,-0.53384973383789
"495","AC022506.2","tissueLP",1,-0.89096016519744
"496","AC022558.2","tissueLP",1,-0.335808179347682
"497","AC022706.1","tissueLP",1,0.215251993398462
"498","AC022868.2","tissueLP",1,-0.565239165254771
"499","AC022893.1","tissueLP",1,-0.00389369800873154
"500","AC022916.1","tissueLP",1,0.0885771281836605
"501","AC022973.4","tissueLP",1,0.0916347444291734
"502","AC023157.3","tissueLP",0.883546663766302,-1.28384994520357
"503","AC023355.1","tissueLP",1,-0.237278882768416
"504","AC023389.1","tissueLP",1,-0.186143005815502
"505","AC023421.2","tissueLP",1,-0.681071120023079
"506","AC023424.3","tissueLP",1.760550983965e-12,0.829287173475116
"507","AC023509.3","tissueLP",1,-0.683381602096408
"508","AC023509.6","tissueLP",0.0433199455267844,0.658847556313095
