,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
9862,16845,UL1,ENSG00000198755,0.008047172621865967,2.8967554486050425e-226,3.1076392452634896e-222,398,1
10345,18068,D6S218E,ENSG00000231500,0.00781976942558241,4.242266026100298e-222,2.2755514964002003e-218,401,1
6701,10410,RPL8,ENSG00000161016,0.007274619055603017,5.919395637352527e-202,2.1167758799172637e-198,398,1
5778,8839,MRXS35,ENSG00000147403,0.006552776642273786,2.896649996807251e-195,7.768815291437047e-192,401,1
146,233,US10,ENSG00000008988,0.006040275968306246,7.830684865064481e-116,5.600505815494117e-113,342,1
10524,18676,EEF1G,ENSG00000254772,0.005366559683655699,3.3094749655350532e-124,3.2276406754781864e-121,384,1
9906,16915,MT-ND4,ENSG00000198886,0.005108389614538832,6.731975377617917e-98,3.61103159255425e-95,364,1
9888,16890,MT-ND3,ENSG00000198840,0.004795157326962137,1.5236346377058695e-132,1.8161724881453965e-129,394,1
1263,1813,RPLP0,ENSG00000089157,0.004786154334235964,2.3287265145530845e-158,4.163763008020915e-155,401,1
10420,18321,L36A,ENSG00000241343,0.004725208178387215,9.005442375869304e-123,7.431568139101992e-120,398,1
6363,9842,EL30,ENSG00000156482,0.004593062151845851,1.9947930031959257e-142,2.6750174172857366e-139,401,1
3502,5175,L21,ENSG00000122026,0.0044451973512959295,8.189320919365475e-118,6.275359630210915e-115,391,1
9417,15987,CTG-B33,ENSG00000188846,0.004322660757121897,6.952485048900759e-99,3.925592610768807e-96,401,1
10095,17362,TMSB4X,ENSG00000205542,0.004309083606834126,2.477795778925718e-113,1.661362069769694e-110,401,1
2954,4358,RPS15,ENSG00000115268,0.00414944938070459,3.2947731563799423e-124,3.2276406754781864e-121,401,1
7518,11901,D16S444E,ENSG00000167526,0.0041187377158840395,2.755189091029628e-123,2.4631390473804872e-120,401,1
589,853,DBA18,ENSG00000063177,0.003971841018646956,2.100438366879281e-112,1.3255001646988779e-109,400,1
9705,16561,RPL37A,ENSG00000197756,0.003933168629455806,2.2049430685586437e-108,1.3141460688609516e-105,398,1
1976,2873,FZ-3,ENSG00000104290,0.0037192339077591896,0.0007450685462092648,0.009176917753998844,8,1
8721,14280,PTHSL2,ENSG00000179915,0.0035334782941000803,0.004051016072934369,0.03615582398539094,7,1
9266,15509,RPS23,ENSG00000186468,0.003496011482212609,2.5381605960890014e-84,1.1345577864517838e-81,401,1
7140,11199,RPS14,ENSG00000164587,0.0034385340474545954,2.309267552517127e-88,1.1797058239716065e-85,400,1
9751,16645,CCG2,ENSG00000198034,0.0033557409806144506,7.093546338872871e-88,3.308676744496876e-85,401,1
3324,4892,MLH3,ENSG00000119684,0.0033550169318914413,7.053565772212519e-05,0.0012087963834552062,12,1
10149,17521,ZNF539,ENSG00000213096,0.0032962553880431437,0.0005110698232965715,0.006629694152751655,11,1
9261,15494,PFDN6L,ENSG00000186409,0.0032088098426659903,0.0020408099553998896,0.02138067304836916,6,1
9863,16849,MT-ND2,ENSG00000198763,0.0032071473266795975,7.017543063462906e-56,2.214241234847943e-53,363,1
5643,8584,FTE1,ENSG00000145425,0.0031966289691627028,2.9516349066124923e-88,1.4393245126426735e-85,400,1
9736,16620,CACY,ENSG00000197956,0.00316361187702781,4.916931431453947e-38,1.014400776858422e-35,377,1
8609,14033,ZNF543,ENSG00000178229,0.0031271837651729584,0.00328332872132202,0.030709285546942137,8,1
2571,3766,RPS13,ENSG00000110700,0.0031157148040440908,6.704752571156652e-79,2.6640216882729097e-76,401,1
10195,17593,US14,ENSG00000213741,0.003113242846326043,5.364888160153573e-75,2.055518577933126e-72,401,1
299,453,VIM,ENSG00000026025,0.0030417921881990386,4.0404791264427925e-83,1.733850402739131e-80,394,1
2108,3067,RPS19,ENSG00000105372,0.0030149244645289947,9.581452375879948e-81,3.9534546572476956e-78,401,1
6975,10916,UL6,ENSG00000163682,0.0029343030601739883,6.554614637057333e-63,2.2683195427855184e-60,400,1
9930,16946,MT-CO3,ENSG00000198938,0.0029168839007616045,9.199343141475413e-53,2.5971198216249533e-50,400,1
6772,10532,RPL29,ENSG00000162244,0.0029058341681957246,1.167760942588665e-56,3.9149185600284997e-54,400,1
3644,5410,ATP5F1E,ENSG00000124172,0.0028801727225970485,5.013382571847484e-63,1.79278560769266e-60,389,1
4726,7131,SCRN1,ENSG00000136193,0.002850752543000614,0.0019055039826356163,0.020080792461409522,17,1
1938,2819,C16ORF88,ENSG00000103550,0.002850426733493805,0.0029268046063207634,0.028022306672332017,10,1
7778,12388,SMADIP1,ENSG00000169554,0.002845598118645804,0.00013611787378642,0.0021569757015963277,49,1
2646,3880,GAPDH,ENSG00000111640,0.002767292859474408,1.417275994579524e-20,1.4343902707404842e-18,388,1
4515,6799,RPS15A,ENSG00000134419,0.0027160881983669025,1.459578111811432e-56,4.74495575257971e-54,401,1
7939,12688,TANC2,ENSG00000170921,0.0026722631796642585,4.876806154819947e-10,2.1181528918586392e-08,54,1
9873,16868,MT-CO1,ENSG00000198804,0.002659167341906531,2.5443232841498458e-54,7.798714340674156e-52,401,1
7932,12676,US4,ENSG00000170889,0.0026059635542333127,4.588021419659299e-53,1.3672303830584713e-50,400,1
3770,5622,RPL23,ENSG00000125691,0.002593374714769166,6.602151693956212e-38,1.336375157976646e-35,290,1
6196,9564,GDE4,ENSG00000153982,0.002542216330766678,0.00558190576069137,0.04667395557341934,8,1
264,409,SPAST,ENSG00000021574,0.002514489966890086,0.0010592057705473305,0.012357474651429116,23,1
8786,14432,LRRC57,ENSG00000180979,0.002461189315432594,0.0004648349627824066,0.006111212598933405,21,1
9854,16830,MT-CYB,ENSG00000198727,0.002431626283852219,1.4301453204361598e-44,3.568046278520726e-42,397,1
4845,7313,ES6,ENSG00000137154,0.0024222258915033127,3.0096766652156863e-47,7.875075918154606e-45,401,1
2525,3703,MRT55,ENSG00000110060,0.002418205969863468,0.002263572470336262,0.02303947387264461,18,1
1994,2904,GC79,ENSG00000104447,0.002382070797940959,0.0013101180593658513,0.014779123597136542,23,1
4924,7435,LP1,ENSG00000137818,0.002355787745140437,6.644598067267279e-53,1.9265742720444153e-50,401,1
7771,12370,HE5,ENSG00000169442,0.0023404976661585593,1.7885799087338566e-20,1.7932603047567114e-18,326,1
8145,13119,EL38,ENSG00000172809,0.002340473801956564,2.5803770028272978e-45,6.591020115793155e-43,394,1
5956,9132,FAU,ENSG00000149806,0.0022976972721517087,1.0331449503659478e-42,2.4094737016360622e-40,400,1
475,693,P22-PHOX,ENSG00000051523,0.002287750105465079,4.819200179776461e-38,1.0137329319341545e-35,346,1
9867,16857,MT-ND5,ENSG00000198786,0.0022770860847437157,5.1400253522530974e-36,9.039703603110038e-34,371,1
2367,3465,EL28,ENSG00000108107,0.0022592338503447554,5.682347169757098e-37,1.06947755152902e-34,401,1
9912,16923,MT-ATP6,ENSG00000198899,0.0022338596301655325,2.3751657984097998e-36,4.246796447556722e-34,397,1
4236,6365,L27,ENSG00000131469,0.002201764773445081,8.018711989390501e-35,1.3874958422932468e-32,394,1
6896,10763,HEL-S-43,ENSG00000163191,0.0021978271814684074,2.7213635987789898e-21,2.9194788687701e-19,240,1
3251,4789,SLC16A7,ENSG00000118596,0.002196219014494043,5.2181441556714255e-06,0.00012038763548826463,57,1
8586,13986,ES27,ENSG00000177954,0.0021571594283467813,9.547589653832472e-37,1.7659748587295649e-34,401,1
8043,12910,HLDF,ENSG00000171858,0.00214503712933557,1.2400406856791646e-43,3.023444653628654e-41,401,1
3066,4518,EL22,ENSG00000116251,0.0021397895885236335,7.444997743258738e-38,1.4790728849940696e-35,396,1
8093,13012,CD371,ENSG00000172322,0.002127426512101117,0.002583139840400284,0.025377219970525867,17,1
4400,6622,TCTP,ENSG00000133112,0.0021092060423848636,1.7914685987953876e-51,4.8047187819692295e-49,401,1
5918,9061,US3,ENSG00000149273,0.0020822764483473246,2.2261995077802803e-40,4.975555899888927e-38,401,1
7654,12129,PP3731,ENSG00000168393,0.0020806978146235148,4.760910384506461e-05,0.0008598492694441972,30,1
8026,12874,GEPH,ENSG00000171723,0.0020570123236473294,2.2034499716884826e-07,6.303629679006411e-06,73,1
763,1088,CECR5,ENSG00000069998,0.0020404085516929626,0.0014425371641273446,0.015970628170029054,18,1
770,1102,C14ORF101,ENSG00000070269,0.0020379068122969735,0.005730145107249512,0.047762525552435646,27,1
9780,16706,RPL23A,ENSG00000198242,0.0020369357200124157,1.4190824423433095e-34,2.3787369439779726e-32,398,1
9682,16512,RARL,ENSG00000197562,0.0020034958918889365,0.002546094489836697,0.02515147484987853,12,1
662,952,EFI-A,ENSG00000065978,0.00199462464601241,1.3579442226480952e-27,1.867695592380611e-25,339,1
9702,16558,GP11,ENSG00000197747,0.0019796483357009584,5.294340570596569e-28,7.573024752181333e-26,377,1
2594,3795,LRBP,ENSG00000110921,0.0019792906547847545,0.000916029180821722,0.010931213628315277,19,1
712,1019,ROGD1,ENSG00000067836,0.0019710974560843576,0.0027168774053539678,0.026424896468392897,18,1
9553,16285,ZNF136,ENSG00000196646,0.001968828961253166,0.00036526969186145787,0.004989908421493182,32,1
9540,16251,NACA,ENSG00000196531,0.0019636725075542925,1.1779372031548826e-32,1.858369164036115e-30,400,1
7176,11285,FOXK1,ENSG00000164916,0.001956842839717865,0.0005994332020670887,0.007601323158127338,23,1
266,412,IBP160,ENSG00000021776,0.001951502679392349,0.0006605905180121271,0.008240482647946627,43,1
3241,4769,DJ677H15.3,ENSG00000118454,0.0019422976507080926,1.2770349165037916e-05,0.00026968564142229676,54,1
10592,19067,RPL17,ENSG00000265681,0.0019341758882018396,5.957392247935351e-21,6.145279234216388e-19,401,1
1131,1631,RAB10,ENSG00000084733,0.001919075846672058,7.461407564928844e-10,3.151416549470734e-08,103,1
2876,4244,PDAP2,ENSG00000114383,0.0018882470374757593,4.326737637746817e-06,0.00010156945596881368,66,1
3368,4953,AST1,ENSG00000120053,0.0018835671778236116,0.0029866558630500784,0.02835472929097455,28,1
4700,7098,CLIMP-63,ENSG00000136026,0.0018713202165520709,0.003828535015640841,0.03457283135336275,23,1
2324,3410,PLEKHA1,ENSG00000107679,0.0018710483397756303,1.9042666808752913e-05,0.0003790161957779244,49,1
5650,8599,L37,ENSG00000145592,0.0018621807049337467,4.7952210666159117e-39,1.0288626320531099e-36,401,1
6031,9265,MC1DN21,ENSG00000151413,0.0018517471849918365,0.004083984406833463,0.036329174723473794,20,1
6014,9236,ANK3,ENSG00000151150,0.0018392605537717994,4.4582672495649395e-09,1.6960386898344918e-07,110,1
10655,19407,WBSCR16,ENSG00000274523,0.0018329337239265443,0.0030125750252194576,0.028550269320277686,20,1
8322,13449,RPYL10,ENSG00000174748,0.0018264619769617653,2.4530005147568158e-29,3.6049026742891946e-27,397,1
5331,8067,TPGS1,ENSG00000141933,0.0018053363109457083,0.00010277243087762503,0.0016884267051380723,58,1
8562,13946,THAP5,ENSG00000177683,0.0017989395807186763,0.00219103857431711,0.022623158638377244,36,1
10193,17591,CL1C1,ENSG00000213719,0.0017955383597231332,6.106862235264909e-25,7.799335483324041e-23,341,1
9476,16134,CAPL,ENSG00000196154,0.001786256081695798,2.2217281108587483e-16,1.7024785123780464e-14,395,1
7817,12454,RNF109,ENSG00000169871,0.001770554482936859,0.0044605762245374615,0.03915962498922904,40,1
4073,6099,RPS4Y,ENSG00000129824,0.0017684454935184423,8.22874326356629e-21,8.407424545860873e-19,345,1
4135,6217,HUMEEP,ENSG00000130638,0.0017640014411881566,6.745967983597658e-05,0.0011685374210610917,64,1
908,1312,ACTB,ENSG00000075624,0.0017535825099731026,5.418845959296334e-32,8.304768493047296e-30,401,1
2865,4223,TFDP2,ENSG00000114126,0.0017390310143431027,0.004805971404146148,0.041356692665167914,24,1
1550,2237,PK18,ENSG00000100300,0.0017285460162730444,2.6375004388934742e-09,1.0364507219212159e-07,210,1
10537,18755,SEDLP,ENSG00000256060,0.0017277592649826636,1.3861187227177843e-05,0.0002870710744655674,65,1
4099,6154,EL36,ENSG00000130255,0.0017271000250913852,4.131292403789656e-26,5.540063113481928e-24,401,1
5362,8112,NIDDM1,ENSG00000142330,0.0017065931413624738,0.00018615432292572997,0.002800930682113929,37,1
10044,17219,LOBE,ENSG00000204673,0.0017021992802619935,0.00312076014932671,0.029367995510506093,25,1
641,926,DFNB89,ENSG00000065427,0.0016964434856368649,0.00018559157441682525,0.0027963854077860976,62,1
4224,6348,TBC1D5,ENSG00000131374,0.0016907011823994772,6.210460575083756e-08,1.936797123531934e-06,126,1
2314,3398,RAB11-FIP2,ENSG00000107560,0.0016827025428050903,0.00018072897924229257,0.0027385035159764332,41,1
5845,8944,TRUP,ENSG00000148303,0.0016803263796302012,4.027366247034521e-24,4.909725579339357e-22,399,1
5102,7713,CFAP23,ENSG00000139428,0.0016774273207110742,0.0008205778649660411,0.009902316462717312,31,1
2654,3891,TPID,ENSG00000111669,0.001670121869726761,2.6409505351784947e-19,2.5083255093360232e-17,296,1
7799,12419,TUG,ENSG00000169696,0.0016624505321184795,0.0045941256724100245,0.04004930204101049,33,1
1416,2046,TMEM14A,ENSG00000096092,0.0016584726558490233,0.00017811609310693855,0.0027181073212677624,44,1
4973,7522,EXOC6,ENSG00000138190,0.001658367148290078,0.002886037305055207,0.027817976827162857,48,1
2482,3638,RPL34,ENSG00000109475,0.0016569832799737888,3.872539819903152e-20,3.846722887770465e-18,401,1
4181,6280,UBE4B,ENSG00000130939,0.0016554075810644362,0.0005931169995698476,0.0075524852230547095,45,1
4605,6947,SNX14,ENSG00000135317,0.0016537287169032626,0.0006602665739031187,0.008240482647946627,45,1
993,1430,EHT,ENSG00000078699,0.0016337588429450988,0.004502389341244344,0.039429904369689246,35,1
503,728,NBLST1,ENSG00000054523,0.0016252782195806503,0.0032818122673497394,0.030709285546942137,20,1
9574,16323,S/G2NA,ENSG00000196792,0.0016200539408897866,0.004161058078595478,0.03692293719369089,49,1
302,457,MDU2,ENSG00000026508,0.0016179934869864608,1.2463602095622572e-23,1.4693354206795489e-21,349,1
10250,17701,TOM6,ENSG00000214736,0.0016167050470476565,5.815119469612811e-10,2.48544229760981e-08,184,1
2964,4370,RTN4-C,ENSG00000115310,0.0016106265155892622,7.639369645301457e-08,2.3550332630687943e-06,133,1
1805,2615,BTHS,ENSG00000102125,0.0016085616719554846,2.5377229754321892e-05,0.0004932009434861689,71,1
7462,11810,SNRPD,ENSG00000167088,0.001608274035876797,1.4488920762695315e-07,4.293843700060644e-06,124,1
5381,8155,TIP-B1,ENSG00000142669,0.0016082718774869844,2.4395208654893317e-15,1.7217881476953652e-13,385,1
5089,7687,C12ORF31,ENSG00000139233,0.0015981437431441413,6.242727006099579e-05,0.0010925281455372966,63,1
870,1256,NCBP3,ENSG00000074356,0.0015883001319149084,0.0029359687453114455,0.028022306672332017,57,1
7698,12216,ZBTB5,ENSG00000168795,0.0015818974375724792,0.0016440426442793882,0.017743751999828243,25,1
2063,2998,SNAPC2,ENSG00000104976,0.0015706054400652647,0.004939071093036147,0.042253871360519765,32,1
978,1409,HVPS34,ENSG00000078142,0.0015654622557315422,0.0018120481862081254,0.01926625663195319,47,1
7166,11264,UNC84A,ENSG00000164828,0.001552583730739096,0.0046328624437933135,0.040309284912420654,23,1
7543,11941,FINGER8,ENSG00000167645,0.0015503539015417514,0.002005807628943084,0.021075714244173753,46,1
4762,7190,AXO,ENSG00000136536,0.0015416505341311448,6.763351492254403e-09,2.484836808524152e-07,131,1
1372,1977,RNF189,ENSG00000092871,0.0015415569678658531,6.759804891527049e-06,0.00015171378007594597,84,1
5055,7640,IECEE,ENSG00000138814,0.001537734263502391,1.2296919014549854e-11,6.164548934022936e-10,226,1
10224,17637,C19ORF42,ENSG00000214046,0.0015371225096962669,0.00011879979401596936,0.001913639925230209,55,1
3169,4660,NOBP,ENSG00000117395,0.0015347354114055634,0.002385808933316874,0.023872520549563472,40,1
7038,11022,AIMP1,ENSG00000164022,0.0015309852712294635,3.155660133550299e-05,0.0005983274905296608,85,1
2767,4062,SSP1,ENSG00000112701,0.0015282437205314636,2.6208849241029027e-08,8.885317237823198e-07,140,1
1825,2655,BEXL1,ENSG00000102409,0.0015218393542827703,0.003714889708053863,0.033631507837976235,39,1
685,987,FAM54A2,ENSG00000066855,0.0015191234372280262,0.005403327167728819,0.04542302410492085,27,1
8948,14801,CSMD1,ENSG00000183117,0.0015186804991502028,0.004911992768289222,0.0420893437845102,39,1
3916,5845,DOD,ENSG00000127445,0.0015182414976488642,1.3916536361565847e-06,3.4964075430182295e-05,119,1
6428,9952,HRNF111,ENSG00000157450,0.001516889893647396,0.0006217005102991955,0.007828172622640574,66,1
5424,8229,FAP78,ENSG00000143207,0.001516536592620693,0.00029892199078190574,0.004213975186738877,73,1
4203,6323,C16ORF2,ENSG00000131148,0.001515268376379302,0.0028994414998399307,0.02786052614641901,33,1
5507,8347,CNIH-4,ENSG00000143771,0.001512715726026467,0.0008157764461080628,0.00987125402252994,56,1
6291,9718,ARH9,ENSG00000155366,0.0015103289028674221,6.307688489534707e-10,2.6852730998304894e-08,209,1
1969,2864,SGKL,ENSG00000104205,0.0015034548154002742,4.162483941346856e-05,0.0007633355166285312,76,1
1616,2325,TIMM9,ENSG00000100575,0.0014989979565143586,0.0012879959957938576,0.01456019077226186,60,1
7352,11615,BORCS7,ENSG00000166275,0.0014979527034658068,0.00012440288231405135,0.0019860031569421768,47,1
1452,2092,ATP5F1D,ENSG00000099624,0.0014964189500577987,1.0386556971202685e-11,5.280899677111962e-10,248,1
3141,4621,STK-2,ENSG00000117020,0.001491022573796329,1.3485922427326912e-06,3.396173140853594e-05,151,1
3210,4716,STX12,ENSG00000117758,0.0014886944309661263,0.0003712371385626339,0.0050349330246522595,38,1
4278,6432,MAC2,ENSG00000131981,0.0014862168174219358,4.1768315200515004e-08,1.3537476902450905e-06,211,1
6618,10287,G6PD,ENSG00000160211,0.0014857984072453266,0.0036102917167825533,0.03280310559859177,37,1
2799,4123,HTHG1,ENSG00000113272,0.0014841938796250718,0.005423481057938505,0.04551357193958187,23,1
3396,5015,ENY2,ENSG00000120533,0.0014768515314374652,1.7118759657255456e-08,5.943367430518981e-07,140,1
6045,9284,VTI1RP2,ENSG00000151532,0.0014709090485292323,0.0003024289597264257,0.004257818740085426,85,1
9941,16969,CFAP200,ENSG00000203666,0.0014666710344571916,0.0013907846798763162,0.015509706908225698,63,1
2771,4069,BTN2.1,ENSG00000112763,0.0014663275617819566,0.0029733470695353916,0.028303520285692708,39,1
394,575,HC9,ENSG00000041357,0.0014657988280489824,0.00028705460253301797,0.00406806047024335,69,1
3607,5340,MC1DN15,ENSG00000123545,0.0014637648578613035,8.034196566389385e-05,0.001370283954916142,62,1
3827,5714,PL6,ENSG00000126062,0.0014630974880580243,0.005137918785515704,0.043607272730231385,29,1
2241,3285,HLD16,ENSG00000106460,0.0014590703778796727,0.0004427862283498138,0.00587170662266601,63,1
2675,3920,SRSF9,ENSG00000111786,0.0014574232200781504,6.192680486022199e-09,2.2829923111356066e-07,180,1
4812,7263,ML50,ENSG00000136897,0.0014552323354615104,0.0008146377515857161,0.00987125402252994,45,1
7545,11947,EF2,ENSG00000167658,0.0014532948955300632,1.3595947701006795e-17,1.1219794379723145e-15,377,1
4900,7391,NY-REN-55,ENSG00000137601,0.0014441280202432112,0.0011840853605956003,0.013556955974887515,55,1
5233,7922,CKLFSF3,ENSG00000140931,0.0014371696743182838,1.0788103792624539e-07,3.269343996815708e-06,128,1
1677,2403,TRPC4AP,ENSG00000100991,0.0014357499100945213,0.000681622446985898,0.008473285760445787,77,1
2419,3535,HLR1,ENSG00000108654,0.0014352661770159804,3.0120720811178875e-18,2.6059281682445723e-16,381,1
419,614,HYTHDC2,ENSG00000047188,0.001435028324867117,0.00043707479103262105,0.005810332538039602,58,1
675,973,ATX3,ENSG00000066427,0.0014264716042412652,0.003590161561197961,0.03270865530115526,45,1
8023,12868,RGS19,ENSG00000171700,0.0014255761264640595,8.885139427492059e-06,0.00019295501169662918,107,1
2897,4276,MRL3,ENSG00000114686,0.0014247352159336994,0.00014083962618219,0.002212192547119377,76,1
9688,16525,SDR10E1,ENSG00000197601,0.0014220327138900757,0.0011197831666121835,0.012917240657436026,54,1
2817,4150,BXDC2,ENSG00000113460,0.0014203880727291108,0.0007824492724626658,0.009549619789510215,50,1
891,1285,EIF4G3,ENSG00000075151,0.0014177019882008312,5.493390335496455e-05,0.0009773315343151903,123,1
2788,4098,PFD1,ENSG00000113068,0.001414686003152062,0.00016420351664500922,0.002523746886200084,68,1
5803,8883,POLR2K,ENSG00000147669,0.0014136091062107927,2.6255085424962283e-08,8.885317237823198e-07,159,1
4654,7032,DNCLI2,ENSG00000135720,0.001412484865143614,0.002315233311256654,0.023365778892908168,53,1
1593,2295,KIAA0323,ENSG00000100441,0.0014091331151223953,0.004890138016016679,0.04193557205102073,31,1
6338,9798,DCK,ENSG00000156136,0.0014070637646268625,0.002389922359268379,0.023872520549563472,61,1
4616,6967,MLA1,ENSG00000135404,0.0014043232751271082,4.2869530818753755e-08,1.3810940739447155e-06,189,1
7359,11625,DIPB,ENSG00000166326,0.0014024838192822182,0.0003541984796522586,0.00488411476826405,73,1
792,1137,MRD66,ENSG00000070961,0.0013978208961157963,2.8100483208561086e-06,6.774426603627941e-05,145,1
118,190,C16ORF42,ENSG00000007520,0.001396462114320861,0.00024124029703816215,0.00351156839433569,72,1
4455,6705,CSS7,ENSG00000133884,0.0013952409712279716,0.001319759128791537,0.014841064919995399,41,1
3999,5984,ORMDL1,ENSG00000128699,0.0013921608991712053,9.734134793958857e-05,0.00161403088206477,107,1
8348,13503,NEW1CP,ENSG00000175048,0.0013900320913832066,0.006034876671017519,0.04968699687388791,59,1
9098,15153,IMMP2L,ENSG00000184903,0.001386543264590114,0.0003968563531717359,0.005335181650158375,83,1
3281,4836,SENP5,ENSG00000119231,0.0013843118571318113,0.0013982505364273576,0.01556061385351939,52,1
10456,18397,C4ORF48,ENSG00000243449,0.0013817596523200764,1.6527400757330288e-05,0.0003377256291897892,170,1
4405,6634,WEX7,ENSG00000133142,0.0013799874318970575,0.004654090951391341,0.040461173198157466,36,1
5501,8340,SRP9,ENSG00000143742,0.0013793198166379503,4.371061162060386e-07,1.2023780550406107e-05,157,1
2239,3283,PHF14,ENSG00000106443,0.0013788596227549124,0.0006516615737782198,0.008157555850049875,69,1
862,1243,CLTH,ENSG00000073921,0.0013769275974482298,3.913325458562633e-05,0.0007238302675768953,96,1
3903,5820,COX7C,ENSG00000127184,0.0013760004892985893,7.150370447741502e-15,4.917254754062233e-13,367,1
2485,3642,NOLA1,ENSG00000109534,0.001372750848531723,0.001877071537427659,0.01985919472734115,44,1
5026,7596,SGN4,ENSG00000138663,0.0013717696394609368,0.0035916103602498966,0.03270865530115526,46,1
10354,18099,TNF-ALPHA,ENSG00000232810,0.0013709634444431255,3.5934907197581424e-08,1.186183644355857e-06,152,1
7780,12391,PKCI-1,ENSG00000169567,0.001370896622969236,8.902230700677147e-15,5.968945684804026e-13,346,1
3983,5953,ATP6V1F,ENSG00000128524,0.001366759007665473,5.043320062576731e-06,0.00011685688473287941,142,1
2835,4177,URN1,ENSG00000113649,0.0013611747629263184,8.158915990932541e-05,0.0013871450198213043,88,1
3311,4875,ZAP3,ENSG00000119596,0.0013589993533160952,0.0003707947282440804,0.0050349330246522595,72,1
6166,9511,CENTB4,ENSG00000153317,0.0013546839055388865,0.00033062252296198733,0.004594453920124612,99,1
4741,7153,HLA-HA2,ENSG00000136286,0.0013471464740066994,0.002689687349177388,0.026234213547316823,82,1
3381,4983,PCMT1,ENSG00000120265,0.001340971368810405,6.994768985633436e-05,0.0012025622063762099,115,1
8520,13857,TALH,ENSG00000177156,0.0013399682072706002,1.711635010119196e-05,0.0003484330244508299,129,1
10694,19571,HC10-II,ENSG00000277791,0.0013395093860681991,2.9075123202928772e-06,6.978029568702906e-05,171,1
7892,12604,EBP1,ENSG00000170515,0.0013394136662765216,3.101137642001459e-08,1.0308804844261769e-06,186,1
4274,6426,MPAN,ENSG00000131943,0.0013374061304695752,0.002274597206727127,0.02310783980470513,49,1
9851,16824,KIAA0423,ENSG00000198718,0.001335999911481684,0.0009919043143841056,0.011693570862321631,55,1
7227,11378,SLP-2,ENSG00000165283,0.001335653682033737,0.0003454561283109017,0.004769695424091832,77,1
4023,6020,APC13,ENSG00000129055,0.0013351567917399935,0.0043253160465094986,0.03822239748513501,45,1
4468,6726,HSPC039,ENSG00000134049,0.001333745785906345,0.0002624742567679798,0.003769509808041349,79,1
6248,9660,XP3,ENSG00000154767,0.0013336098039305054,0.001297847492590523,0.014656113579485402,77,1
4301,6463,FXC1,ENSG00000132286,0.0013332503059735666,0.001110033980495494,0.01284621849272455,52,1
2416,3531,CD102,ENSG00000108622,0.0013254930754359677,2.9817128104462103e-05,0.0005681672296708161,139,1
5742,8771,HSHPK,ENSG00000146872,0.0013250899142943895,0.0014770199850617394,0.016268450102404866,52,1
10106,17385,ETFRF1,ENSG00000205707,0.0013225490227341651,0.0009820743143557453,0.01159042161101038,80,1
5664,8622,BTF3A,ENSG00000145741,0.0013189580705430773,1.2220318163641597e-15,8.91833831697599e-14,378,1
6178,9530,RPI,ENSG00000153574,0.0013161562383174896,0.0033652170025853475,0.031203152985078315,58,1
2427,3549,RAB5C,ENSG00000108774,0.0013148490657178007,1.625824913571264e-05,0.0003328597265800099,129,1
5477,8307,JTB,ENSG00000143543,0.0013144088936556735,1.6810823883395834e-08,5.874479433911091e-07,203,1
3268,4814,UCHL3,ENSG00000118939,0.0013129588526984055,0.002979258243887293,0.02830955043438696,48,1
4989,7548,SSB,ENSG00000138385,0.001312252642078833,6.292919516219162e-07,1.6835521339151913e-05,176,1
3119,4587,PHTF,ENSG00000116793,0.0013115635976709168,0.0025679644133887397,0.025287215400941535,58,1
4993,7554,NDHSAL,ENSG00000138411,0.0013087868409336738,0.002204234422343061,0.022737525848938806,106,1
1346,1928,SPAG7,ENSG00000091640,0.0013086977414786816,0.005198062500346029,0.04398827737682818,64,1
10138,17481,RCHF1,ENSG00000211460,0.0013079264679470577,0.0042703734031518965,0.037767985052772915,37,1
8660,14140,CGI-301,ENSG00000178974,0.001306475483273205,0.0004498411752665651,0.005943221832832156,76,1
7561,11982,OTUB1,ENSG00000167770,0.001306191329064408,5.873890050193692e-06,0.00013407466480527217,123,1
8068,12963,KRCC1,ENSG00000172086,0.0013047209749483082,0.0001389538416887192,0.0021895916140524914,73,1
5873,8988,HERC4,ENSG00000148634,0.0013040547259151936,0.0005737549488140611,0.00736273096994886,80,1
10278,17808,RNASEK,ENSG00000219200,0.0013037587058940057,8.174696611966023e-10,3.425708798952011e-08,271,1
185,292,CAHH,ENSG00000011275,0.0013020109476112739,0.00010715215288383047,0.0017470034895710233,82,1
8298,13397,ATP2B,ENSG00000174437,0.0012902476497598596,0.0024855225921762343,0.024666684892568586,74,1
9672,16494,LEU-22,ENSG00000197471,0.0012883169963808342,0.00024377309409964946,0.0035292817186248844,101,1
227,348,KIAA0776,ENSG00000014123,0.0012870120314451363,0.001821184739659354,0.019325093854664244,65,1
4148,6239,VPS2,ENSG00000130724,0.001285607649667843,0.005240258486145375,0.044265742550683135,74,1
5044,7624,VDP,ENSG00000138768,0.001285059472261849,0.0022291442644134314,0.02289410878298421,59,1
9432,16026,MISTR1,ENSG00000189043,0.0012841364730794523,5.470309204573907e-11,2.540496846176142e-09,283,1
3239,4765,PNAS-24,ENSG00000118418,0.0012818573088180729,1.0217256668321936e-05,0.00021988681323522358,123,1
9669,16487,GST 13-13,ENSG00000197448,0.0012814330088125694,2.131983380889651e-11,1.0349284031757546e-09,259,1
