,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
2746,4037,HAK005771,ENSG00000112530,0.007004305720329285,0.1021642456149943,0.35066975426138103,1,0
2950,4353,TB2L1,ENSG00000115255,0.006849691271781921,0.10427464069024175,0.3546132509214986,1,0
8016,12882,FRTS,ENSG00000171766,0.006800282746553421,0.022907221775318308,0.13062483386149296,2,0
4626,6992,ZC3H10,ENSG00000135482,0.006472855806350708,0.02712765329118087,0.14821940770166117,2,0
2244,3290,PEG1,ENSG00000106484,0.0058673471212387085,0.12216416284635816,0.38740184184828236,1,0
7671,12194,SLC16A4,ENSG00000168679,0.005687788128852844,0.12687418388736055,0.397047234146623,1,0
2308,3390,CCNJ,ENSG00000107443,0.005295366048812866,0.13824890871558038,0.41427102721108966,1,0
9489,16197,SRGAP2L,ENSG00000196369,0.005191748340924581,0.19669529314554846,0.5034440473938046,3,0
2482,3639,WFSL,ENSG00000109501,0.005103848874568939,0.14501493106842278,0.4253405231891736,1,0
6928,10865,HNS-S1,ENSG00000163536,0.005093902349472046,0.07385068638594121,0.2883219105020213,2,0
9395,15984,CB-2,ENSG00000188822,0.005088180303573608,0.14563715776421118,0.42601156036518373,1,0
2474,3627,JNK3,ENSG00000109339,0.0048915669322013855,0.05452566682651688,0.23746889951553063,2,0
881,1265,ZNF532,ENSG00000074657,0.004886765033006668,0.03590838091251205,0.17944136779845615,4,0
10154,17562,ERV-R,ENSG00000213462,0.004848895967006684,0.009353274760673658,0.0685889252646319,5,0
7450,11811,TTC16,ENSG00000167094,0.004743829369544983,0.19750024169603042,0.5046600067580028,2,0
9669,16523,NPP1,ENSG00000197594,0.0047114696353673935,0.0067691299478829505,0.05377641885154193,4,0
2894,4275,NEK11,ENSG00000114670,0.00454474613070488,0.06516213141601088,0.26798051664134426,2,0
5143,7787,WILLIN,ENSG00000139926,0.004420708864927292,0.06742431588577964,0.27236558587872267,2,0
422,615,CTPS2,ENSG00000047230,0.00439206138253212,0.025349215762985065,0.14094743074029442,4,0
4722,7125,IGAN3,ENSG00000136158,0.004323124885559082,0.07094415871657264,0.28178199926394715,2,0
9157,15300,CGKI-ALPHA,ENSG00000185532,0.004274584352970123,0.09813139521651083,0.342525198275553,2,0
9084,15166,FAM227A,ENSG00000184949,0.004272039979696274,0.08038716642013757,0.3042041517343187,2,0
4615,6968,PRPH,ENSG00000135406,0.0042649805545806885,0.18700276139888816,0.49143866793145846,1,0
6939,10881,ICA1L,ENSG00000163596,0.004255024716258049,0.02500524848544597,0.13946937814095878,4,0
6127,9448,HOX11L-PEN,ENSG00000152804,0.004235714673995972,0.019461529397218232,0.11660251248865564,5,0
4190,6298,EPS8L1,ENSG00000131037,0.0042142122983932495,0.03044235170018236,0.16083233564738672,3,0
5229,7928,CDHH,ENSG00000140945,0.004144757986068726,0.013819859208151068,0.09175255564791679,5,0
10583,19089,MYO15B,ENSG00000266714,0.003968790173530579,0.07814766230701145,0.2989936819027459,2,0
3294,4855,SID6-1512,ENSG00000119408,0.00396219827234745,0.013255451821683584,0.08860963393159144,4,0
4909,7414,HOMG2,ENSG00000137731,0.0038988888263702393,0.2123104946873381,0.5252647879522658,1,0
5531,8399,SLC56A5,ENSG00000144040,0.0038312822580337524,0.04305675959672472,0.20298328122245915,7,0
3773,5628,CIP4,ENSG00000125733,0.00376962311565876,0.09281509364468783,0.3315873765534764,4,0
8753,14392,S1PR5,ENSG00000180739,0.0037685508529345193,0.03536990639700351,0.17791278891757192,3,0
10278,17860,HXKR9,ENSG00000221947,0.003757983446121216,0.13761378811872516,0.41427102721108966,2,0
2118,3081,ATP1A3,ENSG00000105409,0.003755960613489151,0.0333891151647429,0.17165820177591534,4,0
61,93,PRKAR2B,ENSG00000005249,0.0037428736686706543,0.22407397285689934,0.5386325870537677,1,0
9773,16725,ZNF813,ENSG00000198346,0.00372314453125,0.06255197556911976,0.26054807715663303,3,0
10461,18470,D22S665,ENSG00000244752,0.003722667694091797,0.22568847422152927,0.5396065796915287,1,0
8631,14123,DPY19L3,ENSG00000178904,0.0037142187356948853,0.22659195641697893,0.5408907171714815,1,0
1348,1929,ORC6,ENSG00000091651,0.0036881566047668457,0.12376787190915198,0.39006184234111496,3,0
930,1336,FMO4,ENSG00000076258,0.0036697864532470705,0.021588000177140607,0.12578122627693078,5,0
4680,7071,PN-1,ENSG00000135919,0.003652118146419525,0.2358833223261798,0.5511863862619079,2,0
6201,9589,NRGN,ENSG00000154146,0.0036421045660972595,0.20205800633056448,0.5115313217366035,4,0
1183,1699,WSCR5,ENSG00000086730,0.003625538945198059,0.07265919855681086,0.28512871090449965,5,0
127,203,CDKL5,ENSG00000008086,0.003602653741836548,0.013218218654907028,0.08841592977851302,8,0
6428,9967,C21ORF13,ENSG00000157578,0.003533601760864258,0.24343742158628512,0.5602775301456109,1,0
1068,1545,FIC1,ENSG00000081923,0.003520175814628601,0.138588026184515,0.4149463152183128,5,0
10090,17388,ITSN,ENSG00000205726,0.003506593406200409,0.10291768921216013,0.35167375040619747,2,0
7693,12225,ZBTB49,ENSG00000168826,0.0035023242235183716,0.048752411363460604,0.2203839482023215,3,0
6130,9452,MUDHLOV,ENSG00000152904,0.003502219087547726,0.0131874751894107,0.08832062026478998,9,0
1260,1806,C20ORF12,ENSG00000089091,0.0034839436411857605,0.06224412681428936,0.2597709875503604,3,0
4031,6042,CD68,ENSG00000129226,0.0034813682238260904,0.16220856788887128,0.45246135308338997,3,0
8411,13649,STHAG10,ENSG00000175894,0.003466203808784485,0.10442033962246132,0.3548833440231477,2,0
4478,6741,DPH6,ENSG00000134146,0.003457417090733846,0.032269317569192164,0.1679961042395797,6,0
93,143,TTC22,ENSG00000006555,0.0034563150256872177,0.055493255897038005,0.23972685132696286,4,0
9791,16753,ZNF587,ENSG00000198466,0.003453075885772705,0.037018298340388466,0.18249194938674146,4,0
3813,5695,GASP5,ENSG00000125962,0.0034086406230926514,0.23477188910794178,0.5501331513310168,2,0
46,71,EPB3,ENSG00000004939,0.0033852458000183105,0.2591280401225132,0.5775155705910499,1,0
702,1002,EVI-5,ENSG00000067208,0.0033745113760232925,0.03889893452740203,0.189005757646982,4,0
9999,17154,AIF-1,ENSG00000204472,0.0033698193728923798,0.11747276795474178,0.3785531196116595,2,0
2581,3780,PPFIBP1,ENSG00000110841,0.0033687129616737366,0.23522120693004733,0.550346320831668,3,0
2230,3272,PAI-1,ENSG00000106366,0.003364528218905131,0.07316754636611242,0.28659519167326186,3,0
7997,12848,DSCAM,ENSG00000171587,0.0033551957458257675,0.04313815156755066,0.20298328122245915,4,0
9033,15049,GLC1M,ENSG00000184349,0.003347069025039673,0.036530222668199296,0.18111210858969734,6,0
6649,10345,NEK8,ENSG00000160602,0.003343645069334242,0.009223372098129514,0.0679319751023858,9,0
8779,14450,FCRL6,ENSG00000181036,0.0033362582325935364,0.18371072182652137,0.48757326395048756,2,0
4303,6469,4930465P12RIK,ENSG00000132321,0.003335416316986084,0.2645847890985419,0.5843346064046783,1,0
3220,4736,APOA1,ENSG00000118137,0.0033292447527249656,0.025562908726569744,0.14176757615372107,6,0
8929,14793,KFA,ENSG00000183077,0.003325575590133667,0.01725119540696874,0.10772189598438965,5,0
115,180,AGM6,ENSG00000007312,0.0033024102449417114,0.021169993200191934,0.1240883728411907,6,0
10346,18143,PINLYP,ENSG00000234465,0.0032889023423194885,0.13619144199390426,0.41211476471113895,2,0
9965,17096,HLA-DRA1,ENSG00000204287,0.0032857656478881836,0.14020612998032708,0.417190176704452,2,0
3168,4661,P55CDC,ENSG00000117399,0.0032798623045285544,0.09670003563021617,0.33946740231362604,3,0
1109,1600,ZNF671,ENSG00000083814,0.0032690266768137612,0.03703006872886256,0.18249194938674146,6,0
7768,12394,CLIC3,ENSG00000169583,0.003238032261530558,0.06973207159732683,0.278226808768917,12,0
6081,9369,MRD29,ENSG00000152217,0.0032212634881337485,0.11528910892834365,0.3744710547508742,3,0
632,909,NHERF2,ENSG00000065054,0.0032084782918294272,0.11243667265565271,0.36969301344271227,6,0
8089,13036,SYNPO2,ENSG00000172403,0.0031956301795111764,0.0313777938796954,0.16471803659689122,9,0
3368,4955,C10ORF95,ENSG00000120055,0.003168504685163498,0.0419262466680647,0.19928458746928757,4,0
8518,13892,MAGE-F1,ENSG00000177383,0.0031580552458763123,0.0489048113038395,0.22088638728503468,7,0
7406,11731,LDHC,ENSG00000166796,0.0031527504324913025,0.1318071425949897,0.40537699312169584,2,0
5395,8194,SLC44A3,ENSG00000143036,0.003136962652206421,0.03773311123594028,0.18476629548499518,4,0
9173,15338,ZNF696,ENSG00000185730,0.003134898841381073,0.039324303183133874,0.19031098603191726,4,0
4916,7425,THBS-1,ENSG00000137801,0.003134446839491526,0.12257158902475648,0.3881192036860193,3,0
3980,5950,DOCK4,ENSG00000128512,0.0031334776431322098,0.08339719388001458,0.31140186515379226,4,0
68,102,GBD1,ENSG00000005471,0.0031317248940467834,0.2887172638488149,0.609408029477633,1,0
6171,9535,GTF2E1,ENSG00000153767,0.003125662250178201,0.013064710125059385,0.08764761037534113,7,0
6949,10893,CDS 1,ENSG00000163624,0.0031254366040229797,0.28930017691782905,0.6097452459384041,1,0
4376,6582,C1ORF89,ENSG00000132881,0.003124875326951345,0.10432299370177553,0.35466506017533783,3,0
2618,3844,GSG1,ENSG00000111305,0.003121791034936905,0.006592387458230614,0.052645695220128,10,0
8239,13320,GPR160,ENSG00000173890,0.003112998604774475,0.026993724934388914,0.1477137456935978,5,0
1231,1769,DOCK3,ENSG00000088538,0.0031127631664276123,0.1745760176964517,0.4734077312903764,2,0
9667,16518,BCO2,ENSG00000197580,0.0031099319458007812,0.2911961576836839,0.6117945072259009,1,0
9927,16984,FCGRIIIA,ENSG00000203747,0.003094226121902466,0.07874838722194452,0.3001388684482247,3,0
6335,9804,RP64,ENSG00000156172,0.003089122474193573,0.13864560211446,0.4149463152183128,2,0
7543,11965,SRR,ENSG00000167720,0.0030638128519058228,0.2967416606580301,0.6175294294572181,1,0
4813,7262,GARNL3,ENSG00000136895,0.003045855462551117,0.026639004145575414,0.14614605296873315,5,0
950,1367,HSPC150,ENSG00000077152,0.003038376569747925,0.14230257767381688,0.4206233244021267,4,0
9663,16512,RARL,ENSG00000197562,0.003020927309989929,0.2708235561708826,0.5898412574809806,3,0
1738,2510,AGSW,ENSG00000101440,0.0030189678072929382,0.14498571434583774,0.4253405231891736,2,0
7020,11016,ABLIM2,ENSG00000163995,0.0030150479740566677,0.07995213561619617,0.30361965259356194,9,0
4559,6882,GC-GAP,ENSG00000134909,0.0030129275151661466,0.19516542577503604,0.5009651353367356,7,0
10316,18008,ARL17,ENSG00000228696,0.003000600884358088,0.15397840758871284,0.44015912507657184,6,0
10186,17609,LTB4R,ENSG00000213903,0.0029931457506285775,0.027667207769933637,0.15055291057328216,9,0
8191,13231,DAB1,ENSG00000173406,0.002989344298839569,0.14145397263765955,0.4190402746823503,7,0
5245,7949,ZNF287,ENSG00000141040,0.002988278865814209,0.3067627639511633,0.6271786933439811,1,0
9416,16035,H1.0,ENSG00000189060,0.0029768794775009155,0.3082817536475062,0.6278794428419207,1,0
1571,2267,LSC3,ENSG00000100364,0.002972729504108429,0.24930588605463733,0.5682138912644269,3,0
200,309,DAP12,ENSG00000011600,0.002965673804283142,0.10522267855230583,0.35591587637923033,9,0
7999,12852,HSPC195,ENSG00000171604,0.002954099327325821,0.02606356021609629,0.14394773922340132,10,0
8385,13603,PAAF1,ENSG00000175575,0.002949983945914677,0.06701270823965302,0.27214224214578847,7,0
4985,7546,ASNSD1,ENSG00000138381,0.0029333680868148804,0.11822421439580531,0.3791743372161363,4,0
9213,15419,HH114,ENSG00000186073,0.0028945952653884888,0.022364095430507255,0.12848556757795182,12,0
5035,7613,SCA41,ENSG00000138741,0.0028827842324972153,0.10490928662152196,0.3555296045664173,4,0
1492,2155,SLC35E4,ENSG00000100036,0.0028714239597320557,0.23330588464640123,0.5482713887817228,3,0
3949,5893,PT49,ENSG00000127951,0.0028671681880950927,0.15832406686192224,0.44658866227813826,5,0
3329,4899,C14ORF140,ENSG00000119703,0.00286690890789032,0.32403372952222265,0.6381164416060099,1,0
1165,1671,RP76,ENSG00000085998,0.0028653320941058073,0.008067211525749164,0.0612707576093956,11,0
10139,17533,KIAA1984,ENSG00000213213,0.002860153093934059,0.08569479928870213,0.316172505610772,4,0
4059,6081,EPB41L4,ENSG00000129595,0.00284498060743014,0.061458481311787994,0.2576972891025598,6,0
6188,9564,GDE4,ENSG00000153982,0.0028414158150553703,0.021626598619007124,0.12593759902716004,8,0
9804,16772,TIED,ENSG00000198542,0.0028406381607055664,0.32781243966596885,0.6414294566751069,1,0
2236,3279,CLDN15,ENSG00000106404,0.0028367340564727783,0.16791250732159646,0.4614254659756163,3,0
3455,5096,WW,ENSG00000121270,0.0028342418372631073,0.43266861180134264,0.7278717851445783,2,0
7268,11479,ZMYND19,ENSG00000165724,0.002822715789079666,0.19086232102377887,0.4955017202045207,2,0
3259,4802,PKD2,ENSG00000118762,0.0028214827179908752,0.14998757484260247,0.4330641709850832,4,0
7687,12218,ADAL,ENSG00000168803,0.0028074830770492554,0.06633668567743603,0.2701139037717348,5,0
4266,6415,ZSCAN5,ENSG00000131848,0.0027994298272662694,0.022323120029337014,0.12831899752773487,9,0
448,651,STL5,ENSG00000049089,0.0027853834132353463,0.04979576152069794,0.2233093844745202,6,0
2988,4409,CHST10,ENSG00000115526,0.0027702152729034424,0.3383048198441104,0.6523985754837324,1,0
9529,16273,ZNF782,ENSG00000196597,0.0027507156133651733,0.06012838867662459,0.25411006879951564,5,0
6640,10332,UTDP4-1,ENSG00000160447,0.002747645601630211,0.12469018073033447,0.39204555062864116,4,0
7384,11696,4933433C09RIK,ENSG00000166578,0.0027411033709843955,0.29088649945529643,0.6116265153719693,3,0
6632,10322,GPSM1,ENSG00000160360,0.0027373656630516052,0.18540450445215462,0.48940025589798464,2,0
2530,3711,CGS23,ENSG00000110080,0.002732996828854084,0.09439850020838209,0.3348504599972056,8,0
10359,18195,CCDC200,ENSG00000236383,0.0027296552434563637,0.11187980442699212,0.3689580744527915,8,0
7054,11070,TENR,ENSG00000164113,0.002721160650253296,0.34609456581545983,0.6591527757733544,1,0
4254,6400,TOP2,ENSG00000131747,0.002713775634765625,0.08872030329398409,0.3220697382967036,5,0
5862,8977,SIAT8F,ENSG00000148488,0.0027133673429489136,0.4574785684977677,0.7459161879437143,3,0
896,1290,TTC38,ENSG00000075234,0.0027118921279907227,0.3765811588521978,0.6834108846209433,6,0
7316,11582,TRM61,ENSG00000166166,0.0027032680809497833,0.12330793691742677,0.38929973362285475,4,0
5468,8309,CAGA,ENSG00000143546,0.002696514129638672,0.350152514404087,0.6628572170325912,1,0
5180,7845,TSPAN-3,ENSG00000140391,0.002693828195333481,0.022114455305948476,0.1275339716145745,12,0
3719,5544,OI15,ENSG00000125084,0.002685082145035267,0.04319981148053701,0.20308462736833663,8,0
10498,18639,JTK8,ENSG00000254087,0.0026763002662097708,0.014022825973593812,0.09269780453778774,17,0
9987,17134,NG37,ENSG00000204396,0.0026684552431106567,0.355113988253306,0.6657025282974636,1,0
6630,10317,ZNF761,ENSG00000160336,0.0026636257767677306,0.048137371215313064,0.21869478259193084,5,0
7877,12598,PASD4,ENSG00000170485,0.002660018391907215,0.05098883202601567,0.226988365653075,8,0
8240,13323,P138,ENSG00000173905,0.0026597018043200177,0.015834124308124285,0.1014767427981466,15,0
4634,7005,PRKACN2,ENSG00000135549,0.0026511847972869873,0.3580232852170071,0.667333479877303,1,0
9078,15151,C2ORF38,ENSG00000184898,0.002648982405662537,0.2759473315787194,0.5960306522542369,5,0
8881,14676,FES,ENSG00000182511,0.00264696404337883,0.14710415855710118,0.4287978145120808,6,0
7211,11373,NOL6,ENSG00000165271,0.0026445661981900534,0.07262015616026249,0.28512871090449965,6,0
10638,19422,H3FD,ENSG00000274750,0.002638518810272217,0.3603924141037963,0.6697150350071819,1,0
122,192,CRAMP1,ENSG00000007545,0.0026369334922896493,0.022645835976537732,0.12954821446193515,9,0
3397,5017,SKT,ENSG00000120549,0.0026366238792737326,0.46509353992733327,0.7495805385662719,3,0
9060,15109,TF34,ENSG00000184635,0.0026271238923072813,0.08038706916369862,0.3042041517343187,5,0
9075,15147,ARMCX2,ENSG00000184867,0.002625640481710434,0.11566054846369514,0.37533600409021556,4,0
10208,17639,NAG2,ENSG00000214063,0.002620140090584755,0.03457037141232802,0.17479419615421188,8,0
2052,2978,BHLHA18,ENSG00000104903,0.002618107944726944,0.08570816918368393,0.316172505610772,6,0
1724,2488,O-FUT,ENSG00000101346,0.002611316740512848,0.04276685686773751,0.20202482143652448,8,0
8517,13890,HIC-1,ENSG00000177374,0.0026088116260675285,0.028240068137508824,0.15250776080916892,13,0
2200,3228,CHN2,ENSG00000106069,0.0026011566321055093,0.01632156067169303,0.10379310762064171,15,0
673,962,ZMYND12,ENSG00000066185,0.0025991931557655334,0.15453421652911678,0.4403682156937239,5,0
1206,1731,C14ORF160,ENSG00000087299,0.002587325870990753,0.08556561927783331,0.3159731782228679,7,0
1200,1724,GRIF,ENSG00000087250,0.0025780200958251953,0.36987454939284237,0.6769759954619635,1,0
956,1373,PAK3,ENSG00000077264,0.002572928865750631,0.2553211963839733,0.5740934233603162,9,0
7315,11581,BCK,ENSG00000166165,0.0025721192359924316,0.15152466262021722,0.43596926706069483,8,0
805,1149,TTCP 1,ENSG00000071246,0.002568960189819336,0.3713926053903742,0.6778949628466324,1,0
6210,9608,C4ORF19,ENSG00000154274,0.002566660443941752,0.13076557858741947,0.4036807671065653,3,0
5824,8928,GSN,ENSG00000148180,0.002561065767492567,0.18735221985108708,0.49157211557365266,7,0
10488,18595,ZNF550,ENSG00000251369,0.002557390584395482,0.006793201957181841,0.05392764993288387,13,0
10517,18753,CTSO,ENSG00000256043,0.0025549083948135376,0.6278038694219796,0.8460846020276546,2,0
3365,4949,WDR15,ENSG00000120008,0.002546392846852541,0.01165324654487375,0.08077251714496848,16,0
9233,15469,CT123,ENSG00000186281,0.002544984221458435,0.1772257191056522,0.4775623970492412,4,0
716,1020,PDZD4,ENSG00000067840,0.002540837973356247,0.2955374166173603,0.6161144854736454,2,0
4055,6076,RP27,ENSG00000129535,0.0025320235225889417,0.06451219007279485,0.26612520935653317,9,0
1276,1828,MSTP154,ENSG00000089335,0.0025315582752227783,0.01573291159913993,0.10107003618187735,18,0
10137,17529,MLLT11,ENSG00000213190,0.0025199254353841147,0.02336350545656443,0.13273197874501244,12,0
1877,2734,TMCO7,ENSG00000103047,0.002509870876868566,0.023593011652589955,0.13318796087906476,12,0
4163,6257,ICB1,ENSG00000130775,0.0025002136826515198,0.1594060296001646,0.4475823730960049,6,0
878,1261,BCS1L,ENSG00000074582,0.0024942904710769653,0.030277407272015628,0.16027718955808964,11,0
4760,7184,BAF53A,ENSG00000136518,0.002494201502379249,0.015516038354191033,0.10009714140664565,17,0
6432,9972,C2CD2,ENSG00000157617,0.002493463456630707,0.23361609196854072,0.5487595369359733,2,0
8294,13427,ZNF497,ENSG00000174586,0.0024925420681635537,0.23588450912674608,0.5511863862619079,3,0
3661,5439,TP53TG5,ENSG00000124251,0.0024754653374354043,0.17692201862400925,0.47712362061055524,3,0
9540,16297,HSH2,ENSG00000196684,0.0024745031259953976,0.021728558042780236,0.12630766365449117,16,0
9137,15264,PDJ,ENSG00000185345,0.0024737601096813497,0.2012266244099561,0.5107085749193818,13,0
7600,12069,ANKS3,ENSG00000168096,0.002472315397527483,0.015611977022529097,0.10048438330925351,9,0
5540,8415,LIPT1,ENSG00000144182,0.0024670486648877463,0.018046810326681026,0.11129642868975469,12,0
1907,2772,C16ORF23,ENSG00000103260,0.0024591187636057534,0.051736048506153536,0.22890892410457017,12,0
8069,12996,C5ORF34,ENSG00000172244,0.0024527423083782196,0.10182278843491961,0.34971784520511673,4,0
10513,18712,TMPRSS4-AS1,ENSG00000255274,0.0024506946404774985,0.08090969946672585,0.30498485448404333,6,0
3461,5103,PLBD1,ENSG00000121316,0.0024334080517292023,0.32235282519794306,0.637822804917875,4,0
7394,11715,ZNF328,ENSG00000166704,0.0024322159588336945,0.4085027686238958,0.7091353783746637,4,0
8690,14239,KAIA1777,ENSG00000179604,0.0024213294188181558,0.1258510811575312,0.39465277543660376,9,0
4368,6568,VSTM2L,ENSG00000132821,0.002420635095664433,0.10948218184533438,0.36495286761722673,7,0
9151,15287,AROM,ENSG00000185480,0.0024193227291107178,0.3978554486868674,0.6997776463911564,1,0
8903,14735,DDX28,ENSG00000182810,0.0024180573721726737,0.09572640790036627,0.33722625829838493,6,0
9103,15197,SLC24A3,ENSG00000185052,0.002415671944618225,0.3986195624677953,0.7003801303474356,1,0
3704,5515,SOX4,ENSG00000124766,0.0024133523305257163,0.13550841338882988,0.41083103878641175,6,0
4165,6259,CT109,ENSG00000130783,0.0024131804704666136,0.11289905046996423,0.3704154201846958,5,0
4633,7003,AHI1,ENSG00000135541,0.0024085909128189085,0.3117623819101828,0.6313659886301338,5,0
4677,7066,TTLL4,ENSG00000135912,0.002406348784764608,0.20916068347226546,0.5212710633708381,6,0
1415,2044,MRPS18A,ENSG00000096080,0.0024061325405325207,0.02344080285403231,0.13298867884485557,14,0
5034,7611,CN5A,ENSG00000138735,0.002406034086431776,0.10483349158082764,0.35545133050827304,7,0
5184,7849,CDDG2,ENSG00000140400,0.002404150553047657,0.06421946198115946,0.26556094171117783,8,0
9393,15982,ZDHHC11,ENSG00000188818,0.0023947730660438538,0.32052691634275443,0.6368316784999178,2,0
7887,12618,DLGAP1B,ENSG00000170579,0.0023933090269565582,0.11762826848101819,0.3785531196116595,10,0
9028,15032,KCNK12,ENSG00000184261,0.0023900618155797324,0.22499384304556658,0.539498704570717,3,0
8296,13433,IQCK,ENSG00000174628,0.002387017011642456,0.4042662847518985,0.7054403851080464,1,0
8657,14168,TMTC2,ENSG00000179104,0.002385704778134823,0.06953670476637283,0.27775776626001,8,0
7019,11012,PIGX,ENSG00000163964,0.0023845559672305457,0.016121647455104793,0.10282711292240454,19,0
4310,6477,CARD6,ENSG00000132357,0.002381250262260437,0.4052723101814616,0.706505155418081,1,0
3927,5862,SYNGR3,ENSG00000127561,0.0023775371638211336,0.009099787604474531,0.06720663824573639,11,0
9565,16348,H2BB,ENSG00000196890,0.0023733973503112793,0.07805992103006906,0.29876472277019644,6,0
2995,4417,IL-1RT2,ENSG00000115590,0.0023702532052993774,0.21291794560090793,0.5252647879522658,4,0
9177,15347,THSD6,ENSG00000185761,0.002360445447266102,0.04931552015675791,0.22208574657641733,8,0
4426,6667,IAN-6,ENSG00000133561,0.0023603207535213893,0.02031673249901472,0.11980830855283515,18,0
7223,11395,SPG90A,ENSG00000165389,0.0023597761367758117,0.006961166208232108,0.05501633130919383,24,0
4358,6554,SYTXI,ENSG00000132718,0.002355770932303535,0.08356610824809495,0.3115763988708786,9,0
6801,10619,C1ORF59,ENSG00000162639,0.0023500435054302216,0.022450896977726457,0.12877699825092265,12,0
9396,15985,BTBD12,ENSG00000188827,0.002347158888975779,0.2696330820239208,0.5889023696968163,3,0
9664,16513,PIGN,ENSG00000197563,0.002345584953824679,0.01573140739871826,0.10107003618187735,12,0
10673,19553,ZNF670,ENSG00000277462,0.0023377351462841034,0.21258413139109622,0.5252647879522658,4,0
9336,15809,BLOCK27,ENSG00000188010,0.0023363716900348663,0.161009609788751,0.4500788074204476,6,0
2588,3787,HCRNN4,ENSG00000110880,0.0023342405756314596,0.029114504666136094,0.15581570738113515,15,0
7921,12681,GSTA4-4,ENSG00000170899,0.0023341327905654907,0.11400741707044158,0.3726817550083513,6,0
7978,12808,C18ORF4,ENSG00000171451,0.0023296549916267395,0.11857678919670783,0.3796992691694795,8,0
6347,9826,PCGF6,ENSG00000156374,0.002324427664279938,0.07346163045264838,0.2873267350319253,10,0
8738,14353,C11ORF77,ENSG00000180423,0.002319738268852234,0.12911760190448138,0.40055631483055937,5,0
5470,8311,NUP210L,ENSG00000143552,0.002318489054838816,0.2108707874590765,0.5243128077314256,6,0
5536,8411,RABL2A,ENSG00000144134,0.002318323589861393,0.05567961155527123,0.24033573564909294,8,0
10134,17525,DITHP,ENSG00000213160,0.0023082375526428224,0.5042820140797377,0.774654838716264,5,0
10107,17450,ATP10A,ENSG00000206190,0.0023043970577418804,0.03586711649001608,0.17931883776451082,16,0
8618,14093,MST077,ENSG00000178694,0.0022957707444826764,0.03830021344893829,0.1866895702433683,15,0
7774,12405,C2ORF13,ENSG00000169621,0.0022937147454781966,0.07513708609553564,0.29164300652304864,11,0
5589,8502,LIMD1,ENSG00000144791,0.002290732227265835,0.06347465622789007,0.26357118788075795,8,0
5113,7738,XRCC11,ENSG00000139618,0.002290325860182444,0.10290420301706454,0.35167375040619747,6,0
5329,8074,FAM125A,ENSG00000141971,0.0022867498072710905,0.09682400559574647,0.3395258451156674,11,0
9005,14985,ST6GALNACIII,ENSG00000184005,0.0022842995822429657,0.5380736124748839,0.7978718244244714,4,0
10463,18472,SZFP41,ENSG00000245680,0.0022836867719888687,0.07713380149085418,0.2965981616393384,8,0
390,569,SLC66A4,ENSG00000040531,0.0022822916507720947,0.42505155616679635,0.722519702055434,1,0
2580,3779,P3H3,ENSG00000110811,0.002274045099814733,0.08048629243475856,0.30435300341943133,6,0
7840,12519,CHRNB1,ENSG00000170175,0.0022729694843292235,0.021820062480696015,0.12658236679619372,15,0
10674,19564,CCL3,ENSG00000277632,0.002265731875713055,0.022421312922244082,0.12870214896690568,26,0
8953,14862,TRIM61,ENSG00000183439,0.002264969050884247,0.6795870041930534,0.8691863403682561,2,0
8513,13882,MGRISCE2,ENSG00000177302,0.0022613352962902616,0.0891046719152028,0.3230270587474295,7,0
8458,13752,HG3B,ENSG00000176533,0.0022605596618218856,0.03172801355615191,0.16623057591625773,11,0
5690,8700,SIMPL,ENSG00000146243,0.0022552646696567535,0.292348955635078,0.6132545579288986,4,0
7558,12003,CMRF35-H,ENSG00000167851,0.0022462583146989346,0.06527326983533209,0.2682238417939523,16,0
10102,17431,DOK5L,ENSG00000206052,0.0022426205021994455,0.09329345026174513,0.33239737942089054,14,0
5889,9023,GAS2,ENSG00000148935,0.002242017537355423,0.0917546114245928,0.3300638675666659,6,0
3836,5724,ARHGEF14,ENSG00000126217,0.002241373062133789,0.4333421544929439,0.7282895688111952,1,0
6058,9317,BIC-D 1,ENSG00000151746,0.0022408366203308105,0.009988562057535866,0.07183848964012868,23,0
5345,8097,APPI,ENSG00000142192,0.002240278474662615,0.01920657230956661,0.11574749980441544,23,0
4704,7102,DRAM,ENSG00000136048,0.0022366667787233987,0.25457507167835136,0.5731991538599565,6,0
3377,4979,BA350J20.1,ENSG00000120253,0.002230367726749844,0.16732720608480567,0.46040777234382935,9,0
5152,7802,EFCAB11,ENSG00000140025,0.0022295713424682617,0.43544971570921376,0.7298374341846889,1,0
7042,11049,MON1A,ENSG00000164077,0.00222725048661232,0.14765520218412276,0.4298228557704789,6,0
7322,11591,HPS6,ENSG00000166189,0.002226256407224215,0.0685615342255864,0.27535810160739893,13,0
3985,5961,CFAP9,ENSG00000128581,0.0022219094363125887,0.05408093670299015,0.23629243213069012,11,0
4282,6441,AKI-1,ENSG00000132024,0.0022210199385881424,0.1680635264156216,0.46160356614129056,4,0
6595,10263,EAR2,ENSG00000160113,0.0022197067737579346,0.1313733077408363,0.4047403239037183,4,0
10136,17528,TRIM59,ENSG00000213186,0.002217741310596466,0.009887333574563102,0.07148719460206385,25,0
8649,14150,C3ORF38,ENSG00000179021,0.0022139074625792325,0.012956400408811757,0.08714904061947328,27,0
