,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
3292,4867,KIAA1608,ENSG00000119522,0.0023107252469876916,0.001881355669252094,0.03758019787515161,41,1
2938,4358,RPS15,ENSG00000115268,0.002293902635574341,2.971594421831801e-19,4.270663064348811e-17,330,1
43,62,SDAP,ENSG00000004779,0.002292494948317365,0.0027071530824839094,0.04913067070344092,41,1
2401,3531,CD102,ENSG00000108622,0.0022805235901121367,0.0006421956074500826,0.015994731347146667,59,1
4362,6622,TCTP,ENSG00000133112,0.0022663794683687615,4.962876320965098e-22,7.540027096209117e-20,330,1
2443,3600,CORD24,ENSG00000109103,0.0022431846369396556,9.789578398480546e-05,0.0031374206884261517,55,1
9005,15153,IMMP2L,ENSG00000184903,0.0022203895263373853,4.394585869830149e-05,0.0015683362659611958,80,1
10068,17537,DNLZ,ENSG00000213221,0.0022151575847105544,0.0008262500052327632,0.019614216084041153,55,1
7201,11461,FAM204A,ENSG00000165669,0.0021974271799944625,1.559416084237255e-05,0.0006052697100680002,79,1
964,1398,CMAP,ENSG00000077984,0.002179647416904055,6.440163160267767e-09,4.535836768837596e-07,145,1
3981,5992,PSMG2,ENSG00000128789,0.002157498965971172,0.00024024671415572864,0.006942999470234169,64,1
1481,2160,MFNG,ENSG00000100060,0.002152254515224033,0.0013547809384212989,0.029404276081858194,45,1
5222,7969,MP100,ENSG00000141279,0.0021464082311434918,1.8740520844526745e-05,0.0007169260402213739,83,1
8932,14987,ACTG1,ENSG00000184009,0.002131013836287245,1.0408380857879177e-14,1.2299236713727227e-12,316,1
3920,5880,AAMP,ENSG00000127837,0.0021271020808118456,0.002509997256315186,0.04666751891767833,47,1
469,693,P22-PHOX,ENSG00000051523,0.0021235851362405135,1.2308238761243907e-11,1.1899829020529905e-09,259,1
10634,20239,MVCD6,ENSG00000291237,0.0021229435097087513,2.211139375416481e-06,0.0001040507400776738,110,1
2415,3552,BHLHD13,ENSG00000108788,0.002121487259864807,0.002025459181889767,0.0394519384604353,45,1
9002,15150,H1FX,ENSG00000184897,0.002119773426241251,6.59262290280067e-17,8.447294526660858e-15,283,1
5493,8396,CGI121,ENSG00000144034,0.002112699124742957,0.0027704720935459106,0.04985443437370687,34,1
6628,10392,RIGE,ENSG00000160932,0.0021105565403292817,4.237465317438236e-08,2.6824668839854546e-06,164,1
8161,13299,HRB,ENSG00000173744,0.0021016694446827503,0.00191470772398576,0.037779066130962075,47,1
5718,8805,GPR174,ENSG00000147138,0.002080439308355021,9.41983589127107e-06,0.0003882943980762319,86,1
1177,1711,LFTD,ENSG00000087086,0.002079862104012416,2.495859678355141e-13,2.7085171101333597e-11,325,1
6006,9299,MS2,ENSG00000151651,0.0020786427821104345,0.0019391621023708441,0.03807199184080587,52,1
6736,10596,FAAP20,ENSG00000162585,0.002067802207810538,0.00012261962174543611,0.003846783708739567,63,1
856,1241,T-BET,ENSG00000073861,0.0020666166375844907,0.00023897822198866916,0.006933765879165997,78,1
8728,14491,FAM39E,ENSG00000181404,0.0020634248688980775,9.815116473131201e-05,0.0031374206884261517,91,1
732,1052,RASGRP2,ENSG00000068831,0.0020602796135879143,0.0002878179894664452,0.008005619208916995,82,1
4044,6099,RPS4Y,ENSG00000129824,0.002058934715558898,1.940883350834504e-09,1.4536122842341513e-07,265,1
4467,6787,PIG19,ENSG00000134333,0.0020440232132283432,6.042311300933962e-14,6.8361681580247535e-12,211,1
4672,7109,VPS36,ENSG00000136100,0.002042774217469352,0.0003023661479551601,0.008287793771915276,70,1
263,412,IBP160,ENSG00000021776,0.002041133189642871,0.0010753760473980855,0.02423013615270898,54,1
9651,16621,UL11,ENSG00000197958,0.0020383988877922567,4.368525746744414e-13,4.5106088656919265e-11,329,1
7817,12604,EBP1,ENSG00000170515,0.002037429708545491,1.2685939766533885e-05,0.0005127238945026233,118,1
2678,3949,MYONAP,ENSG00000111913,0.0020215890125224465,0.00199560704303193,0.03908523186490714,95,1
1535,2237,PK18,ENSG00000100300,0.0020184435627677226,0.0013367437491728046,0.0291915190399441,88,1
5968,9236,ANK3,ENSG00000151150,0.002007940240825216,0.0007338937559788181,0.01794243699962007,96,1
7851,12672,KIAA0232,ENSG00000170871,0.002005169573037521,0.0009517152309370852,0.02189816574195803,69,1
1854,2719,HRPB33,ENSG00000102978,0.0019980191923024363,0.00042492747882912616,0.011076234650362149,57,1
6792,10691,CANP2,ENSG00000162909,0.0019881202883663632,5.8598384361074574e-05,0.00202356952830411,84,1
4472,6799,RPS15A,ENSG00000134419,0.001965652270750566,1.6754708804016748e-12,1.6970126488639821e-10,330,1
4448,6762,XIP,ENSG00000134248,0.0019464839362736905,0.0006223636048294035,0.015537175909297431,66,1
8166,13307,SUI1,ENSG00000173812,0.0019394479691982268,7.412535993930844e-11,6.569360024621211e-09,330,1
1120,1631,RAB10,ENSG00000084733,0.0019366698868480729,0.0007651112785169418,0.01845115294110584,81,1
10146,17656,TTC11,ENSG00000214253,0.001926628741579996,0.0009349106725304826,0.02157570910251501,71,1
876,1272,NNE,ENSG00000074800,0.0019148687999217939,1.0305821078844794e-07,6.123039506900245e-06,156,1
211,332,SLC25A39,ENSG00000013306,0.0019083658774052897,0.0021647971466467694,0.04163221999021409,62,1
6687,10494,DBA11,ENSG00000161970,0.0019077626397696937,2.7296467345740305e-08,1.770109330621635e-06,328,1
5762,8883,POLR2K,ENSG00000147669,0.0019007195727993743,4.376964465454677e-05,0.0015673069727309928,99,1
272,424,RNH1,ENSG00000023191,0.0019002722142493888,0.0006015637268650157,0.015160261220875456,73,1
1101,1605,US7,ENSG00000083845,0.0018960257526487111,8.1016154016871e-10,6.429901477383754e-08,320,1
7572,12111,H1F4,ENSG00000168298,0.0018903675743124702,5.9101990476348366e-08,3.654358539046308e-06,220,1
8219,13399,UL4,ENSG00000174444,0.001885257900143281,2.7614829521345032e-11,2.5761729119254777e-09,312,1
2725,4023,KRTCAP1,ENSG00000112378,0.0018810960685922986,0.0008957645053659503,0.0210762290145285,84,1
6593,10342,SEMDK,ENSG00000160584,0.0018749968384817448,1.9085269586768782e-09,1.4395166103211772e-07,217,1
7382,11797,ERP57,ENSG00000167004,0.0018687306049590309,4.98428235958022e-08,3.1181084055373905e-06,192,1
4071,6154,EL36,ENSG00000130255,0.0018380607092162457,4.76291406012992e-11,4.36668888185187e-09,328,1
10104,17591,CL1C1,ENSG00000213719,0.0018340405498155103,9.432299928115809e-09,6.43028908560972e-07,221,1
4080,6169,YNL147W,ENSG00000130332,0.0018330703395000403,5.860455239470295e-05,0.00202356952830411,138,1
7549,12083,HOOK3,ENSG00000168172,0.0018231498618279734,0.0019402933312380611,0.03807199184080587,62,1
7539,12067,CSN6,ENSG00000168090,0.0018197613266798167,0.002679189959093121,0.048789700710539965,78,1
6399,10004,RER1,ENSG00000157916,0.001802357623264903,0.002735393327320114,0.04939033622419255,84,1
4553,6932,PNPLA-GAMMA,ENSG00000135241,0.0018002717977478391,0.00018954011697273134,0.005614927977729799,105,1
2862,4246,EL24,ENSG00000114391,0.001792663598761839,6.201164028090762e-11,5.6366990973286544e-09,323,1
1044,1525,PTPRC,ENSG00000081237,0.0017910753423193366,3.127658598680307e-11,2.892404277996962e-09,301,1
6974,11022,AIMP1,ENSG00000164022,0.0017873604634874745,0.0017577811614433339,0.0355448817354041,76,1
7947,12874,GEPH,ENSG00000171723,0.0017758720751964684,0.0002640591063180968,0.007468799456630212,66,1
1626,2358,NY-REN-37,ENSG00000100722,0.0017753064315369788,0.002722656545513131,0.049327857515386965,47,1
4210,6377,E2(17)KB2,ENSG00000131508,0.0017690878500912915,3.313272824708219e-06,0.00015058400209731586,187,1
5880,9073,RAGULATOR1,ENSG00000149357,0.001759236821761498,0.0013647313421869098,0.02946317599791532,78,1
1236,1796,SHUJUN-2,ENSG00000089009,0.001717521828978069,6.3265550352200044e-09,4.485527519970983e-07,327,1
8320,13605,RAB6,ENSG00000175582,0.0017111503280872523,0.0010097901259756175,0.022897906161515335,86,1
2810,4166,PPWD1,ENSG00000113593,0.0017049541430813925,0.0018478036000760944,0.03707809676756465,70,1
2655,3920,SRSF9,ENSG00000111786,0.0017031072678729,0.0007742529929535167,0.018503776584405957,117,1
2929,4344,NRBP1,ENSG00000115216,0.0017029317666073234,0.0009533475071487134,0.02189816574195803,98,1
6515,10219,MINDIN,ENSG00000159674,0.001694480816905315,0.00017305568391054802,0.005199003385278751,104,1
7089,11229,TAGAP,ENSG00000164691,0.0016877901429931323,2.6111109762421065e-06,0.00012101600057358866,240,1
3889,5827,RAL1B,ENSG00000127314,0.0016832014993776248,5.705353331401274e-08,3.5483293964592133e-06,237,1
5615,8614,CMAVM,ENSG00000145715,0.0016788565553724766,0.0008295620910483649,0.019648981822493007,96,1
5314,8102,YMP,ENSG00000142227,0.0016783844506324723,0.00015511223785334835,0.0047357277358925,172,1
2798,4148,PDE43,ENSG00000113448,0.001669811230385676,1.3471540070439161e-08,9.010681047114496e-07,256,1
18,26,MIC2X,ENSG00000002586,0.0016564229061167529,4.111659580803437e-07,2.2539948268992035e-05,257,1
9762,16805,DD132,ENSG00000198668,0.0016360505703528216,1.9909356581778665e-09,1.4806713793511616e-07,314,1
410,606,GRP78,ENSG00000044574,0.001634292770177126,5.484635566011328e-10,4.418871154888672e-08,272,1
4719,7180,LIMD2,ENSG00000136490,0.0016303125579478378,0.0015087968667558272,0.03152466537907313,118,1
7709,12391,PKCI-1,ENSG00000169567,0.001623566987666678,1.3423496124158051e-06,6.51867037810141e-05,235,1
4295,6506,ZIS,ENSG00000132485,0.0016030931404528727,0.0025922975308266274,0.04770318637873518,131,1
10242,17999,OST4,ENSG00000228474,0.0015981609516955437,3.947634875836699e-06,0.00017420372159553232,235,1
1190,1730,ADD1,ENSG00000087274,0.0015978266506694084,0.0013685762992919764,0.02946317599791532,86,1
4274,6475,ARA24,ENSG00000132341,0.0015827024598484454,9.823799616792745e-05,0.0031374206884261517,184,1
2750,4062,SSP1,ENSG00000112701,0.0015692293505977701,0.0014591328951927772,0.030675932508432046,108,1
6730,10581,CLAST6,ENSG00000162511,0.0015631071561551923,9.63906899657992e-07,4.835448055595635e-05,259,1
6912,10916,UL6,ENSG00000163682,0.0015554334455673848,4.745779162595725e-07,2.549058656273007e-05,327,1
1510,2205,TREB-5,ENSG00000100219,0.0015519978841403862,1.7867835029301876e-05,0.0006860087564499114,154,1
9423,16206,PTPN1,ENSG00000196396,0.001550803634714573,0.00032140609014923426,0.008719780022288537,141,1
8822,14701,PLC-BETA-1,ENSG00000182621,0.0015427717968584998,0.0002168872267171975,0.006354258005888142,126,1
2842,4215,HPVE6A,ENSG00000114062,0.0015421521346100041,0.002560212747131159,0.047361573241215565,122,1
5624,8626,MDC-3.13,ENSG00000145779,0.0015382871421334011,6.670175920774211e-05,0.0022591503476889724,153,1
3055,4518,EL22,ENSG00000116251,0.0015336958841877695,5.548421193901379e-07,2.9356944973702076e-05,322,1
648,945,FAM107B,ENSG00000065809,0.0015310053899884224,7.537264541826076e-05,0.0025138416707627094,200,1
10570,19452,LAG-1,ENSG00000275302,0.0015283656322349936,6.562000480495621e-05,0.0022367588176304787,118,1
5622,8622,BTF3A,ENSG00000145741,0.001526825957828098,4.62213759562189e-06,0.0002006385033854645,297,1
9046,15228,1-8D,ENSG00000185201,0.001524534768291882,0.00041930335600551776,0.010956489413068014,140,1
903,1317,DLGH1,ENSG00000075711,0.0015163587199317084,0.0027040742793469773,0.04913067070344092,81,1
4987,7599,GPIG4,ENSG00000138670,0.0015122018291451836,3.4689310326579132e-06,0.00015632237937422417,177,1
9956,17207,HLC-7,ENSG00000204628,0.001496598353752723,1.0369309692131683e-06,5.1773525152967343e-05,325,1
7348,11730,OI9,ENSG00000166794,0.0014946748765461754,1.4939070041552635e-05,0.0005868166970130958,209,1
2384,3512,ALS18,ENSG00000108518,0.001488475920483708,2.173342571125253e-09,1.605104044716463e-07,313,1
10249,18029,PET100,ENSG00000229833,0.0014855178599139207,0.0016275589046369338,0.033421084839233214,131,1
3487,5177,TFIIIA,ENSG00000122034,0.0014848173470110506,0.0013212985864099948,0.028973217456639784,148,1
144,232,HTP1,ENSG00000008952,0.0014813780784606934,0.0009314105330246702,0.02157570910251501,140,1
10000,17335,PRR13,ENSG00000205352,0.001480612786192643,0.0002353382972937419,0.006857048744435466,190,1
8840,14751,EL33,ENSG00000182899,0.0014799504154702511,3.7385381232535883e-06,0.000165962951707414,328,1
419,619,ARAP2,ENSG00000047365,0.0014786331330315541,0.0014068905358387935,0.029924561697291137,118,1
7088,11227,EFABP,ENSG00000164687,0.0014735203550522585,0.0006615569859712643,0.01640013647040652,83,1
4638,7065,DRIP2,ENSG00000135905,0.001466032054464696,2.498287501774469e-05,0.000935538295118714,177,1
9012,15171,LYRM6,ENSG00000184983,0.00143406400835611,0.002086627078633561,0.04049503463735021,123,1
2626,3880,GAPDH,ENSG00000111640,0.0014215364615381347,0.00035488216758674314,0.00945907732402259,307,1
7182,11421,RPL36AP42,ENSG00000165502,0.0014036377717879405,0.00029407490201840974,0.00809816312853231,289,1
6636,10408,PDB3,ENSG00000161011,0.001394673840690205,1.9998859550436287e-07,1.1373682958229408e-05,262,1
3401,5042,PAIP2A,ENSG00000120727,0.001393979074249805,0.0009083571206134134,0.02127836558969967,142,1
6236,9718,ARH9,ENSG00000155366,0.0013873073108056013,0.0002674599885448259,0.007544925671549664,102,1
8275,13520,MARCKSL1,ENSG00000175130,0.0013789972112436962,0.00012301638260045237,0.0038478800851641497,157,1
3750,5622,RPL23,ENSG00000125691,0.001377401178452506,0.0006204141567946469,0.015524951900026047,201,1
2794,4141,SUB1,ENSG00000113387,0.0013773678823815825,0.0002605386334364352,0.007388875644257302,213,1
2924,4337,B3-1,ENSG00000115165,0.0013728743623086504,1.6986236080074094e-06,8.211300941435819e-05,283,1
1104,1609,SMAP2,ENSG00000084070,0.0013695466293006384,0.00017149064065753605,0.005166580632841065,238,1
8827,14718,LPC2,ENSG00000182718,0.0013661138939135003,0.00010370817945856039,0.0032728085713406223,165,1
9813,16897,CD3EPSILON,ENSG00000198851,0.0013653877766648674,9.316160944896826e-06,0.00038551506478201456,314,1
4576,6967,MLA1,ENSG00000135404,0.0013632657607709328,0.0019121581899725632,0.037779066130962075,127,1
5488,8386,SNRPG,ENSG00000143977,0.0013171760970121854,0.0021640409684442036,0.04163221999021409,154,1
10007,17362,TMSB4X,ENSG00000205542,0.00130860527808016,3.535079887597874e-07,1.95810284398976e-05,330,1
7523,12042,4T2HC,ENSG00000168003,0.0013019378448641578,0.0027303907967014007,0.04938385395054319,172,1
9413,16188,CD55,ENSG00000196352,0.001286424941732069,0.0010584299044176394,0.023949791560599138,243,1
8715,14463,NPM1,ENSG00000181163,0.0012818898802018242,2.5478534511670353e-06,0.00011884395374193607,311,1
2101,3078,P50CDC37,ENSG00000105401,0.0012675490087041487,0.002114915189408773,0.0409692587237929,208,1
3506,5209,PPP1R135,ENSG00000122406,0.001255221456010765,0.00024168336357866825,0.006964536985382624,321,1
10256,18081,TMA7,ENSG00000232112,0.001251594107223037,0.0007428902547710476,0.018037985980570985,298,1
5352,8175,PAIRBP1,ENSG00000142864,0.0012311298611029139,0.0016973912012908797,0.03478180236171196,159,1
4530,6898,ANX1,ENSG00000135046,0.001225974382334993,0.0020862073041443426,0.04049503463735021,262,1
3884,5820,COX7C,ENSG00000127184,0.001214921844343767,0.0005876545532164679,0.014915766523764048,282,1
1355,1973,LC17,ENSG00000092841,0.0012114074476909289,0.0019314897918408314,0.03803961840042082,273,1
1436,2091,CIRBP,ENSG00000099622,0.0011656024681140425,0.0023498150536557863,0.0445173487910484,233,1
3714,5565,MAR,ENSG00000125347,0.001113587852128208,0.001607911128851276,0.0331447478048362,229,1
790,1142,EL31,ENSG00000071082,0.0010735250863374449,2.1199920159018802e-05,0.0008052183960398748,306,1
9770,16822,MT-CO2,ENSG00000198712,0.0010654593958999172,0.0009042911607677112,0.02122988188689759,330,1
2913,4321,NCL,ENSG00000115053,0.0010453396810675567,0.002169294863591858,0.041643413130504355,265,1
2657,3922,NKR-P1A,ENSG00000111796,0.0009807661745717617,4.050868124327049e-06,0.0001780205888521412,183,1
1032,1505,HEL-S-65P,ENSG00000080824,7.070913503235234e-05,0.0007721203299075805,0.018494368712989005,329,1
6372,9959,DSIPI,ENSG00000157514,3.0394806526601314e-05,0.0011310817266989813,0.02511284794038344,320,1
3394,5034,HSP105,ENSG00000120694,1.7509050004422875e-05,0.0018869605703179084,0.03758019787515161,281,1
9918,17130,HSP70I,ENSG00000204389,-7.137952588539756e-05,0.0008836407211035739,0.020837071106289375,181,1
2499,3691,LAP-1,ENSG00000109971,-0.0001021689964645177,7.096324586180025e-06,0.0003006749481036835,329,1
8544,14085,IRE1A,ENSG00000178607,-0.000147360364596049,0.00030692964774614476,0.008391251423599614,225,1
3841,5757,CGI-97,ENSG00000126524,-0.00014745990652184298,0.0003740944818427901,0.009896753269646948,229,1
7070,11195,STK17A,ENSG00000164543,-0.00015129602227374175,0.0018975778034047864,0.03765063421494385,263,1
498,731,NESP2,ENSG00000054654,-0.00015140051755430472,0.002321372351922561,0.044085348147672204,221,1
4245,6434,SIS1,ENSG00000132002,-0.00015627844652659457,1.2346229535873222e-06,6.078803292315357e-05,284,1
3182,4700,RSRP1,ENSG00000117616,-0.0001668828571664876,0.00015395638558955685,0.004718519195230367,232,1
9232,15695,PTMA,ENSG00000187514,-0.00016730872059303215,0.0018595771433166427,0.03724407329411016,329,1
